id,y_2010,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
370630020131,1553,1375,1387,1316,1373,1569,1926.84,2086.63
370630020132,898,957,1018,999,1181,1016,1001.3,966.26
370630020133,2030,2351,2145,2132,2023,2094,1778.86,1718.11
370630020151,2253,2865,2595,3038,3489,3471,2585.33,2937.12
370630020152,2183,1845,2153,2062,1783,1693,1833.55,1641.6
370630020153,691,736,757,682,666,637,625.12,600.31
370630020161,3228,2825,2982,3323,2870,3081,2585.72,2684.66
370630020162,2156,3008,2749,2618,2592,2223,2347,2443
370630020171,2308,2318,2352,2415,2550,2652,2588.33,2687.7
370630020172,1339,1474,1466,1283,1312,1425,1451.67,1358.26
370630020173,3007,3658,3797,3808,3943,3583,3837,4018
370630020181,2327,2397,2422,2489,2723,2570,2899.93,2578.7
370630020182,2701,3358,3610,3799,3730,4033,3154.73,3195.67
370630020183,2455,2447,2642,3193,2956,2984,4126.62,4725.97
370630020191,1399,1434,1372,1345,1061,1539,1501,1621
370630020192,1536,1812,1784,1783,1622,1860,1637.98,1723.3
370630020193,1473,1504,1688,1711,1865,1665,1392,1311
370630020201,2032,2585,2102,2258,2040,2168,2396.18,2462.41
370630020202,3862,4317,4869,4635,5117,5277,6783,6805
370630020211,3016,2938,2807,3173,2971,3007,3234.53,3415.23
370630020212,1416,1538,1711,1237,1405,1278,1523.47,1420.77
370630020221,1822,2244,2427,2366,2529,2388,1969.25,1950.61
370630020222,2485,2372,2261,2272,2366,2431,2261.75,2299.39
370630020231,1195,1156,1446,1412,1577,1491,1208,1219
370630020232,1613,1988,1862,1785,1696,1796,1840,1712
370630020241,3582,3872,4070,4247,4229,4184,4214.99,3793.02
370630020242,1033,970,928,1169,1093,1125,1040,1233
370630020243,1233,1297,1190,1059,1099,1052,745.01,800.98
370630020251,2114,2873,2681,2765,2694,2671,2534,2536
370630020252,2464,2283,2553,2841,2990,2719,2196,2553
370630020253,1360,1427,1664,1424,1478,1356,1748,1563
370630020261,2265,2368,2538,2531,3342,3504,3030,3462
370630020262,3548,4017,3896,3860,3652,3792,5593,5721
370630020271,1473,2408,1481,1201,1397,2510,2652.63,2860.73
370630020272,4164,4751,5679,5872,6329,5388,5274.37,4547.27
370630020273,1635,1783,1939,2225,2269,2669,1643,1676
370630020281,2246,2917,2778,2699,2698,2955,3002.33,3640.27
370630020282,1183,1372,1676,1774,2111,2404,1927.04,1941.76
370630020283,2572,2794,3150,3546,4383,4842,5187.39,5219.74
370630021001,2270,2047,2152,2204,2234,2280,2721.32,2662.96
370630021002,2193,5487,5549,5336,5324,5110,4763.46,4390.7
370630021003,1899,1713,1583,1609,1838,1810,1877.22,2038.33
370630022001,1946,1758,1835,2153,2054,2091,2249,2410
370630023001,1154,962,1058,1062,1007,1102,1194.16,1277.63
370630023002,177,403,426,284,590,531,679.84,727.37
