id,y_2021
370630018015,122805
370630017092,3383
370630009001,0
370630004013,28
370630003012,0
370630003023,23
370630020152,0
370630018011,27581
370630003011,0
370630009002,0
370630003021,299
370630018012,2302
370630018014,31849
370630014001,461
370630002003,23
370630002002,0
370630003022,78
370630004011,1733
370630020082,10388
370630013011,0
370630018021,7284
370630016012,42007
370630018022,2846
370630001012,4256
370630003013,0
370630005004,23
370630001021,2141
370630015022,0
370630004012,0
370630005002,0
370630014002,0
370630011001,0
370630018013,54531
370630011002,0
370630018023,3112
370630020081,523
370630002001,1909
370630001011,2186
370630020093,4472
370630004021,0
370630010021,299
370630005001,0
370630005003,0
370630006001,108
370630015031,0
370630010022,108
370630010023,0
370630010024,0
370630013031,0
370630013041,944
370630015011,420
370630020073,0
370630015021,0
370630013032,31
370630010011,0
370630020261,0
370630010012,0
370630017052,10344
370630017053,4161
370630017113,0
370630010013,63
370630022001,0
370630015024,17
370630020071,0
370630017101,8068
370630023001,0
370630017102,1156
370630017111,14555
370630023002,0
370630017112,269
370630020072,10162
370630020262,2746
370630020151,0
370630020161,549
370630017081,29204
370630017051,782
370630017091,3741
370630017093,20454
370630020091,2663
370630020092,1331
370630006002,2459
370630007001,0
370630007002,188
370630007003,0
370630015023,0
370630018073,9838
370630001022,346
370630006003,9080
370630017062,9170
370630018062,65055
370630020153,0
370630020162,0
370630020271,15949
370630020251,12049
370630020252,8807
370630020253,6970
370630018024,2631
370630018071,9616
370630020172,5151
