id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
370630001011,17,14,14,11,14,13,13,20,11,10,7,7,9
370630001012,14,15,14,17,17,14,15,13,14,39,33,36,41
370630001021,11,10,8,7,8,8,8,10,10,54,50,52,40
370630001022,12,12,11,11,10,14,12,14,14,76,72,72,61
370630002001,20,20,20,17,12,14,9,21,21,31,38,30,36
370630002002,16,20,15,18,8,19,18,19,18,20,19,19,20
370630002003,15,16,18,14,16,16,18,13,15,18,25,36,30
370630003011,12,12,11,13,10,10,10,7,11,9,12,12,12
370630003012,19,19,17,16,18,12,16,17,16,35,42,40,38
370630003013,16,16,13,12,11,8,11,16,16,20,21,21,19
370630003021,7,5,5,7,7,11,10,11,12,12,11,11,8
370630003022,17,14,12,14,13,10,11,10,10,8,13,13,16
370630003023,13,12,8,9,8,10,11,10,11,18,16,16,19
370630004011,15,18,21,15,9,10,10,13,12,23,23,23,22
370630004012,10,10,11,9,9,9,10,10,11,19,21,32,24
370630004013,16,16,18,12,14,16,14,12,9,50,51,50,48
370630004021,8,6,7,7,8,6,7,6,7,76,81,82,78
370630005001,13,0,0,0,8,3,17,12,17,26,34,48,29
370630005002,14,11,10,14,12,12,15,10,14,14,15,20,8
370630005003,9,7,9,8,9,10,9,8,9,10,12,14,16
370630005004,15,12,17,13,10,8,10,11,11,11,9,11,15
370630006001,12,13,14,12,13,13,12,10,11,18,19,20,24
370630006002,14,12,14,11,13,15,15,13,17,50,50,55,35
370630006003,58,10,14,11,10,11,12,22,21,50,50,55,35
370630007001,11,9,9,10,9,8,8,8,5,8,5,6,7
370630007002,14,8,11,14,14,14,14,12,9,8,17,15,17
370630007003,9,8,11,13,13,11,13,15,12,8,12,13,14
370630009001,11,10,14,13,15,9,11,14,14,16,22,20,21
370630009002,18,19,14,13,14,13,16,15,16,27,25,22,7
370630010011,17,15,19,20,13,18,21,21,21,20,22,26,25
370630010012,14,16,17,16,14,12,13,11,17,28,41,35,40
370630010013,11,9,10,14,14,15,15,17,16,13,15,14,13
370630010021,14,12,10,10,9,11,10,13,10,32,29,75,36
370630010022,21,26,25,22,16,20,26,16,23,20,17,29,22
370630010023,19,23,22,25,22,20,31,22,23,22,30,21,33
370630010024,18,20,28,20,15,17,19,18,23,24,26,28,37
370630011001,8,10,8,8,8,7,6,9,8,30,33,45,58
370630011002,13,12,11,11,8,10,8,8,7,9,9,13,13
370630013011,13,10,11,11,11,10,10,10,8,35,28,57,31
370630013031,17,12,11,9,10,10,15,14,14,28,24,23,29
370630013032,23,19,16,16,17,14,18,24,23,7,11,8,12
370630013041,9,7,8,6,6,6,6,8,8,27,28,34,33
370630014001,15,16,16,18,18,20,23,29,22,51,51,48,41
370630014002,11,16,13,9,8,8,9,6,6,26,28,29,11
370630015011,0,0,39,36,30,14,19,0,116,159,151,162,247
370630015021,8,7,5,6,21,0,2,4,4,102,49,107,61
370630015022,0,0,0,0,4,6,7,8,4,98,38,97,51
370630015023,2,4,3,3,0,0,0,22,3,40,41,43,62
370630015024,0,0,0,0,0,0,0,0,73,9,8,12,32
370630015031,0,,,,,,,,,0,0,0,0
370630016011,8,9,10,9,9,9,6,7,12,13,12,17,15
370630016012,3,4,3,4,3,4,4,5,8,33,24,25,23
370630016013,13,15,17,14,14,14,14,8,10,26,16,17,17
370630016031,44,6,16,27,23,21,27,31,5,16,14,11,10
370630016032,2,1,1,2,2,3,8,7,9,54,56,51,52
370630016033,8,7,16,18,18,18,19,8,6,14,14,11,10
370630016034,3,2,2,2,2,2,2,2,2,9,10,9,10
370630016041,5,5,5,8,9,8,8,7,6,26,26,34,35
370630016042,6,7,7,2,4,3,3,3,4,22,23,26,35
370630016043,5,4,5,6,6,7,5,5,6,25,22,25,16
370630017051,13,14,11,18,14,18,17,13,9,19,34,32,46
370630017052,14,13,12,13,10,11,10,9,13,25,38,37,38
370630017053,16,14,14,16,19,18,14,16,16,29,35,35,37
370630017061,11,11,10,10,9,10,9,9,9,43,43,36,38
370630017062,10,11,14,14,15,15,16,14,13,21,28,17,24
370630017071,14,15,16,13,6,8,7,9,11,9,6,6,3
370630017072,15,9,8,13,14,14,16,17,14,41,27,25,29
370630017073,31,5,5,5,7,6,7,6,6,7,8,8,9
370630017074,5,9,8,10,10,9,8,7,6,23,31,34,29
370630017075,10,11,11,10,10,10,12,10,10,55,48,51,44
370630017081,9,8,7,8,6,6,8,7,6,81,86,91,64
