id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
370630001011,290822,817787,10064,595464.12,252675,0,111874,0,391441
370630001012,15000,0,0,0,0,1157418.38,693428,446714,0
370630001021,0,0,0,28280,27200,0,0,0,117778
370630001022,490807,6489743,786066,261442,701734,2737473,4307106,885600.92,6125549
370630002001,0,0,9000,874800,250415,27658.96,0,513059,50875
370630002002,355050,142868,194823,300,94400,599821,902388,61220,310000
370630002003,0,0,0,19480,0,0,0,0,657070
370630003011,553339.44,196090.14,561764,102651.4,1100016,117435.97,0,42468,79890
370630003012,0,0,0,0,0,0,0,0,154400
370630003013,0,0,0,0,0,0,0,4000,0
370630003021,0,0,0,0,0,0,0,0,0
370630003022,0,0,0,0,0,0,0,0,0
370630003023,0,0,61141,125000,0,0,182592,0,1436320
370630004011,469000,0,247774,0,14526,0,7000,0,180000
370630004012,8900,0,0,0,2500,0,0,0,188573
370630004013,444830,0,1380855,261382,0,1218309,510196,0,355815
370630004021,1858193,7013498,2543178,1766116,2780934,2089332.48,2018466.77,4364814,6405234.61
370630005001,270660,33000,131400,1227823,41395180,6000,0,0,1
370630005002,482070,734388,16777,529083,363994,116161,68927,99777,7000
370630005003,42955,5646806,597359,1244378,300000,29026,55465,0,119654
370630005004,161595,0,0,69368,27600,0,0,44210,0
370630006001,150500,0,16000,25486,2340408,168829,389795,497209,222432.8
370630006002,2451,105245,1000,429363,273966,277581,1095561.74,220650,0
370630006003,0,0,0,0,0,1612936,0,0,20290
370630007001,2488316,1953353.78,1331710,1387422.56,1234319.04,3699958,8192888,5649502,7836846
370630007002,0,0,0,57753,50000,53500,0,0,2000
370630007003,0,0,0,11500,153910,0,0,0,210103
370630009001,859199,0,208691,41011,0,0,0,0,0
370630009002,0,0,0,498000,0,0,0,0,41000
370630010011,0,0,0,0,0,0,0,0,0
370630010012,0,0,0,0,0,0,0,0,0
370630010013,1808,0,122452,298658,118931.85,642267,1310308,610500,756090
370630010021,0,0,0,4700,118608,0,1985892,0,2240880
370630010022,287525,0,89808,0,0,100000,500000,956942,1600383
370630010023,0,0,0,0,0,0,0,36756,0
370630010024,0,0,0,0,0,0,3000,0,272258
370630011001,875661,99424,4427,1063765,0,15900761,6050896.76,7057737.13,3248967
370630011002,2101069.38,184725,3000,803169,1553359,1900000,0,1688851,286926
370630013011,0,0,0,0,0,1774200,8000,297976,711182
370630013031,0,0,0,0,0,0,0,0,0
370630013032,0,0,0,0,0,0,96876,0,0
370630013041,755659,0,26200,1241906,0,0,0,0,411606
370630014001,0,0,0,0,0,631110,0,0,0
370630014002,139670,0,0,417102,104988,85653,25000,0,15000
370630015011,99749121,63909186.65,40235395.77,84242906.31,24262338,121349367.25,175601630,52562770,49937570.82
370630015021,0,303722,252722.23,67620,385064,838318.46,4077200,8460259,4936235
370630015022,241599,0,250000,320408,0,249864,844878,0,0
370630015023,817360,248966,0,658201.93,62655,151772.66,0,573529,44425
370630015024,18184,0,398583,44453,157525,0,705893,1664306,4927168.87
370630015031,186595,351610,5024122,86500,516784,0,0,0,301025
370630016011,405365,0,0,158370,1823197,782017,364527.71,216714,21169465
370630016012,431862,0,0,0,0,0,0,0,68913
370630016013,0,0,0,0,0,0,1805290,0,0
370630016031,0,0,0,0,0,0,0,0,0
370630016032,33827,2000,0,936217.58,0,79384,215146.5,1110000,455007.12
370630016033,0,0,0,0,14151,0,0,0,51509
370630016034,0,0,0,0,34942,0,0,0,165000
370630016041,0,0,0,0,48823,0,0,54539.6,0
370630016042,0,0,0,0,399200,0,0,0,0
370630016043,0,0,0,0,0,0,0,0,0
370630017051,1,0,0,110000,108600,2200000,0,1625000,90816
370630017052,10114760,1263493,225858,724083,1200564,227899,636177,1891186,364552
370630017053,279500,1971385,1112830,607901,0,180000,38150,2510453,176868.79
370630017061,0,0,668000,0,0,0,0,0,5200
370630017062,70682,0,0,0,0,0,0,304431,25065
