"id","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
370630009001,3637,2632,3066,2661,3450,3710,3550,3584,237.234149364337
370630009002,2615,2993,2859,3348,3362,3005,4188,6513,1259.5101403106
370630010011,5595,5019,4722,4663,3554,2962,3848,3489,1033.99928564467
370630010012,3676,9631,7275,6252,4368,3041,2131,2719,403.500653127208
370630010013,1865,1839,2447,2788,3667,3860,4528,4656,221.353744979512
370630010021,2082,2336,1871,2256,2041,2297,2201,2483,94.2520728665082
370630010022,6594,5924,13411,9789,10449,9008,10919,4392,958.44622186927
370630010023,5359,5739,5875,4868,6270,6197,6187,7369,451.874709533522
370630010024,3234,3076,2460,2178,2042,2287,2035,2683,188.387891852858
370630011001,1854,2167,2105,2597,1880,2108,2875,3865,97.0463398662179
370630011002,1802,1812,1585,2169,2054,2165,2474,2738,154.163425040636
370630013011,2491,3405,2870,4023,3901,2499,3013,3917,185.336092014158
370630013031,1992,1615,1676,1903,2744,1567,1689,1450,24.3706943876141
370630013032,10568,8439,5859,5072,4173,3780,2936,4432,1524.72303469654
370630013041,1955,1684,1824,2209,1941,2080,1759,2805,65.785721671454
370630014001,4755,4703,5447,6116,6638,5733,5298,6327,3650.23704066293
370630014002,2412,2439,13437,16966,15190,12375,20773,1458,61.3944000004008
370630015011,2100,1456,1098,1169,1387,478,485,360,9.24284514261367
370630015021,2441,2105,2067,2222,2193,2702,3061,2839,141.779006934336
370630015022,4946,3443,5131,4681,10944,11502,12842,13333,883.291973179887
370630015023,2212,1875,2013,1983,3515,4792,4550,5609,159.196709566555
370630015024,2528,3069,2201,3852,4258,9947,8792,8823,304.283791537731
370630015031,2490,469,471,639,512,540,488,532,24.1456278112413
370630016011,13793,12888,10886,9005,8502,4746,5892,7374,475.83658846857
370630016012,5994,4869,4062,4871,4504,4357,6704,7362,149.310065052223
370630016013,7999,7219,8704,8203,11033,8281,6104,7402,910.212869317719
370630016031,14001,8598,12198,39937,34995,35721,47506,55131,2714.28595682558
370630016032,5674,5123,6021,5645,4517,4271,3907,4006,208.246166400054
370630016033,7495,7175,7112,6002,6204,5326,4859,6610,810.511850400171
370630016034,6345,5424,6519,6277,7700,9724,9064,17705,667.221827473882
370630016041,8398,9960,10937,7250,6507,5538,5557,6701,611.334691469111
370630016042,6829,7022,7662,8554,8414,8397,8881,6904,339.991741541055
370630016043,5466,5795,6698,4524,3781,4091,4898,5172,627.411484505908
370630017051,5613,5929,5324,6282,7898,8792,8778,8297,661.045625668355
370630017052,13903,11110,18645,17753,24828,22949,22508,15488,828.500557427713
370630017053,24285,39814,10450,8538,8062,8061,9199,8561,836.483563130502
370630017061,5483,5547,7974,7001,13529,10603,10247,11154,287.624273417373
370630017062,6884,7414,8760,7937,8101,6081,6465,6546,246.625008667395
370630017071,17637,16912,17506,15907,12727,12409,9690,10103,1181.45731029346
370630017072,7606,8338,4949,6090,6910,6190,6739,9061,630.048285082308
370630017073,13520,10308,8803,8697,11157,10140,8970,8278,4243.98691067546
