year,fips,value
2014,370630020072,264
2018,370630020241,3
2018,370630002003,0
2014,370630020272,351
2018,370630020133,0
2014,370630015024,0
2014,370630014002,0
2014,370630020092,0
2020,370630011002,0
2014,370630011002,0
2014,370630022001,427
2018,370630020081,0
2018,370630020071,4
2020,370630018011,0
2018,370630020253,0
2014,370630017053,0
2014,370630016043,0
2018,370630017061,0
2014,370630020212,0
2020,370630017073,0
2018,370630002002,0
2018,370630018014,0
2018,370630017112,0
2020,370630020152,715
2020,370630017053,0
2014,370630016013,0
2014,370630018082,130
2020,370630016034,0
2020,370630020153,186
2020,370630020151,30
2020,370630015021,1400
2014,370630018062,0
2018,370630020211,0
2018,370630020202,0
2020,370630010012,0
2020,370630010013,0
2014,370630020283,257
2014,370630004011,6
2018,370630020283,257
2018,370630018023,0
2014,370630004013,29
2018,370630017113,60
2020,370630003022,0
2014,370630020242,0
2018,370630018062,0
2014,370630018092,0
2018,370630020191,204
2014,370630020211,0
2018,370630003021,200
2014,370630017112,0
2020,370630017072,1
2014,370630011001,13
2018,370630018081,33
2020,370630020191,204
2014,370630020253,0
2014,370630020162,718
2020,370630016013,0
2018,370630020082,19
2018,370630016032,0
2018,370630004011,6
2014,370630016041,0
2014,370630001021,11
2018,370630017101,254
2020,370630007003,0
2018,370630020161,0
2018,370630003013,0
2018,370630017074,0
2020,370630020192,0
2020,370630017092,0
2020,370630020231,0
2014,370630020271,0
2018,370630005003,0
2020,370630005001,540
2014,370630020183,15
2014,370630017062,0
2018,370630002001,177
2018,370630018022,0
2018,370630020261,0
2018,370630015031,0
2014,370630020091,0
2014,370630020182,0
2018,370630020172,42
2018,370630018092,0
2014,370630003022,0
2018,370630018015,0
2018,370630017102,233
2020,370630018014,0
2018,370630016042,0
2018,370630018091,0
2018,370630004021,682
2014,370630020081,0
2014,370630020273,286
2020,370630002001,178
2018,370630018011,0
2018,370630020271,0
2018,370630015023,906
2020,370630015011,0
2018,370630010024,0
2018,370630010021,0
2014,370630002003,0
2018,370630023002,548
2014,370630009001,0
2020,370630020252,0
2020,370630003012,54
2018,370630018013,0
2018,370630014002,0
2020,370630020251,0
2014,370630016011,0
2018,370630013032,26
2018,370630016043,0
2014,370630020131,0
2020,370630020133,0
2020,370630017062,0
2018,370630016013,0
2020,370639801001,0
2020,370630021003,0
2020,370630020272,350
2018,370630020151,173
2020,370630022001,2467
2018,370630021003,0
2020,370630020182,0
2014,370630003021,198
2020,370630016042,0
2020,370630020241,1
2014,370630004012,0
2014,370630017092,0
2018,370630005001,802
2020,370630019002,0
2018,370630016031,0
2018,370630017092,0
2014,370630009002,2
2014,370630020152,982
2014,370630006001,367
2014,370630003023,0
2020,370630018073,0
2020,370630001022,69
2018,370630016011,0
2014,370630016031,0
2014,370630013041,16
2014,370630020191,204
2020,370630018062,0
2018,370630020072,264
2014,370630014001,0
2020,370630001011,33
2018,370630003012,46
2018,370630020273,286
2020,370630005004,0
2020,370630016041,0
2014,370630020073,0
2020,370630004013,133
2018,370630018012,0
2018,370630004013,29
2020,370630004012,144
2018,370630003023,0
2018,370630017053,0
2020,370630009002,2
2014,370630004021,626
2020,370630020173,42
2020,370630011001,14
2014,370630013011,85
2020,370630017074,0
2018,370630020251,0
2014,370630021001,0
2018,370630019002,0
2020,370630018082,146
2014,370630017113,59
2020,370630015022,1221
2014,370630018072,42
2014,370630010021,0
2014,370630003011,76
2018,370630011001,14
2020,370630006001,240
2020,370630016032,0
2014,370630017081,366
2014,370630013032,26
2018,370630016012,0
2014,370630015023,881
2014,370630017061,0
2020,370630017112,0
2020,370630018015,0
2014,370630007002,279
2020,370630017091,0
2018,370630020073,0
2014,370630020093,7
2020,370630005003,0
2018,370630020181,0
2020,370630018012,0
2014,370630018024,0
2014,370630017093,981
2014,370630015022,694
2020,370630006002,0
2018,370630020262,0
2014,370630019001,13
2020,370630020092,0
2014,370630010022,0
2020,370630020261,0
2018,370630006001,370
2018,370630017071,0
2020,370630003013,0
2014,370630017075,140
2014,370630003012,42
2020,370630007002,154
2018,370630020201,0
2018,370630017062,0
2018,370630001021,11
2014,370630018012,0
2014,370630018073,2
2018,370630020152,983
2018,370630007001,1019
2020,370630020081,0
2018,370630017052,645
2018,370630009002,2
2020,370630020171,0
2018,370630017111,316
2014,370630020221,562
2014,370630007003,0
2014,370630018023,0
2014,370630017051,18
2018,370630018082,132
2014,370630001022,290
2014,370630010024,0
2014,370630021002,0
2020,370630018092,4
2018,370630016041,0
2018,370630017081,361
2020,370630010021,0
2018,370630020153,533
2018,370630018021,0
2018,370630003022,0
2018,370630020232,483
2014,370630020173,42
2014,370630006002,3
2020,370630021001,0
2020,370630020242,0
2020,370630020281,0
2014,370630005004,0
2020,370630017101,253
2020,370630010011,0
2020,370630002003,0
2014,370630020232,483
2020,370630017081,324
2018,370630015011,1
2020,370630020222,357
2020,370630001012,0
2018,370630007002,283
2020,370630020093,0
2014,370630018014,0
2020,370630017093,609
2018,370630021001,0
2014,370630023001,235
2020,370630010023,0
2014,370630019002,0
2014,370630001012,37
2018,370630020193,110
2018,370630020173,42
2020,370630020071,4
2018,370630017093,980
2014,370630020151,172
2018,370630021002,0
2018,370630010023,0
2018,370630011002,0
2020,370630003011,211
2020,370630010024,0
2014,370630018021,0
2014,370630018013,0
2020,370630015024,0
2020,370630023001,529
2014,370630018011,0
2018,370630017051,19
2014,370630015031,0
2020,370630020161,846
2018,370630020272,351
2020,370630020221,266
2018,370630020242,0
2020,370630020072,264
2018,370630022001,1390
2020,370630013031,0
2018,370630018072,41
2014,370630001011,34
2020,370630020131,96
2020,370630020271,0
2018,370630006003,0
2020,370630020193,0
2018,370630020162,718
2018,370630018071,14
2014,370630020082,18
2020,370630001021,11826
2020,370630013032,0
2018,370630018073,2
2018,370630010013,0
2018,370630001022,297
2014,370630017091,0
2014,370630017074,0
2014,370630007001,675
2020,370630014001,0
2014,370630017073,0
2020,370630020132,0
2020,370630010022,0
2020,370630020273,1304
2014,370630017072,5
2020,370630020082,18
2014,370630020171,0
2020,370630021002,0
2018,370630020093,8
2020,370630020253,0
2014,370630017052,603
2018,370630020171,0
2014,370630020251,0
2018,370630010011,0
2014,370630020281,132
2018,370630019001,13
2014,370630010023,0
2020,370630015031,0
2014,370630020172,40
2018,370630020281,132
2014,370630018061,7
2018,370630016033,0
2014,370630020071,4
2014,370630010011,0
2020,370630018081,10
2018,370630018024,0
2014,370630015011,1
2020,370630018021,0
2020,370630018072,2
2020,370630018023,0
2020,370630020162,2393
2020,370630014002,0
2014,370630018081,27
2014,370630017101,254
2014,370630020193,110
2014,370630016032,0
2018,370630015024,0
2018,370630020131,0
2020,370630020073,0
2014,370630016033,0
2018,370630020182,0
2020,370630017111,318
2020,370630020232,148
2018,370630015022,844
2020,370630020172,0
2018,370630005002,0
2020,370630020212,180
2018,370630013041,16
2020,370630018013,0
2014,370630016012,0
2014,370630020252,0
2018,370630015021,1338
2020,370630017051,23
2020,370630019001,14
2014,370630020132,0
2020,370630020262,0
2018,370630006002,3
2014,370630018071,14
2020,370630020211,220
2014,370630015021,1348
2020,370630013041,0
2014,370630005003,0
2014,370630021003,0
2020,370630018071,0
2014,370630020282,0
2020,370630018061,6
2018,370630020243,100
2014,370630010012,0
2020,370630003023,0
2018,370630020222,472
2020,370630020282,0
2020,370630017102,231
2020,370630017075,0
2020,370630004011,31
2018,370630020132,0
2014,370630003013,0
2020,370630017052,863
2018,370630020092,0
2014,370630020222,377
2018,370630020183,16
2014,370630005002,0
2018,370630004012,0
2018,370630013011,86
2020,370630016012,0
2020,370630018022,0
2018,370630020091,0
2014,370630020261,0
2014,370630016034,0
2020,370630020283,15577
2020,370630017113,0
2020,370630016033,0
2014,370630020153,518
2018,370630001012,37
2014,370630016042,0
2020,370630003021,198
2014,370639801001,0
2018,370630001011,34
2020,370630017061,0
2020,370630004021,725
2014,370630020243,100
2014,370630023002,142
2018,370630003011,75
2014,370630020241,3
2018,370630017075,722
2014,370630005001,802
2018,370630005004,0
2018,370630014001,0
2014,370630018015,0
2014,370630020231,0
2020,370630002002,0
2020,370630020183,15
2020,370630016043,0
2018,370630010022,0
2018,370630016034,0
2018,370630017091,0
2020,370630020202,4
2020,370630023002,548
2018,370639801001,0
2018,370630020212,0
2014,370630020262,0
2018,370630013031,101
2014,370630010013,0
2018,370630020252,0
2014,370630020181,0
2020,370630020243,102
2014,370630018091,0
2020,370630018091,50
2018,370630023001,631
2020,370630005002,0
2014,370630013031,101
2018,370630020282,0
2014,370630020202,0
2014,370630017111,307
2020,370630015023,881
2018,370630020221,562
2014,370630017102,233
2014,370630002001,177
2018,370630007003,0
2020,370630020201,0
2020,370630006003,0
2018,370630020192,0
2014,370630020192,0
2018,370630018061,7
2020,370630016011,0
2018,370630017072,5
2014,370630002002,0
2014,370630006003,0
2020,370630016031,0
2014,370630020201,0
2020,370630009001,0
2020,370630018024,0
2014,370630018022,0
2020,370630020181,0
2014,370630020133,0
2014,370630017071,0
2020,370630013011,16
2018,370630009001,0
2014,370630020161,0
2018,370630020231,0
2020,370630020091,0
2018,370630017073,0
2020,370630007001,877
2020,370630017071,0
2018,370630010012,0
