id,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2021,y_2022,y_2023
370630001011,6,12,8,13,14,8,10,20,16,11
370630001012,8,4,4,4,4,5,5,23,24,20
370630001021,5,3,5,5,6,3,6,14,57,21
370630001022,10,5,6,7,10,4,1,15,63,36
370630002001,1,5,7,16,3,14,6,29,13,21
370630002002,13,14,13,12,11,6,14,31,8,9
370630002003,6,12,7,21,26,29,9,24,31,13
370630003011,4,8,8,1,9,6,6,20,8,12
370630003012,12,6,6,5,6,8,8,29,29,8
370630003013,11,5,10,16,6,12,10,27,17,14
370630003021,28,13,9,7,23,23,5,17,13,12
370630003022,10,16,19,21,24,24,8,12,16,15
370630003023,12,9,14,4,6,17,9,12,4,7
370630004011,10,9,6,5,5,7,13,18,42,51
370630004012,5,9,6,6,10,8,5,18,20,20
370630004013,7,3,14,11,11,9,3,27,41,19
370630004021,10,6,9,8,7,4,6,10,68,42
370630005001,10,9,16,15,18,17,12,16,27,31
370630005002,7,15,8,14,2,8,9,18,9,12
370630005003,6,7,10,5,4,13,6,32,14,11
370630005004,7,6,6,6,4,3,4,26,6,10
370630006001,12,14,5,4,5,5,17,12,17,20
370630006002,7,6,6,9,12,13,8,25,27,26
370630006003,14,17,17,13,16,15,22,27,27,26
370630007001,5,9,10,13,16,13,13,7,11,12
370630007002,12,6,8,18,9,8,10,20,11,4
370630007003,8,6,2,10,12,12,10,37,31,33
370630009001,5,4,4,5,8,9,8,27,7,7
370630009002,3,3,2,3,7,7,7,24,5,5
370630010011,5,4,6,6,4,6,7,26,18,10
370630010012,10,6,3,4,3,3,4,35,25,29
370630010013,5,6,7,9,5,5,6,26,10,10
370630010021,9,12,10,3,2,3,2,32,12,10
370630010022,7,7,9,5,5,9,12,55,9,6
370630010023,5,3,1,1,1,1,5,44,15,18
370630010024,17,14,15,13,9,14,16,40,18,13
370630011001,7,6,6,6,6,5,4,27,29,28
370630011002,5,6,4,4,5,5,5,30,7,7
370630013011,2,2,3,2,2,2,2,23,26,27
370630013031,7,9,3,3,4,4,5,14,17,20
370630013032,4,4,4,5,3,6,7,27,6,7
370630013041,2,2,2,3,1,1,2,15,15,16
370630014001,1,1,2,2,3,3,3,25,32,29
370630014002,0,0,0,2,2,1,2,26,1,2
370630015011,3,8,7,8,8,5,4,8,7,7
370630015021,5,4,4,6,5,6,7,20,29,26
370630015022,10,15,17,16,13,13,16,15,23,18
370630015023,8,8,6,6,7,7,7,16,18,16
370630015024,12,7,6,29,23,23,24,27,11,8
370630015031,8,8,8,6,7,7,9,11,8,7
370630016011,17,20,6,3,6,21,2,21,17,13
370630016012,7,5,9,12,12,12,3,7,43,44
370630016013,23,20,24,23,9,12,10,10,26,24
370630016031,17,13,18,5,5,4,16,26,43,40
370630016032,7,9,11,12,10,8,7,21,67,70
370630016033,15,16,14,13,30,6,6,29,51,43
370630016034,8,24,5,4,5,4,9,24,73,42
370630016041,6,8,7,11,9,9,7,16,67,48
370630016042,17,5,4,4,6,5,6,13,30,59
370630016043,20,13,11,9,11,9,7,30,11,25
370630017051,18,6,9,9,2,12,8,15,36,15
370630017052,19,3,6,7,16,16,22,19,39,59
370630017053,9,11,19,13,12,14,9,14,34,19
370630017061,9,8,4,6,5,6,4,9,45,37
370630017062,6,8,10,9,7,6,5,19,20,22
370630017071,26,20,13,8,8,20,14,24,4,11
370630017072,8,12,13,12,10,14,10,23,36,38
370630017073,37,40,10,13,12,9,56,34,58,14
370630017074,8,12,11,8,6,7,4,40,53,54
370630017075,8,7,7,5,7,9,8,23,45,31
370630017081,3,2,2,4,4,4,4,18,30,30
370630017091,19,15,16,0,0,0,0,42,9,19
370630017092,3,3,1,1,1,1,1,39,1,5
370630017093,4,4,5,4,4,5,6,20,30,25
370630017101,6,7,4,5,6,6,6,17,24,18
370630017102,5,5,4,6,10,10,5,30,3,4
370630017111,15,11,12,16,11,4,5,26,32,35
370630017112,8,8,6,5,4,5,9,20,11,14
370630017113,8,9,7,5,5,4,5,21,41,42
370630018011,11,6,8,19,15,17,8,22,41,83
370630018012,8,7,3,6,26,13,8,37,8,5
370630018013,7,8,8,7,8,8,9,23,25,41
370630018014,12,16,13,24,8,8,13,33,19,20
370630018015,13,20,16,9,42,44,44,23,23,47
370630018021,2,4,5,5,5,6,4,26,16,15
370630018022,6,7,4,4,3,3,7,26,16,15
370630018023,8,5,5,3,3,5,4,27,4,5
370630018024,17,47,25,13,4,5,5,78,9,9
370630018061,6,8,7,19,2,9,35,29,32,41
370630018062,6,6,7,7,9,7,7,21,25,22
370630018071,5,5,5,4,6,7,6,25,20,23
370630018072,4,6,6,7,5,4,6,21,49,53
370630018073,5,6,6,6,8,6,8,25,66,37
370630018081,11,14,11,13,10,9,7,13,21,18
370630018082,6,7,5,5,7,4,3,11,34,31
370630018091,9,9,5,10,8,9,10,1,79,49
370630018092,7,5,9,15,4,17,19,20,31,40
370630019001,10,10,12,10,6,7,5,10,55,58
370630019002,9,7,6,7,7,7,7,13,35,38
370630020071,10,7,6,7,8,9,8,15,65,32
370630020072,9,11,11,10,15,15,4,14,83,30
370630020073,17,16,18,14,11,13,15,36,20,22
370630020081,7,9,9,10,10,10,4,49,18,20
370630020082,6,5,8,8,5,4,7,15,19,17
370630020091,1,1,1,0,0,2,2,29,3,3
370630020092,4,4,4,4,4,4,6,34,4,2
370630020093,7,1,1,1,1,1,1,28,2,3
370630020131,5,6,8,5,6,7,7,15,28,26
370630020132,14,8,2,7,9,9,7,10,24,19
370630020133,9,7,3,6,6,8,12,13,24,12
370630020151,6,9,6,5,8,10,7,16,66,30
370630020152,3,7,10,5,17,19,21,8,54,43
370630020153,15,21,20,18,11,6,13,22,57,43
370630020161,5,5,6,7,7,7,10,19,26,56
370630020162,9,8,7,7,6,8,7,22,24,22
370630020171,5,5,6,6,1,4,6,10,27,15
370630020172,14,12,13,20,5,11,12,18,54,41
370630020173,8,5,8,8,5,4,4,12,57,47
370630020181,6,7,5,3,6,3,7,24,91,71
370630020182,8,7,8,6,6,4,6,18,31,42
370630020183,9,7,8,8,8,5,5,9,50,58
370630020191,18,21,26,21,20,9,11,16,7,16
370630020192,10,12,13,8,7,11,10,17,10,11
370630020193,8,24,20,18,3,20,7,21,12,7
370630020201,17,14,13,15,12,11,9,11,6,5
370630020202,8,7,7,5,8,7,7,7,50,57
370630020211,10,11,8,9,8,12,7,12,33,39
370630020212,17,18,24,17,30,11,2,22,11,9
370630020221,12,14,12,9,6,5,7,20,17,11
370630020222,10,7,4,6,5,15,5,8,26,6
370630020231,14,11,6,2,8,4,8,14,12,10
370630020232,6,5,4,5,8,2,13,10,28,27
370630020241,9,8,4,5,6,6,6,11,58,49
370630020242,12,13,10,14,14,11,9,19,8,9
370630020243,12,12,11,10,11,18,13,23,41,32
370630020251,9,9,7,8,3,6,7,19,4,6
370630020252,10,6,8,9,8,6,6,25,12,15
370630020253,13,17,13,9,11,14,16,23,11,16
370630020261,10,8,9,9,6,10,8,23,9,5
370630020262,8,9,4,7,4,4,4,34,4,10
370630020271,9,8,12,15,17,6,7,26,37,28
370630020272,6,4,4,6,6,6,6,15,49,54
370630020273,21,19,15,9,9,5,11,19,42,47
370630020281,16,13,12,9,6,8,9,18,58,55
370630020282,28,28,23,8,10,5,8,7,58,55
370630020283,9,10,10,9,6,5,4,6,23,23
370630021001,7,6,9,7,20,6,7,22,67,78
370630021002,5,5,6,5,5,6,13,7,57,53
370630021003,9,9,7,7,8,6,5,18,25,43
370630022001,6,15,14,7,5,4,11,10,17,21
370630023001,4,5,4,4,3,8,5,14,5,6
370630023002,2,2,1,2,9,5,1,14,5,6
