id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630017052,136184520,135794790,136488724,140247265,142570803,144643765,182443907,177150096,176931076,177227597,192545533,193843214,201157052,199577487,228354177,237353680,326843683,711550755
370630017053,56412865,79057393,80486785,63920374,64826443,63507554,84186983,84001118,85240558,83616797,85781080,85872878,86917364,85995331,94280271,85986513,166316953,363286547
370630017061,71523515,71434808,71593503,71529169,71717247,86600627,106556224,107147104,109543019,111282356,120806162,131096124,140616158,140879091,175332383,179329911,232129627,517317407
370630017062,82157190,83770772,85151723,84605036,84881052,85676914,99066060,99764425,100162902,100984118,100850899,100814837,100769291,100775817,109205101,110247801,142635813,329062624
370630017071,46898073,52133829,58162291,59809872,63318999,68543910,81806976,82170865,82238854,83131164,83487621,84115639,84426622,84346256,93097172,92675128,115011560,261313734
370630017072,121079472,126311176,130280571,130995188,131554197,138407521,175777018,176843149,177289006,177206602,176396430,176628291,178245415,176993849,217914371,219832312,305424301,652030720
370630017073,43000918,43321382,43812541,43980678,46080356,46239077,56160952,56070832,55949896,55868334,55874598,55932057,55963247,55919172,57745758,57594049,71374708,154720409
370630017074,81626930,79971126,81292653,82324977,87542971,99478305,113746639,115339566,117059358,117275557,117873170,120443104,124409809,124032186,139893369,139242876,199235650,491352650
370630017075,76728555,87371302,92147387,95441124,105386884,115170880,137741873,139377556,139768191,142062469,144568142,144734545,148143720,153157930,193785198,190877661,285140782,649363937
370630017081,81959871,81713053,81844491,82783207,96209802,120919680,149846064,159261370,171203495,178045805,180006025,183407708,189299956,189058521,190329494,191263040,249430567,551402676
370630017091,19442032,19294445,19302257,19654067,19844789,20511344,26634408,26782085,26796612,26765917,26755706,26671851,26607943,25868688,22703794,22570672,32263226,80269239
370630017092,21764776,21653773,21966397,22249119,22376706,22687265,27623778,28014093,27956749,27901852,29457216,29465226,29465226,28773124,26176139,26099171,34613399,86461258
