year,fips,value
2015,370630001012,15
2017,370630001012,13
2018,370630001012,13
2019,370630001012,18
2015,370630001021,18
2017,370630001021,13
2019,370630001021,19
2015,370630001022,17
2019,370630005003,14
2015,370630006001,15
2017,370630006001,16
2019,370630006001,11
2015,370630007001,11
2017,370630007001,14
2018,370630007001,11
2019,370630007001,11
2015,370630010011,12
2015,370630010012,11
2017,370630010012,17
2018,370630010012,14
2019,370630010012,11
2015,370630010021,21
2017,370630010021,21
2018,370630010021,18
2019,370630010021,24
2015,370630011001,23
2017,370630011001,20
2019,370630011001,12
2015,370630011002,11
2018,370630011002,13
2019,370630011002,16
2019,370630013011,13
2015,370630013031,15
2015,370630013041,27
2017,370630013041,26
2018,370630013041,20
2019,370630013041,23
2015,370630014001,14
2015,370630014002,13
2017,370630014002,14
2019,370630014002,11
2019,370630015021,11
2015,370630016012,17
2017,370630016012,18
2018,370630016012,20
2019,370630016012,20
2015,370630016013,20
2017,370630016013,17
2018,370630016013,15
2019,370630016013,20
2017,370630016032,12
2019,370630016032,16
2015,370630016034,11
2019,370630016034,11
2015,370630016041,16
2017,370630016041,13
2019,370630016041,11
2015,370630016042,14
2017,370630016042,13
2018,370630016042,12
2019,370630016042,13
2015,370630017051,12
2019,370630017051,15
2015,370630017052,11
2015,370630017053,11
2015,370630017072,16
2017,370630017072,17
2018,370630017072,16
2019,370630017072,16
2015,370630017075,14
2017,370630017075,12
2019,370630017075,14
2015,370630017081,34
2017,370630017081,31
2018,370630017081,32
2019,370630017081,35
2019,370630017091,11
2015,370630017092,17
2017,370630017092,19
2018,370630017092,13
2019,370630017092,13
2015,370630017093,37
2017,370630017093,39
2018,370630017093,38
2019,370630017093,48
2015,370630017101,15
2017,370630017101,11
2019,370630017101,15
2018,370630017113,11
2019,370630017113,15
2015,370630018013,19
2017,370630018013,24
2018,370630018013,15
2019,370630018013,18
2019,370630018014,12
2015,370630018021,15
2017,370630018021,16
2018,370630018021,14
2019,370630018021,17
2015,370630018023,16
2017,370630018023,14
2018,370630018023,13
2019,370630018023,17
2015,370630018061,16
2017,370630018061,17
2018,370630018061,16
2019,370630018061,19
2015,370630018062,16
2017,370630018062,14
2018,370630018062,11
2019,370630018062,22
2015,370630018071,11
2017,370630018071,12
2019,370630018071,11
2017,370630018072,13
2018,370630018072,15
2019,370630018072,21
2015,370630018073,16
2017,370630018073,13
2018,370630018073,13
2019,370630018073,14
2015,370630018082,18
2017,370630018082,15
2018,370630018082,13
2019,370630018082,22
2015,370630018091,16
2017,370630018091,15
2018,370630018091,13
2019,370630018091,22
2015,370630018092,11
2019,370630018092,11
2015,370630019001,15
2017,370630019001,20
2018,370630019001,16
2019,370630019001,23
2015,370630020072,16
2017,370630020072,13
2018,370630020072,12
2019,370630020072,17
2015,370630020091,21
2017,370630020091,20
2018,370630020091,18
2019,370630020091,16
2015,370630020092,14
2017,370630020092,15
2018,370630020092,13
2019,370630020092,15
2015,370630020093,21
2017,370630020093,19
2018,370630020093,16
2019,370630020093,23
2017,370630020152,11
2019,370630020153,11
2015,370630020171,16
2017,370630020171,13
2018,370630020171,11
2019,370630020171,11
2017,370630020173,12
2018,370630020173,15
2019,370630020173,22
2015,370630020182,13
2017,370630020182,14
2018,370630020182,13
2017,370630020202,11
2019,370630020202,14
2015,370630020222,14
2019,370630020222,14
2019,370630020251,12
2015,370630020252,11
2017,370630020252,11
2015,370630020261,17
2017,370630020261,16
2018,370630020261,14
2019,370630020261,17
2015,370630020262,12
2017,370630020262,11
2019,370630020262,18
2015,370630020271,13
2018,370630020271,12
2019,370630020271,11
2015,370630020272,22
2017,370630020272,21
2018,370630020272,21
2019,370630020272,27
2015,370630021001,15
2017,370630021001,11
2019,370630021001,15
2015,370630021002,16
2017,370630021002,15
2018,370630021002,11
2019,370630021002,16
