fips,year,value
370630017091,2016,35
370630017091,2017,29
370630017091,2018,38
370630017091,2019,42
370630017091,2020,16
370630017091,2021,7
370630017092,2000,86
370630017092,2001,52
370630017092,2002,87
370630017092,2004,73
370630017092,2005,72
370630017092,2006,55
370630017092,2007,68
370630017092,2008,83
370630017092,2009,65
370630017092,2010,50
370630017092,2011,68
370630017092,2012,42
370630017092,2013,48
370630017092,2014,38
370630017092,2015,54
370630017092,2016,49
370630017092,2017,35
370630017092,2018,42
370630017092,2019,43
370630017092,2020,24
370630017092,2021,20
370630017093,2000,327
370630017093,2001,469
370630017093,2002,633
370630017093,2004,645
370630017093,2005,681
370630017093,2006,611
370630017093,2007,592
370630017093,2008,534
370630017093,2009,583
370630017093,2010,701
370630017093,2011,604
370630017093,2012,463
370630017093,2013,515
370630017093,2014,504
370630017093,2015,456
370630017093,2016,420
370630017093,2017,398
370630017093,2018,321
370630017093,2019,471
370630017093,2020,135
370630017093,2021,70
370630017101,2000,133
370630017101,2001,150
370630017101,2002,166
370630017101,2004,143
370630017101,2005,166
370630017101,2006,167
370630017101,2007,156
370630017101,2008,137
370630017101,2009,128
370630017101,2010,149
370630017101,2011,159
370630017101,2012,114
370630017101,2013,135
370630017101,2014,119
370630017101,2015,117
370630017101,2016,94
370630017101,2017,105
370630017101,2018,92
370630017101,2019,70
370630017101,2020,25
370630017101,2021,13
370630017102,2000,84
370630017102,2001,74
370630017102,2002,42
370630017102,2004,41
370630017102,2005,40
370630017102,2006,65
370630017102,2007,166
370630017102,2008,174
370630017102,2009,61
370630017102,2010,73
370630017102,2011,83
370630017102,2012,265
370630017102,2013,177
370630017102,2014,134
370630017102,2015,61
370630017102,2016,249
370630017102,2017,152
370630017102,2018,72
370630017102,2019,81
370630017102,2020,43
370630017102,2021,65
370630017111,2000,43
370630017111,2001,71
370630017111,2002,124
370630017111,2004,178
370630017111,2005,91
370630017111,2006,124
370630017111,2007,124
370630017111,2008,87
370630017111,2009,102
370630017111,2010,69
370630017111,2011,84
370630017111,2012,82
370630017111,2013,106
370630017111,2014,125
370630017111,2015,121
370630017111,2016,152
370630017111,2017,114
370630017111,2018,116
370630017111,2019,126
370630017111,2020,57
370630017111,2021,40
370630017112,2000,75
370630017112,2001,67
370630017112,2002,118
370630017112,2004,110
370630017112,2005,145
370630017112,2006,121
370630017112,2007,201
370630017112,2008,170
370630017112,2009,153
370630017112,2010,301
370630017112,2011,280
370630017112,2012,238
370630017112,2013,172
370630017112,2014,175
370630017112,2015,193
370630017112,2016,191
370630017112,2017,155
370630017112,2018,228
370630017112,2019,225
370630017112,2020,119
370630017112,2021,15
370630017113,2000,236
370630017113,2001,223
370630017113,2002,249
370630017113,2004,281
370630017113,2005,212
370630017113,2006,288
370630017113,2007,256
370630017113,2008,315
370630017113,2009,269
370630017113,2010,243
370630017113,2011,221
370630017113,2012,204
370630017113,2013,181
370630017113,2014,178
370630017113,2015,176
370630017113,2016,158
370630017113,2017,168
370630017113,2018,137
370630017113,2019,134
370630017113,2020,51
370630017113,2021,20
370630018011,2000,20
370630018011,2001,21
370630018011,2002,23
370630018011,2004,35
370630018011,2005,46
370630018011,2006,46
370630018011,2007,31
370630018011,2008,57
370630018011,2009,43
370630018011,2010,32
370630018011,2011,39
370630018011,2012,30
370630018011,2013,18
370630018011,2014,6
370630018011,2015,31
370630018011,2016,29
370630018011,2017,17
370630018011,2018,14
370630018011,2019,22
370630018011,2020,10
370630018011,2021,4
370630018012,2000,29
370630018012,2001,30
370630018012,2002,41
370630018012,2004,43
370630018012,2005,54
370630018012,2006,61
370630018012,2007,41
370630018012,2008,36
370630018012,2009,30
370630018012,2010,41
370630018012,2011,18
370630018012,2012,11
370630018012,2013,16
370630018012,2014,23
370630018012,2015,23
370630018012,2016,31
370630018012,2017,17
370630018012,2018,21
370630018012,2019,8
370630018012,2020,5
370630018012,2021,4
370630018013,2000,34
