id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018
370630016042,2.761738267,2.761738267,2.761738267,2.761738267,2.761738267,2.761738267,2.761738267
370630016043,4.805834817,4.805834817,4.805834817,4.805834817,4.805834817,4.805834817,4.805834817
370630017051,0.783851828,0.783851828,0.783851828,0.783851828,0.783851828,0.783851828,0.783851828
370630017052,1.282172854,1.282172854,1.282172854,1.282172854,1.282172854,1.282172854,1.282172854
370630017053,0.815240113,0.815240113,0.815240113,0.815240113,0.815240113,0.815240113,0.815240113
370630017061,1.60514075,1.60514075,1.60514075,1.60514075,1.60514075,1.60514075,1.60514075
370630017062,0.667497576,0.667497576,0.667497576,0.667497576,0.667497576,0.667497576,0.667497576
370630017071,0.675644813,0.675644813,0.675644813,0.675644813,0.675644813,0.675644813,0.675644813
370630017072,1.641583593,1.641583593,1.641583593,1.641583593,1.641583593,1.641583593,1.641583593
370630017073,0.307937404,0.307937404,0.307937404,0.307937404,0.307937404,0.307937404,0.307937404
370630017074,2.068585014,2.068585014,2.068585014,2.068585014,2.068585014,2.068585014,2.068585014
370630017075,1.600393528,1.600393528,1.600393528,1.600393528,1.600393528,1.600393528,1.600393528
370630017081,2.50882671,2.50882671,2.50882671,2.50882671,2.50882671,2.50882671,2.50882671
370630017091,0.392088265,0.392088265,0.392088265,0.392088265,0.392088265,0.392088265,0.392088265
370630017092,0.3511144,0.3511144,0.3511144,0.3511144,0.3511144,0.3511144,0.3511144
370630017093,2.453562311,2.453562311,2.453562311,2.453562311,2.453562311,2.453562311,2.453562311
370630017101,1.141349777,1.141349777,1.141349777,1.141349777,1.141349777,1.141349777,1.141349777
370630017102,0.330930091,0.330930091,0.330930091,0.330930091,0.330930091,0.330930091,0.330930091
370630017111,0.885034735,0.885034735,0.885034735,0.885034735,0.885034735,0.885034735,0.885034735
370630017112,0.329971661,0.329971661,0.329971661,0.329971661,0.329971661,0.329971661,0.329971661
370630017113,0.309725831,0.309725831,0.309725831,0.309725831,0.309725831,0.309725831,0.309725831
370630018011,1.783853172,1.783853172,1.783853172,1.783853172,1.783853172,1.783853172,1.783853172
370630018012,0.373694571,0.373694571,0.373694571,0.373694571,0.373694571,0.373694571,0.373694571
370630018013,3.999838784,3.999838784,3.999838784,3.999838784,3.999838784,3.999838784,3.999838784
370630018014,2.787892211,2.787892211,2.787892211,2.787892211,2.787892211,2.787892211,2.787892211
370630018015,11.1995555,11.1995555,11.1995555,11.1995555,11.1995555,11.1995555,11.1995555
370630018021,1.425171645,1.425171645,1.425171645,1.425171645,1.425171645,1.425171645,1.425171645
370630018022,0.41966172,0.41966172,0.41966172,0.41966172,0.41966172,0.41966172,0.41966172
370630018023,0.95813359,0.95813359,0.95813359,0.95813359,0.95813359,0.95813359,0.95813359
370630018024,0.776959678,0.776959678,0.776959678,0.776959678,0.776959678,0.776959678,0.776959678
370630018061,11.56907373,11.56907373,11.56907373,11.56907373,11.56907373,11.56907373,11.56907373
370630018062,4.085917177,4.085917177,4.085917177,4.085917177,4.085917177,4.085917177,4.085917177
370630018071,1.243355311,1.243355311,1.243355311,1.243355311,1.243355311,1.243355311,1.243355311
370630018072,1.404756469,1.404756469,1.404756469,1.404756469,1.404756469,1.404756469,1.404756469
370630018073,0.999733987,0.999733987,0.999733987,0.999733987,0.999733987,0.999733987,0.999733987
370630018081,1.176432013,1.176432013,1.176432013,1.176432013,1.176432013,1.176432013,1.176432013
370630018082,5.856383668,5.856383668,5.856383668,5.856383668,5.856383668,5.856383668,5.856383668
370630018091,2.880322438,2.880322438,2.880322438,2.880322438,2.880322438,2.880322438,2.880322438
370630018092,1.852688074,1.852688074,1.852688074,1.852688074,1.852688074,1.852688074,1.852688074
370630019001,9.045793517,9.045793517,9.045793517,9.045793517,9.045793517,9.045793517,9.045793517
370630019002,17.25081776,17.25081776,17.25081776,17.25081776,17.25081776,17.25081776,17.25081776
370630020071,0.680087663,0.680087663,0.680087663,0.680087663,0.680087663,0.680087663,0.680087663
370630020072,1.28473613,1.28473613,1.28473613,1.28473613,1.28473613,1.28473613,1.28473613
