id,y_2017
370630001011,114
370630001011,105
370630001012,280
370630001012,237
370630001021,235
370630001021,189
370630001022,214
370630001022,167
370630002001,113
370630002001,105
370630002002,83
370630002002,121
370630002003,46
370630002003,61
370630003011,124
370630003011,87
370630003012,88
370630003012,69
370630003013,46
370630003013,37
370630003021,52
370630003021,34
370630003022,72
370630003022,56
370630003023,88
370630003023,71
370630004011,76
370630004011,58
370630004012,25
370630004012,40
370630004013,48
370630004013,35
370630004021,91
370630004021,77
370630005001,40
370630005001,21
370630005002,38
370630005002,37
370630005003,93
370630005003,114
370630005004,121
370630005004,121
370630006001,202
370630006001,164
370630006002,151
370630006002,130
370630006003,26
370630006003,27
370630007001,93
370630007001,117
370630007002,68
370630007002,55
370630007003,63
370630007003,93
370630009001,113
370630009001,124
370630009002,151
370630009002,131
370630010011,131
370630010011,146
370630010012,143
370630010012,168
370630010013,231
370630010013,187
370630010021,320
370630010021,351
370630010022,100
370630010022,97
370630010023,90
370630010023,108
370630010024,145
370630010024,153
370630011001,260
370630011001,289
370630011002,241
370630011002,215
370630013011,156
370630013011,212
370630013031,164
370630013031,192
370630013032,102
370630013032,87
370630013041,367
370630013041,314
370630014001,124
370630014001,111
370630014002,187
370630014002,200
370630015011,
370630015011,0
370630015021,217
370630015021,176
370630015022,27
370630015022,14
370630015023,79
370630015023,69
370630015024,114
370630015024,129
370630015031,0
370630015031,0
370630016011,108
370630016011,115
370630016012,274
370630016012,317
370630016013,223
370630016013,192
370630016031,62
370630016031,70
370630016032,234
370630016032,246
370630016033,162
370630016033,156
370630016034,120
370630016034,139
370630016041,214
370630016041,182
370630016042,188
370630016042,221
370630016043,160
370630016043,192
370630017051,139
370630017051,178
370630017052,177
370630017052,195
370630017053,128
370630017053,159
370630017061,138
370630017061,160
370630017062,138
370630017062,110
370630017071,93
370630017071,103
370630017072,134
370630017072,167
370630017073,44
370630017073,55
370630017074,166
370630017074,142
370630017075,116
370630017075,94
370630017081,538
370630017081,583
370630017091,191
370630017091,163
370630017092,178
370630017092,157
370630017093,469
370630017093,486
370630017101,266
370630017101,248
370630017102,123
370630017102,163
370630017111,110
370630017111,120
370630017112,123
370630017112,166
370630017113,170
370630017113,141
370630018011,201
370630018011,217
370630018012,86
370630018012,69
370630018013,325
370630018013,323
370630018014,147
370630018014,133
370630018015,117
370630018015,87
370630018021,238
370630018021,254
370630018022,152
370630018022,200
370630018023,261
370630018023,291
370630018024,115
370630018024,88
370630018061,213
370630018061,166
370630018062,360
370630018062,374
370630018071,252
370630018071,282
370630018072,377
370630018072,334
370630018073,308
370630018073,291
370630018081,205
370630018081,191
370630018082,323
370630018082,421
370630018091,212
370630018091,203
370630018092,227
370630018092,191
370630019001,226
370630019001,109
370630019002,129
370630019002,117
370630020071,173
370630020071,136
370630020072,206
370630020072,176
370630020073,92
370630020073,97
370630020081,43
370630020081,60
370630020082,90
370630020082,124
370630020091,320
370630020091,262
370630020092,155
370630020092,206
370630020093,273
370630020093,323
370630020131,159
370630020131,147
370630020132,76
370630020132,91
370630020133,152
370630020133,127
370630020151,148
370630020151,135
370630020152,133
370630020152,150
370630020153,63
370630020153,52
370630020161,156
370630020161,168
370630020162,106
370630020162,99
370630020171,116
370630020171,135
370630020172,121
370630020172,93
370630020173,174
370630020173,201
370630020181,76
370630020181,88
370630020182,142
370630020182,136
370630020183,160
370630020183,123
370630020191,36
370630020191,25
370630020192,31
370630020192,34
370630020193,52
370630020193,49
370630020201,66
370630020201,85
370630020202,247
370630020202,265
370630020211,133
370630020211,180
370630020212,105
370630020212,86
370630020221,105
370630020221,125
370630020222,142
370630020222,173
370630020231,67
370630020231,40
370630020232,91
370630020232,115
370630020241,219
370630020241,239
370630020242,52
370630020242,71
370630020243,77
370630020243,85
370630020251,213
370630020251,198
370630020252,195
370630020252,222
370630020253,92
370630020253,87
370630020261,264
370630020261,293
370630020262,293
370630020262,311
370630020271,167
370630020271,165
370630020272,318
370630020272,282
370630020273,94
370630020273,73
370630020281,154
370630020281,171
370630020282,92
370630020282,74
370630020283,147
370630020283,109
370630021001,210
370630021001,195
370630021002,219
370630021002,182
370630021003,182
370630021003,151
370630022001,84
370630022001,195
370630023001,91
370630023001,114
370630023002,42
370630023002,52
370639801001,
370639801001,0
