id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
370630001011,61,14,8,11,13,10,11,4,5,1,4,3,4
370630001012,18,18,21,20,18,13,12,5,16,10,11,6,4
370630001021,23,18,15,15,12,15,16,12,17,8,2,11,11
370630001022,25,24,22,22,17,17,14,9,10,7,6,5,5
370630002001,105,42,32,30,40,50,48,60,24,54,26,20,27
370630002002,77,45,35,24,22,28,30,16,23,25,15,13,13
370630002003,45,14,12,12,13,14,14,13,14,14,9,11,18
370630003011,101,21,31,29,37,42,47,22,20,11,15,20,18
370630003012,61,31,37,34,46,30,37,37,23,19,28,43,20
370630003013,116,29,28,26,28,34,33,28,29,15,23,22,19
370630003021,15,18,26,26,23,24,22,10,9,5,6,9,5
370630003022,49,16,17,19,18,14,16,12,10,6,7,9,11
370630003023,78,20,24,22,18,17,16,17,16,4,5,8,7
370630004011,60,12,13,17,11,12,13,8,9,5,4,5,5
370630004012,15,13,13,9,9,11,12,12,15,8,9,10,9
370630004013,51,19,17,21,20,17,18,15,17,4,9,17,21
370630004021,60,16,17,14,14,17,16,7,13,8,8,7,7
370630005001,980,,,,,,,,,58,41,75,93
370630005002,258,30,34,35,27,43,36,24,19,12,9,18,22
370630005003,87,40,41,28,23,34,42,60,11,40,26,34,21
370630005004,116,50,52,38,31,33,30,11,8,11,17,18,19
370630006001,25,20,24,18,20,19,12,13,11,9,7,7,6
370630006002,46,13,15,12,16,18,24,21,18,23,23,28,28
370630006003,96,41,26,17,15,19,17,15,20,24,15,38,36
370630007001,231,34,36,32,27,28,30,13,17,23,51,60,41
370630007002,55,18,14,20,16,15,17,9,16,9,8,2,5
370630007003,41,18,23,21,13,16,17,6,8,11,12,15,19
370630009001,653,,,,,,67,81,21,10,20,13,16
370630009002,150,35,31,33,30,44,60,92,25,14,5,4,5
370630010011,77,48,53,61,46,80,66,33,24,8,4,23,27
370630010012,86,35,56,20,34,46,52,172,171,71,45,27,30
370630010013,409,92,86,34,30,32,40,24,31,11,9,20,23
370630010021,73,46,47,41,43,39,46,44,131,77,104,22,27
370630010022,392,40,46,35,27,19,24,16,24,21,16,24,28
370630010023,265,48,23,24,26,46,51,48,22,26,14,25,14
370630010024,102,28,31,27,23,27,23,104,31,22,16,21,10
370630011001,300,31,45,41,37,27,41,24,23,12,15,18,13
370630011002,233,62,57,52,36,39,45,128,89,36,10,3,22
370630013011,141,37,34,31,31,31,34,68,46,20,24,20,11
370630013031,132,22,24,25,30,29,32,35,30,10,6,7,8
370630013032,124,29,24,34,30,35,59,91,91,14,16,15,16
370630013041,84,24,26,19,21,24,20,32,10,4,2,21,20
370630014001,291,45,53,55,43,40,,92,51,60,29,17,37
370630014002,34,31,26,96,69,39,74,88,75,48,59,49,54
370630015011,,,,,,,,,,,,,
370630015021,177,44,46,47,59,92,,0,,,,,
370630015022,,,,,,,,,,,,,
370630015023,,,,,,,,596,412,188,231,243,
370630015024,,,,,,,,,,167,187,193,
370630015031,,,,,,,,,,,,,
370630016011,22,22,21,19,17,17,10,11,9,5,19,29,24
370630016012,12,14,15,15,13,12,10,9,7,4,9,7,12
370630016013,40,19,15,16,14,14,13,8,7,13,11,5,2
370630016031,86,20,21,18,24,19,20,8,19,4,3,6,7
370630016032,14,13,16,16,15,17,13,13,12,4,3,4,5
370630016033,40,23,23,25,12,8,12,10,4,27,3,19,5
370630016034,22,13,12,10,9,8,8,2,5,6,6,5,4
370630016041,10,11,11,15,15,18,17,14,9,6,6,6,9
370630016042,12,12,8,8,10,10,10,10,9,3,7,8,11
