id,y_2021
370630018061,
370639801001,
370630020241,113689.45849609375
370630017074,
370630018015,6962939.330162048
370630017092,762005.9219894409
370630018082,772235.0434875488
370630020281,
370630009001,435714.8469772339
370630004013,1163392.7251052856
370630019002,716999.2754898071
370630020171,11489.732215881348
370630003012,221731.45833587646
370630003023,557718.6693344116
370630020152,1037803.6192321777
370630018011,3718426.4045410156
370630016032,
370630003011,764592.1160888672
370630009002,427542.7883529663
370630003021,508222.83836364746
370630018012,804380.7263717651
370630018014,6048442.837669373
370630014001,385724.81021881104
370630002003,556605.6295013428
370630020182,84.02774047851562
370630002002,426058.09326934814
370630003022,374878.07220458984
370630004011,1069792.5290298462
370630020082,239853.54209136963
370630013011,617447.1809158325
370630018021,3085949.8729248047
370630016012,
370630018022,912668.7916488647
370630021001,
370630001012,1292466.0252609253
370630003013,219437.78063201904
370630005004,396148.78467559814
370630001021,1303291.332824707
370630015022,145784.54859161377
370630004012,610162.6471557617
370630005002,390564.0394439697
370630014002,1212005.5665740967
370630011001,598049.2582702637
370630018013,8673245.856674194
370630011002,583885.1711807251
370630018023,2082772.439376831
370630020081,1786708.4009475708
370630002001,1549436.1310043335
370630001011,1552820.9966964722
370630020093,1934243.2825393677
370630004021,1209787.4981765747
370630010021,1377182.614265442
370630005001,747324.0286331177
370630005003,342467.4778213501
370630006001,1493110.4055023193
370630015031,354088.01985931396
370630010022,756546.5544204712
370630010023,278087.88332366943
370630010024,392988.84398651123
370630013031,953863.8301849365
370630013041,1450128.8368225098
370630015011,2303628.004837036
370630020073,773485.5193710327
370630015021,748214.2873764038
370630013032,315716.47424316406
370630016013,
370630010011,426698.5891494751
370630020261,1296295.0805282593
370630010012,509718.6946334839
370630017052,1485264.370727539
370630017053,1760303.740814209
370630017061,388439.5107040405
370630017113,673382.6923675537
370630010013,987665.509803772
370630017072,
370630022001,1306574.8738861084
370630015024,464638.7821121216
370630020071,1475185.0737762451
370630017101,2058358.2656021118
370630023001,546246.2331695557
370630017102,712874.5530776978
370630017111,97741.45818328857
370630023002,490036.4617767334
370630017112,712596.345779419
370630019001,171581.59157562256
370630016011,
370630020072,988651.7738494873
370630020262,3543029.67477417
370630020151,1071619.7730865479
370630020161,1130867.887588501
370630016031,
370630016033,
370630017081,5208012.800239563
370630017051,1695827.9300460815
370630017091,859133.5071716309
370630017093,5307581.839225769
370630020091,2826204.5989608765
370630020092,1412667.9125442505
370630006002,1430370.2776107788
370630007001,786980.1910324097
370630007002,1131734.4256973267
370630007003,928130.0024642944
370630015023,704836.100769043
370630018073,1631529.930229187
370630020283,
370630001022,2017345.6200790405
370630006003,3041924.971885681
370630017062,6582.803359985352
370630017075,142224.65348815918
370630018062,5280285.260139465
370630018091,1103398.490310669
370630020153,1017887.546043396
370630020162,1328574.7807998657
370630020173,
370630020183,
370630020271,2221932.359893799
370630020251,22013.545921325684
370630020252,78375.06061553955
370630020253,9052.81558227539
370630018072,
370630020282,29964.2099609375
370630018024,1683395.7626724243
370630018071,2560129.303123474
370630018081,90766.10554504395
370630020172,862475.6119232178
