id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022
370630001011,443,493,548,556,572,637,636,543,479,504,488,512
370630001012,708,687,615,555,564,569,578,666,825,924,984,959
370630001021,917,981,1085,1129,1139,1193,1202,1131,1047,895,905,932
370630001022,815,755,730,729,734,681,675,717,771,697,691,649
370630002001,417,430,464,567,499,486,463,421,349,402,398,375
370630002002,417,414,404,329,338,328,397,403,410,410,482,401
370630002003,472,479,500,407,442,473,419,375,447,331,218,324
370630003011,462,551,606,524,471,495,516,548,546,601,617,526
370630003012,322,299,335,321,292,337,330,263,255,382,316,352
370630003013,335,305,285,333,368,354,322,354,332,404,530,556
370630003021,311,345,332,347,395,433,451,412,403,470,469,500
370630003022,572,570,584,543,492,494,423,468,527,459,480,492
370630003023,721,690,728,701,728,748,722,663,643,573,588,615
370630004011,401,400,376,406,427,440,439,423,454,484,463,484
370630004012,379,422,439,452,473,490,456,456,413,329,346,392
370630004013,444,408,477,455,436,431,390,379,358,403,409,376
370630004021,1111,1080,1054,1044,1058,1064,1116,1257,1374,1620,1735,1734
370630005001,289,151,132,147,122,144,144,117,135,219,194,188
370630005002,266,337,327,287,352,330,287,287,305,252,280,307
370630005003,505,442,444,468,514,568,537,516,533,597,572,578
370630005004,363,400,368,413,409,473,594,643,594,541,503,432
370630006001,948,959,900,931,985,1116,1172,1151,1223,1586,1586,1459
370630006002,747,874,961,946,994,936,928,899,796,753,797,664
370630006003,168,174,150,209,235,264,223,245,235,201,212,222
370630007001,472,606,585,584,619,578,586,741,840,898,1044,1100
370630007002,364,360,389,449,485,595,599,572,536,480,452,502
370630007003,474,442,477,567,565,550,602,555,497,481,489,482
370630009001,304,320,317,334,331,331,377,403,350,335,308,301
370630009002,339,323,365,359,431,400,344,261,292,347,443,466
370630010011,440,414,416,367,376,342,335,304,359,416,420,348
370630010012,363,352,285,389,379,445,501,602,515,659,502,501
370630010013,455,522,565,547,520,475,472,496,486,436,592,531
370630010021,890,981,1055,1021,1061,979,911,831,989,888,807,792
370630010022,211,249,344,421,355,329,422,394,368,427,384,486
370630010023,285,324,306,310,375,297,314,352,355,284,321,222
370630010024,377,332,295,392,379,494,591,614,530,487,462,402
370630011001,500,627,643,671,738,800,812,770,717,717,705,640
370630011002,501,473,519,542,509,532,561,542,629,510,546,524
370630013011,476,470,451,477,524,548,521,561,543,749,802,828
370630013031,414,408,420,475,475,479,512,462,450,573,625,579
370630013032,188,210,198,190,218,219,200,289,261,145,153,154
370630013041,1031,1042,1048,1049,1081,1151,1170,1171,1188,1109,1132,1105
370630014001,465,433,380,343,273,238,217,200,170,521,467,455
370630014002,703,708,743,710,700,688,696,721,657,722,754,793
370630015011,36,39,37,43,31,35,31,34,17,8,15,7
370630015021,938,975,943,1123,1139,1168,1214,1300,1203,1141,1123,1051
370630015022,323,486,506,512,600,604,532,530,552,919,938,862
370630015023,836,823,852,891,914,1056,957,1028,1050,1059,1030,1056
370630015024,335,319,311,318,271,270,284,212,185,167,182,161
370630015031,26,,,,,,,,,0,0,0
370630016011,432,390,423,449,475,403,492,451,496,434,474,508
370630016012,1160,1128,1144,1123,1156,1255,1243,1256,1306,1188,1084,1043
370630016013,583,624,646,673,615,599,558,568,557,521,522,521
370630016031,223,214,206,269,284,302,260,280,231,328,351,339
370630016032,890,1003,1087,1135,1193,1214,1311,1255,1244,1578,1550,1583
370630016033,505,501,544,514,506,498,482,453,493,458,510,531
370630016034,685,618,606,551,548,575,584,701,744,684,583,637
370630016041,797,812,774,754,875,825,794,795,827,865,914,969
370630016042,1130,1104,1135,1088,1081,1039,1111,1141,1166,1265,1267,1162
370630016043,576,588,608,637,664,677,691,662,663,778,681,734
370630017051,682,723,685,633,709,670,648,641,736,638,750,789
370630017052,772,860,928,1024,1024,1022,1045,1022,896,882,775,716
370630017053,600,526,522,581,553,667,663,702,643,695,763,861
370630017061,899,1006,1165,1341,1314,1455,1524,1497,1448,1502,1476,1499
370630017062,1075,961,996,962,1039,989,986,1032,1003,1000,1075,1255
370630017071,428,422,432,462,461,470,419,438,395,379,418,456
370630017072,736,735,810,854,846,835,831,685,729,748,743,713
370630017073,319,258,246,220,182,193,180,213,211,188,159,168
370630017074,709,752,736,732,802,874,865,928,873,975,928,1034
370630017075,736,831,803,771,814,842,871,854,837,1169,1208,1168
370630017081,1520,1611,1726,1769,1780,1769,1793,1739,1791,1905,1924,2012
370630017091,256,314,356,309,327,273,341,325,425,358,437,354
370630017092,385,332,270,226,307,372,394,385,418,426,438,485
