fips,year,value
370630001011,2012,0.7166347645136442
370630001011,2013,0.7166347645136442
370630001011,2014,0.7166347645136442
370630001011,2015,0.7166347645136442
370630001011,2016,0.7166347645136442
370630001011,2017,0.7166347645136442
370630001011,2018,0.7166347645136442
370630001011,2019,0.7166347645136442
370630001011,2020,0.7166347645136442
370630001011,2021,0.7166347645136442
370630001011,2022,0.7166347645136442
370630001012,2012,0.5990341139788821
370630001012,2013,0.5990341139788821
370630001012,2014,0.5990341139788821
370630001012,2015,0.5990341139788821
370630001012,2016,0.5990341139788821
370630001012,2017,0.5990341139788821
370630001012,2018,0.5990341139788821
370630001012,2019,0.5990341139788821
370630001012,2020,0.5990341139788821
370630001012,2021,0.5990341139788821
370630001012,2022,0.5990341139788821
370630001021,2012,0.6033644282600383
370630001021,2013,0.6033644282600383
370630001021,2014,0.6033644282600383
370630001021,2015,0.6033644282600383
370630001021,2016,0.6033644282600383
370630001021,2017,0.6033644282600383
370630001021,2018,0.6033644282600383
370630001021,2019,0.6033644282600383
370630001021,2020,0.6033644282600383
370630001021,2021,0.6033644282600383
370630001021,2022,0.6033644282600383
370630001022,2012,0.9333714369597491
370630001022,2013,0.9333714369597491
370630001022,2014,0.9333714369597491
370630001022,2015,0.9333714369597491
370630001022,2016,0.9333714369597491
370630001022,2017,0.9333714369597491
370630001022,2018,0.9333714369597491
370630001022,2019,0.9333714369597491
370630001022,2020,0.9333714369597491
370630001022,2021,0.9333714369597491
370630001022,2022,0.9333714369597491
370630002001,2012,0.7136849439796993
370630002001,2013,0.7136849439796993
370630002001,2014,0.7136849439796993
370630002001,2015,0.7136849439796993
370630002001,2016,0.7136849439796993
370630002001,2017,0.7136849439796993
370630002001,2018,0.7136849439796993
370630002001,2019,0.7136849439796993
370630002001,2020,0.7136849439796993
370630002001,2021,0.7136849439796993
370630002001,2022,0.7136849439796993
370630002002,2012,0.19519588703111795
370630002002,2013,0.19519588703111795
370630002002,2014,0.19519588703111795
370630002002,2015,0.19519588703111795
370630002002,2016,0.19519588703111795
370630002002,2017,0.19519588703111795
370630002002,2018,0.19519588703111795
370630002002,2019,0.19519588703111795
370630002002,2020,0.19519588703111795
370630002002,2021,0.19519588703111795
370630002002,2022,0.19519588703111795
370630002003,2012,0.25757084488122517
370630002003,2013,0.25757084488122517
370630002003,2014,0.25757084488122517
370630002003,2015,0.25757084488122517
370630002003,2016,0.25757084488122517
370630002003,2017,0.25757084488122517
370630002003,2018,0.25757084488122517
370630002003,2019,0.25757084488122517
370630002003,2020,0.25757084488122517
370630002003,2021,0.25757084488122517
370630002003,2022,0.25757084488122517
370630003011,2012,0.34845489300761634
370630003011,2013,0.34845489300761634
370630003011,2014,0.34845489300761634
370630003011,2015,0.34845489300761634
370630003011,2016,0.34845489300761634
370630003011,2017,0.34845489300761634
370630003011,2018,0.34845489300761634
370630003011,2019,0.34845489300761634
370630003011,2020,0.34845489300761634
370630003011,2021,0.34845489300761634
370630003011,2022,0.34845489300761634
370630003012,2012,0.1016524212422836
370630003012,2013,0.1016524212422836
370630003012,2014,0.1016524212422836
370630003012,2015,0.1016524212422836
370630003012,2016,0.1016524212422836
370630003012,2017,0.1016524212422836
370630003012,2018,0.1016524212422836
370630003012,2019,0.1016524212422836
370630003012,2020,0.1016524212422836
370630003012,2021,0.1016524212422836
370630003012,2022,0.1016524212422836
370630003013,2012,0.10114600651423446
370630003013,2013,0.10114600651423446
370630003013,2014,0.10114600651423446
370630003013,2015,0.10114600651423446
370630003013,2016,0.10114600651423446
370630003013,2017,0.10114600651423446
370630003013,2018,0.10114600651423446
370630003013,2019,0.10114600651423446
370630003013,2020,0.10114600651423446
370630003013,2021,0.10114600651423446
370630003013,2022,0.10114600651423446
370630003021,2012,0.23515907374111947
370630003021,2013,0.23515907374111947
370630003021,2014,0.23515907374111947
370630003021,2015,0.23515907374111947
370630003021,2016,0.23515907374111947
370630003021,2017,0.23515907374111947
370630003021,2018,0.23515907374111947
370630003021,2019,0.23515907374111947
370630003021,2020,0.23515907374111947
370630003021,2021,0.23515907374111947
370630003021,2022,0.23515907374111947
370630003022,2012,0.17336544600942402
370630003022,2013,0.17336544600942402
370630003022,2014,0.17336544600942402
370630003022,2015,0.17336544600942402
370630003022,2016,0.17336544600942402
370630003022,2017,0.17336544600942402
370630003022,2018,0.17336544600942402
370630003022,2019,0.17336544600942402
370630003022,2020,0.17336544600942402
370630003022,2021,0.17336544600942402
370630003022,2022,0.17336544600942402
370630003023,2012,0.2563452798714896
370630003023,2013,0.2563452798714896
370630003023,2014,0.2563452798714896
370630003023,2015,0.2563452798714896
370630003023,2016,0.2563452798714896
370630003023,2017,0.2563452798714896
370630003023,2018,0.2563452798714896
370630003023,2019,0.2563452798714896
370630003023,2020,0.2563452798714896
370630003023,2021,0.2563452798714896
370630003023,2022,0.2563452798714896
370630004011,2012,0.49637192752641185
370630004011,2013,0.49637192752641185
370630004011,2014,0.49637192752641185
370630004011,2015,0.49637192752641185
370630004011,2016,0.49637192752641185
370630004011,2017,0.49637192752641185
370630004011,2018,0.49637192752641185
370630004011,2019,0.49637192752641185
370630004011,2020,0.49637192752641185
370630004011,2021,0.49637192752641185
370630004011,2022,0.49637192752641185
370630004012,2012,0.2815772457966103
370630004012,2013,0.2815772457966103
370630004012,2014,0.2815772457966103
370630004012,2015,0.2815772457966103
370630004012,2016,0.2815772457966103
370630004012,2017,0.2815772457966103
370630004012,2018,0.2815772457966103
370630004012,2019,0.2815772457966103
370630004012,2020,0.2815772457966103
370630004012,2021,0.2815772457966103
