year,fips,value
2015,370630001011,410
2017,370630001011,428
2018,370630001011,391
2019,370630001011,462
2015,370630001012,742
2017,370630001012,773
2018,370630001012,689
2019,370630001012,809
2015,370630001021,812
2017,370630001021,821
2018,370630001021,710
2019,370630001021,887
2015,370630001022,684
2017,370630001022,683
2018,370630001022,608
2019,370630001022,708
2015,370630002001,402
2017,370630002001,401
2018,370630002001,364
2019,370630002001,417
2015,370630002002,376
2017,370630002002,366
2018,370630002002,304
2019,370630002002,357
2015,370630002003,339
2017,370630002003,365
2018,370630002003,303
2019,370630002003,342
2015,370630003011,410
2017,370630003011,376
2018,370630003011,290
2019,370630003011,395
2015,370630003012,264
2017,370630003012,245
2018,370630003012,195
2019,370630003012,242
2015,370630003013,292
2017,370630003013,269
2018,370630003013,230
2019,370630003013,255
2015,370630003021,328
2017,370630003021,303
2018,370630003021,275
2019,370630003021,304
2015,370630003022,384
2017,370630003022,375
2018,370630003022,349
2019,370630003022,404
2015,370630003023,648
2017,370630003023,592
2018,370630003023,522
2019,370630003023,566
2015,370630004011,372
2017,370630004011,388
2018,370630004011,341
2019,370630004011,396
2015,370630004012,360
2017,370630004012,366
2019,370630004012,360
2015,370630004013,320
2017,370630004013,298
2018,370630004013,267
2019,370630004013,311
2015,370630004021,831
2017,370630004021,1057
2018,370630004021,889
2019,370630004021,1092
2015,370630005001,216
2017,370630005001,191
2015,370630005002,299
2017,370630005002,272
2018,370630005002,224
2019,370630005002,273
2015,370630005003,407
2017,370630005003,383
2018,370630005003,324
2019,370630005003,407
2015,370630005004,388
2017,370630005004,367
2018,370630005004,327
2019,370630005004,408
2015,370630006001,959
2017,370630006001,971
2018,370630006001,844
2019,370630006001,953
2015,370630006002,787
2017,370630006002,802
2018,370630006002,700
2019,370630006002,777
2015,370630006003,285
2017,370630006003,280
2015,370630007001,386
2017,370630007001,465
2018,370630007001,396
2019,370630007001,489
2015,370630007002,396
2017,370630007002,397
2018,370630007002,374
2019,370630007002,395
2015,370630007003,390
2017,370630007003,381
2018,370630007003,368
2019,370630007003,396
2015,370630009001,285
2017,370630009001,308
2018,370630009001,273
2019,370630009001,296
2015,370630009002,382
2017,370630009002,365
2018,370630009002,296
2019,370630009002,335
2015,370630010011,337
2017,370630010011,355
2018,370630010011,313
2019,370630010011,353
2015,370630010012,464
2017,370630010012,489
2018,370630010012,446
2019,370630010012,507
2015,370630010013,527
2017,370630010013,565
2018,370630010013,480
2019,370630010013,591
2015,370630010021,1100
2017,370630010021,1068
2018,370630010021,900
2019,370630010021,1105
2015,370630010022,277
2017,370630010022,266
2018,370630010022,249
2019,370630010022,296
2015,370630010023,324
2017,370630010023,307
2018,370630010023,247
2019,370630010023,293
2015,370630010024,450
2017,370630010024,408
2018,370630010024,367
2019,370630010024,424
2015,370630011001,823
2017,370630011001,859
2018,370630011001,582
2019,370630011001,662
2015,370630011002,482
2017,370630011002,522
2018,370630011002,446
2019,370630011002,546
2015,370630013011,504
2017,370630013011,514
2018,370630013011,436
2019,370630013011,572
2015,370630013031,560
2017,370630013031,563
2018,370630013031,447
2019,370630013031,544
2015,370630013032,226
2017,370630013032,218
2018,370630013032,217
2019,370630013032,238
2015,370630013041,1071
2017,370630013041,1077
2018,370630013041,935
2019,370630013041,1085
2015,370630014001,415
2017,370630014001,361
2018,370630014001,174
2019,370630014001,336
2015,370630014002,551
2017,370630014002,569
2018,370630014002,493
2019,370630014002,551
2015,370630015021,782
2017,370630015021,949
2018,370630015021,801
2019,370630015021,950
2017,370630015022,478
2015,370630015023,708
2017,370630015023,725
2018,370630015023,555
2019,370630015023,749
2015,370630015024,402
2017,370630015024,389
2018,370630015024,279
2019,370630015024,331
2015,370630016011,387
2017,370630016011,422
2018,370630016011,393
2019,370630016011,498
2015,370630016012,1084
2017,370630016012,1147
2018,370630016012,1065
2019,370630016012,1229
2015,370630016013,620
2017,370630016013,687
2018,370630016013,617
2019,370630016013,713
2015,370630016031,256
2017,370630016031,251
2018,370630016031,230
2019,370630016031,269
2015,370630016032,998
2017,370630016032,1124
2018,370630016032,1069
2019,370630016032,1228
2015,370630016033,458
2017,370630016033,507
2018,370630016033,462
2019,370630016033,528
2015,370630016034,600
2017,370630016034,655
2018,370630016034,607
2019,370630016034,716
2015,370630016041,765
2017,370630016041,811
2018,370630016041,745
2019,370630016041,877
2015,370630016042,991
2017,370630016042,1033
2018,370630016042,941
2019,370630016042,1054
2015,370630016043,590
2017,370630016043,642
2018,370630016043,598
2019,370630016043,683
2015,370630017051,589
2017,370630017051,615
2018,370630017051,583
2019,370630017051,646
2015,370630017052,783
2017,370630017052,840
2018,370630017052,787
2019,370630017052,912
2015,370630017053,515
2017,370630017053,523
2018,370630017053,465
2019,370630017053,578
2015,370630017061,1030
2017,370630017061,1096
2018,370630017061,996
2019,370630017061,1143
2015,370630017062,781
2017,370630017062,769
2018,370630017062,684
2019,370630017062,811
2015,370630017071,451
2017,370630017071,464
2018,370630017071,417
2019,370630017071,474
2015,370630017072,601
2017,370630017072,661
2018,370630017072,615
2019,370630017072,679
2015,370630017073,271
2017,370630017073,268
2018,370630017073,234
2019,370630017073,263
2015,370630017074,671
2017,370630017074,719
2018,370630017074,682
2019,370630017074,779
2015,370630017075,632
2017,370630017075,733
2018,370630017075,657
2019,370630017075,854
2015,370630017081,1581
2017,370630017081,1715
2018,370630017081,1613
2019,370630017081,1913
2015,370630017091,380
2017,370630017091,380
2018,370630017091,362
2019,370630017091,391
2015,370630017092,420
2017,370630017092,420
2018,370630017092,350
2019,370630017092,419
2015,370630017093,1499
2017,370630017093,1646
2018,370630017093,1526
2019,370630017093,1892
2015,370630017101,968
2017,370630017101,1012
2018,370630017101,912
2019,370630017101,1143
2015,370630017102,620
2017,370630017102,591
2018,370630017102,546
2019,370630017102,627
2015,370630017111,418
2017,370630017111,429
2018,370630017111,373
2019,370630017111,599
2015,370630017112,559
2017,370630017112,568
2018,370630017112,503
2019,370630017112,609
2015,370630017113,622
2017,370630017113,646
2018,370630017113,586
2019,370630017113,700
2015,370630018011,667
2017,370630018011,735
2018,370630018011,691
2019,370630018011,797
2015,370630018012,250
2017,370630018012,272
2018,370630018012,244
2019,370630018012,281
2015,370630018013,938
2017,370630018013,1100
2018,370630018013,1033
2019,370630018013,1139
2015,370630018014,467
2017,370630018014,515
