year,fips,value
2019,370630001011,12
2015,370630001021,15
2017,370630001021,12
2019,370630001021,14
2015,370630001022,14
2019,370630001022,11
2015,370630006001,15
2017,370630006001,16
2018,370630006001,13
2019,370630006001,14
2015,370630006002,12
2017,370630006002,12
2019,370630006002,14
2015,370630007001,12
2017,370630007001,13
2019,370630007001,15
2017,370630009002,11
2018,370630009002,11
2019,370630010012,16
2015,370630010013,13
2017,370630010013,12
2019,370630010013,20
2015,370630010021,19
2017,370630010021,21
2018,370630010021,14
2019,370630010021,26
2019,370630010022,11
2015,370630011001,16
2017,370630011001,19
2018,370630011001,11
2019,370630011001,16
2015,370630011002,15
2017,370630011002,11
2019,370630011002,17
2015,370630013011,16
2017,370630013011,14
2019,370630013011,19
2015,370630013031,23
2017,370630013031,20
2018,370630013031,14
2019,370630013031,14
2015,370630013032,11
2015,370630013041,18
2017,370630013041,17
2018,370630013041,14
2019,370630013041,16
2015,370630014002,12
2017,370630014002,18
2018,370630014002,16
2019,370630014002,22
2015,370630015021,15
2019,370630015021,17
2015,370630016011,28
2017,370630016011,26
2018,370630016011,23
2019,370630016011,27
2015,370630016012,22
2017,370630016012,23
2018,370630016012,18
2019,370630016012,30
2015,370630016013,25
2017,370630016013,24
2018,370630016013,21
2019,370630016013,22
2015,370630016032,14
2017,370630016032,18
2018,370630016032,15
2019,370630016032,28
2015,370630016033,15
2017,370630016033,18
2018,370630016033,16
2019,370630016033,17
2015,370630016034,22
2017,370630016034,21
2018,370630016034,20
2019,370630016034,23
2015,370630016041,21
2017,370630016041,23
2018,370630016041,24
2019,370630016041,22
2015,370630016042,36
2017,370630016042,30
2018,370630016042,28
2019,370630016042,36
2015,370630016043,17
2017,370630016043,18
2018,370630016043,17
2019,370630016043,22
2015,370630017051,21
2017,370630017051,20
2018,370630017051,18
2019,370630017051,17
2015,370630017052,19
2017,370630017052,19
2018,370630017052,19
2019,370630017052,19
2015,370630017061,17
2017,370630017061,15
2018,370630017061,12
2019,370630017061,13
2015,370630017071,12
2017,370630017071,13
2018,370630017071,12
2019,370630017071,13
2015,370630017072,21
2017,370630017072,18
2018,370630017072,18
2019,370630017072,23
2015,370630017073,12
2015,370630017074,17
2017,370630017074,13
2018,370630017074,13
2019,370630017074,22
2015,370630017075,25
2017,370630017075,30
2018,370630017075,30
2019,370630017075,36
2015,370630017081,30
2017,370630017081,32
2018,370630017081,26
2019,370630017081,38
2015,370630017091,11
2018,370630017091,11
2015,370630017093,30
2017,370630017093,34
2018,370630017093,31
2019,370630017093,44
2015,370630017101,15
2017,370630017101,13
2018,370630017101,11
2019,370630017101,16
2015,370630017102,15
2017,370630017102,12
2019,370630017102,12
2017,370630017111,12
2015,370630017112,14
2017,370630017112,13
2019,370630017112,16
2015,370630018011,19
2017,370630018011,19
2018,370630018011,19
2019,370630018011,19
2015,370630018013,17
2017,370630018013,17
2018,370630018013,16
2019,370630018013,20
2015,370630018014,17
2017,370630018014,16
2018,370630018014,14
2019,370630018014,17
2015,370630018015,14
2017,370630018015,12
2019,370630018015,15
2015,370630018021,18
2017,370630018021,14
2018,370630018021,12
2019,370630018021,13
2015,370630018023,11
2019,370630018023,13
2015,370630018061,23
2017,370630018061,21
2018,370630018061,21
2019,370630018061,28
2015,370630018062,24
2017,370630018062,27
2018,370630018062,24
2019,370630018062,23
2015,370630018071,18
2017,370630018071,22
2018,370630018071,19
2019,370630018071,30
2015,370630018072,17
2017,370630018072,18
2018,370630018072,18
2019,370630018072,24
2015,370630018073,12
2017,370630018073,15
2018,370630018073,12
2019,370630018073,17
2015,370630018081,12
2017,370630018081,17
2018,370630018081,15
2019,370630018081,21
2015,370630018082,31
2017,370630018082,29
2018,370630018082,23
2019,370630018082,43
2015,370630018091,18
2017,370630018091,21
2018,370630018091,18
2019,370630018091,13
2015,370630018092,19
2017,370630018092,21
2018,370630018092,16
2019,370630018092,28
2015,370630019001,25
2017,370630019001,28
2018,370630019001,24
2019,370630019001,38
2015,370630019002,20
2017,370630019002,21
2018,370630019002,18
2019,370630019002,16
2015,370630020071,18
2017,370630020071,19
2018,370630020071,17
2019,370630020071,18
2017,370630020081,11
2019,370630020081,12
2015,370630020082,13
2017,370630020082,13
2018,370630020082,13
2019,370630020082,18
2015,370630020091,19
2017,370630020091,13
2018,370630020091,13
2019,370630020091,18
2015,370630020092,14
2017,370630020092,15
2018,370630020092,17
2019,370630020092,19
2015,370630020093,21
2017,370630020093,20
2018,370630020093,17
2019,370630020093,23
2015,370630020131,22
2017,370630020131,22
2018,370630020131,13
2019,370630020131,18
2015,370630020133,16
2017,370630020133,19
2018,370630020133,17
2019,370630020133,22
2015,370630020152,13
2019,370630020152,19
2015,370630020153,11
2015,370630020171,16
2017,370630020171,17
2018,370630020171,15
2019,370630020171,21
2015,370630020172,22
2017,370630020172,20
2018,370630020172,15
2019,370630020172,20
2015,370630020173,20
2017,370630020173,21
2018,370630020173,21
2019,370630020173,25
2019,370630020182,11
2015,370630020183,18
2017,370630020183,13
2018,370630020183,11
2019,370630020183,17
2015,370630020202,20
2017,370630020202,17
2018,370630020202,13
2019,370630020202,20
2015,370630020211,12
2017,370630020211,13
2018,370630020211,12
2019,370630020211,12
2015,370630020222,18
2017,370630020222,16
2018,370630020222,15
2019,370630020222,11
2015,370630020241,17
2017,370630020241,15
2018,370630020241,14
2019,370630020241,17
2015,370630020251,12
2017,370630020251,13
2018,370630020251,13
2019,370630020251,12
2015,370630020261,25
2017,370630020261,22
2018,370630020261,19
2019,370630020261,18
2015,370630020262,21
2017,370630020262,16
2018,370630020262,12
2019,370630020262,21
2015,370630020271,20
2017,370630020271,18
2018,370630020271,13
2019,370630020271,20
2015,370630020272,20
2017,370630020272,17
2018,370630020272,13
2019,370630020272,16
2017,370630020281,13
2019,370630020281,15
2015,370630020283,11
2017,370630020283,11
2019,370630020283,17
2015,370630021001,20
2017,370630021001,17
2018,370630021001,17
2019,370630021001,23
2015,370630021002,18
2017,370630021002,22
2018,370630021002,19
2019,370630021002,29
2015,370630021003,27
2017,370630021003,20
2018,370630021003,20
2019,370630021003,25
2017,370630022001,11
2018,370630022001,21
2019,370630022001,16
