id,y_2021
370630018061,0
370639801001,0
370630020241,1364
370630017074,0
370630018015,83129
370630017092,9085
370630018082,9220
370630020281,0
370630009001,5194
370630004013,13842
370630019002,8527
370630020171,137
370630003012,2638
370630003023,6631
370630020152,12434
370630018011,44355
370630016032,0
370630003011,9014
370630009002,5071
370630003021,6101
370630018012,9669
370630018014,72211
370630014001,4612
370630002003,6667
370630020182,1
370630002002,5067
370630003022,4496
370630004011,12827
370630020082,2866
370630013011,7311
370630018021,36908
370630016012,0
370630018022,10888
370630021001,0
370630001012,15516
370630003013,2614
370630005004,4732
370630001021,15628
370630015022,1731
370630004012,7321
370630005002,4666
370630014002,14345
370630011001,7080
370630018013,103614
370630011002,6887
370630018023,24819
370630020081,21505
370630002001,18487
370630001011,18564
370630020093,23096
370630004021,14324
370630010021,16441
370630005001,8895
370630005003,4096
370630006001,17897
370630015031,4201
370630010022,9007
370630010023,3322
370630010024,4706
370630013031,11226
370630013041,17301
370630015011,27393
370630020073,9233
370630015021,8871
370630013032,3760
370630016013,0
370630010011,5060
370630020261,15400
370630010012,6066
370630017052,17712
370630017053,21121
370630017061,4651
370630017113,8030
370630010013,11749
370630017072,0
370630022001,15384
370630015024,5535
370630020071,17589
370630017101,24630
370630023001,6480
370630017102,8554
370630017111,1157
370630023002,5802
370630017112,8557
370630019001,2067
370630016011,0
370630020072,11809
370630020262,42277
370630020151,12920
370630020161,13467
370630016031,0
370630017081,62585
370630017051,20288
370630017091,10176
370630017093,63573
370630020091,33762
370630020092,16928
370630006002,17255
370630007001,9297
370630007002,13619
370630007003,11147
370630015023,8455
370630018073,19458
370630020283,0
370630001022,24190
370630006003,36761
370630017062,79
370630017075,1699
370630018062,63315
370630018091,13217
370630020153,12140
370630020162,15809
370630020173,0
370630020183,0
370630020271,26480
370630020251,258
370630020252,912
370630020253,107
370630018072,0
370630020282,355
370630018024,20126
370630018071,30450
370630018081,1075
370630020172,10353
