year,fips,value
2017,370630001011,96
2018,370630001011,92
2019,370630001011,138
2015,370630001012,146
2017,370630001012,149
2018,370630001012,136
2019,370630001012,196
2015,370630001021,342
2017,370630001021,322
2018,370630001021,275
2019,370630001021,370
2015,370630001022,140
2017,370630001022,153
2018,370630001022,130
2019,370630001022,163
2019,370630002001,91
2015,370630002002,127
2017,370630002002,125
2018,370630002002,95
2015,370630003011,108
2017,370630003011,100
2018,370630003011,81
2019,370630003011,92
2017,370630003012,50
2019,370630003022,93
2015,370630003023,115
2017,370630003023,112
2018,370630003023,101
2019,370630003023,122
2017,370630004021,110
2019,370630004021,95
2015,370630005004,82
2017,370630005004,80
2018,370630005004,63
2019,370630005004,90
2015,370630006001,159
2017,370630006001,172
2018,370630006001,159
2019,370630006001,193
2015,370630006002,377
2017,370630006002,352
2018,370630006002,269
2019,370630006002,313
2015,370630009001,138
2017,370630009001,153
2018,370630009001,144
2019,370630009001,180
2015,370630009002,66
2017,370630009002,60
2018,370630009002,55
2019,370630009002,87
2015,370630010011,115
2017,370630010011,135
2018,370630010011,102
2019,370630010011,123
2015,370630010012,132
2017,370630010012,165
2018,370630010012,157
2019,370630010012,170
2015,370630010013,101
2017,370630010013,122
2018,370630010013,120
2019,370630010013,136
2015,370630010021,472
2017,370630010021,551
2018,370630010021,511
2019,370630010021,604
2017,370630010022,78
2018,370630010022,83
2019,370630010022,94
2015,370630010023,132
2017,370630010023,168
2018,370630010023,156
2019,370630010023,169
2015,370630010024,309
2017,370630010024,340
2018,370630010024,296
2019,370630010024,353
2015,370630011001,170
2017,370630011001,194
2018,370630011001,179
2019,370630011001,251
2015,370630011002,115
2017,370630011002,116
2018,370630011002,109
2019,370630011002,136
2019,370630013011,103
2015,370630013041,170
2017,370630013041,192
2018,370630013041,144
2019,370630013041,201
2015,370630014002,93
2017,370630014002,125
2018,370630014002,107
2019,370630014002,147
2015,370630015021,361
2017,370630015021,466
2018,370630015021,354
2019,370630015021,397
2015,370630015024,155
2017,370630015024,156
2018,370630015024,102
2019,370630015024,125
2019,370630016012,99
2017,370630016013,65
2018,370630016013,67
2019,370630016013,90
2017,370630016032,76
2019,370630016032,108
2017,370630016033,53
2018,370630016033,55
2019,370630016033,66
2015,370630017051,82
2017,370630017051,118
2018,370630017051,116
2019,370630017051,154
2018,370630017052,68
2019,370630017052,114
2015,370630017053,78
2017,370630017053,90
2018,370630017053,80
2019,370630017053,111
2019,370630017061,131
2015,370630017081,221
2017,370630017081,276
2018,370630017081,268
2019,370630017081,343
2015,370630017091,58
2017,370630017091,94
2018,370630017091,101
2019,370630017091,145
2015,370630017093,205
2017,370630017093,270
2018,370630017093,247
2019,370630017093,360
2015,370630017101,108
2017,370630017101,135
2018,370630017101,140
2019,370630017101,227
2015,370630017102,262
2017,370630017102,225
2018,370630017102,202
2019,370630017102,260
2015,370630017111,103
2017,370630017111,130
2018,370630017111,108
2019,370630017111,161
2015,370630017112,167
2017,370630017112,204
2018,370630017112,201
2019,370630017112,223
2015,370630017113,98
2017,370630017113,134
2018,370630017113,121
2019,370630017113,170
2015,370630018011,98
2017,370630018011,139
2018,370630018011,145
2019,370630018011,189
2019,370630018012,115
2015,370630018013,175
2017,370630018013,254
2018,370630018013,257
2019,370630018013,308
2015,370630018014,146
2017,370630018014,193
2018,370630018014,193
2019,370630018014,263
2019,370630018015,46
2015,370630018021,198
2017,370630018021,268
2018,370630018021,243
2019,370630018021,369
2015,370630018022,220
2017,370630018022,252
2018,370630018022,248
2019,370630018022,312
2015,370630018023,107
2017,370630018023,149
2018,370630018023,159
2019,370630018023,210
2015,370630018024,85
2017,370630018024,112
2019,370630018024,156
2019,370630018061,100
2015,370630018062,158
2017,370630018062,226
2018,370630018062,216
2019,370630018062,309
2015,370630018071,285
2017,370630018071,369
2018,370630018071,370
2019,370630018071,497
2015,370630018072,108
2017,370630018072,149
2018,370630018072,142
2019,370630018072,200
2015,370630018073,123
2017,370630018073,172
2018,370630018073,176
2019,370630018073,213
2015,370630018081,65
2017,370630018081,67
2018,370630018081,64
2019,370630018081,101
2015,370630018082,189
2017,370630018082,233
2018,370630018082,209
2019,370630018082,295
2015,370630018091,118
2017,370630018091,155
2018,370630018091,133
2019,370630018091,225
2015,370630018092,79
2017,370630018092,90
2018,370630018092,81
2019,370630018092,115
2015,370630020091,108
2017,370630020091,150
2018,370630020091,151
2019,370630020091,180
2015,370630020092,69
2017,370630020092,97
2018,370630020092,92
2019,370630020092,112
2017,370630020093,90
2018,370630020093,97
2019,370630020093,119
2015,370630020151,295
2017,370630020151,351
2018,370630020151,295
2019,370630020151,383
2015,370630020152,235
2017,370630020152,219
2018,370630020152,185
2019,370630020152,239
2015,370630020161,378
2017,370630020161,404
2018,370630020161,349
2019,370630020161,425
2017,370630020162,117
2019,370630020162,143
2019,370630020182,116
2015,370630020251,68
2017,370630020251,81
2019,370630020251,85
2015,370630020252,122
2017,370630020252,148
2018,370630020252,129
2019,370630020252,125
2015,370630020261,114
2017,370630020261,142
2018,370630020261,152
2019,370630020261,169
2015,370630020262,130
2017,370630020262,173
2018,370630020262,145
2019,370630020262,211
2015,370630020271,112
2017,370630020271,140
2018,370630020271,141
2019,370630020271,208
2019,370630020272,126
2019,370630020281,85
2017,370630022001,72
2019,370630022001,98
