id,y_2012
370630001011,375.6
370630001012,375.6
370630001021,460.8
370630001022,514.8
370630002001,248.2
370630002002,235.3
370630002003,455.4
370630003011,192.1
370630003012,193.2
370630003013,301.1
370630003021,436
370630003022,386.3
370630003023,555.8
370630004011,396.1
370630004012,567.7
370630004013,360.4
370630004021,598.9
370630005001,264.4
370630005002,222.3
370630005003,150
370630005004,158.6
370630006001,758.7
370630006002,532
370630006003,336.7
370630007001,254.7
370630007002,617.3
370630007003,498.6
370630009001,62.6
370630009002,121.9
370630010011,104.7
370630010012,170.5
370630010013,194.3
370630010021,284.9
370630010022,121.9
370630010023,89.6
370630010024,90.7
370630011001,252.5
370630011002,142.5
370630013011,223.4
370630013031,513.7
370630013032,172.7
370630013041,551.5
370630014001,146.8
370630014002,189.9
370630015011,969.1
370630015021,157.6
370630015022,103.6
370630015023,128.4
370630015024,66.9
370630015031,168.4
370630016011,409
370630016012,1173.1
370630016013,572
370630016031,254.7
370630016032,965.9
370630016033,484.6
370630016034,765.1
370630016041,947.5
370630016042,1414.8
370630016043,634.6
370630017051,556.9
370630017052,668
370630017053,282.7
370630017061,777
370630017062,613
370630017071,469.4
370630017072,682
370630017073,314
370630017074,770.5
370630017075,712.3
370630017081,1095.4
370630017091,181.3
370630017092,184.5
370630017093,577.4
370630017101,707.9
370630017102,238.5
370630017111,186.7
370630017112,174.8
370630017113,263.3
370630018011,493.2
370630018012,137.1
370630018013,663.7
370630018014,213.7
370630018015,243.9
370630018021,379.9
370630018022,225.6
370630018023,371.2
370630018024,151.1
370630018061,565.5
370630018062,970.2
370630018071,564.4
370630018072,1044.7
370630018073,758.7
370630018081,711.2
370630018082,990.7
370630018091,470.5
370630018092,782.4
370630019001,261.2
370630019002,595.7
370630020071,835.3
370630020072,890.3
370630020073,396.1
370630020081,536.4
370630020082,1050.1
370630020091,551.5
370630020092,329.2
370630020093,526.6
370630020131,648.6
370630020132,366.9
370630020133,810.5
370630020151,447.9
370630020152,341
370630020153,265.5
370630020161,165.1
370630020162,319.4
370630020171,1262.7
370630020172,718.7
370630020173,1088.9
370630020181,925.9
370630020182,696.1
370630020183,1226
370630020191,294.6
370630020192,450
370630020193,720.9
370630020201,713.3
370630020202,1701.9
370630020211,729.5
370630020212,325.9
370630020221,491
370630020222,883.9
370630020231,458.7
370630020232,535.3
370630020241,1415.9
370630020242,463
370630020243,607.6
370630020251,682
370630020252,712.3
370630020253,428.4
370630020261,485.6
370630020262,813.7
370630020271,383.1
370630020272,976.7
370630020273,197.5
370630020281,554.7
370630020282,183.5
370630020283,368
370630021001,1044.7
370630021002,729.5
370630021003,794.3
370630022001,506.1
370630023001,86.3
370630023002,10.8
370639801001,10.8
