year,fips,value
2015,370630001011,21
2017,370630001011,19
2018,370630001011,18
2019,370630001011,26
2015,370630001012,44
2017,370630001012,47
2018,370630001012,33
2019,370630001012,40
2015,370630001021,41
2017,370630001021,42
2018,370630001021,34
2019,370630001021,51
2015,370630001022,41
2017,370630001022,33
2018,370630001022,31
2019,370630001022,43
2015,370630002001,18
2017,370630002001,30
2018,370630002001,24
2019,370630002001,21
2015,370630002002,11
2017,370630002002,13
2018,370630002002,12
2019,370630002002,14
2015,370630002003,11
2017,370630002003,18
2018,370630002003,13
2019,370630002003,12
2015,370630003011,24
2017,370630003011,17
2018,370630003011,11
2019,370630003011,17
2015,370630003012,16
2017,370630003012,11
2019,370630003012,21
2015,370630003013,13
2017,370630003013,20
2018,370630003013,12
2019,370630003013,18
2015,370630003021,13
2017,370630003021,14
2018,370630003021,13
2019,370630003021,16
2017,370630003022,15
2018,370630003022,14
2019,370630003022,21
2015,370630003023,22
2017,370630003023,24
2018,370630003023,24
2019,370630003023,17
2015,370630004011,25
2017,370630004011,15
2018,370630004011,15
2019,370630004011,18
2015,370630004012,12
2017,370630004012,16
2018,370630004012,13
2019,370630004012,18
2015,370630004021,20
2017,370630004021,30
2018,370630004021,24
2019,370630004021,23
2015,370630005003,14
2017,370630005003,18
2018,370630005003,17
2019,370630005003,20
2015,370630005004,24
2017,370630005004,26
2018,370630005004,20
2019,370630005004,29
2015,370630006001,36
2017,370630006001,40
2018,370630006001,34
2019,370630006001,47
2015,370630006002,36
2017,370630006002,46
2018,370630006002,35
2019,370630006002,55
2015,370630006003,29
2017,370630006003,31
2018,370630006003,19
2019,370630006003,24
2015,370630007001,42
2017,370630007001,39
2018,370630007001,35
2019,370630007001,47
2015,370630007002,19
2017,370630007002,31
2018,370630007002,23
2019,370630007002,23
2015,370630007003,28
2017,370630007003,27
2018,370630007003,23
2019,370630007003,25
2015,370630009001,22
2017,370630009001,27
2018,370630009001,19
2019,370630009001,20
2015,370630009002,25
2017,370630009002,33
2018,370630009002,28
2019,370630009002,24
2015,370630010011,21
2017,370630010011,30
2018,370630010011,30
2019,370630010011,28
2015,370630010012,27
2017,370630010012,29
2018,370630010012,30
2019,370630010012,34
2015,370630010013,29
2017,370630010013,38
2018,370630010013,34
2019,370630010013,39
2015,370630010021,48
2017,370630010021,64
2018,370630010021,55
2019,370630010021,65
2015,370630010022,26
2017,370630010022,16
2018,370630010022,15
2019,370630010022,22
2015,370630010023,16
2017,370630010023,24
2018,370630010023,19
2019,370630010023,26
2015,370630010024,15
2017,370630010024,29
2018,370630010024,27
2019,370630010024,30
2015,370630011001,66
2017,370630011001,87
2018,370630011001,42
2019,370630011001,54
2015,370630011002,44
2017,370630011002,55
2018,370630011002,50
2019,370630011002,67
2015,370630013011,39
2017,370630013011,40
2018,370630013011,32
2019,370630013011,43
2015,370630013031,40
2017,370630013031,41
2018,370630013031,32
2019,370630013031,48
2015,370630013032,20
2017,370630013032,23
2018,370630013032,24
2019,370630013032,21
2015,370630013041,57
2017,370630013041,66
2018,370630013041,57
2019,370630013041,67
2015,370630014001,17
2017,370630014001,22
2018,370630014001,13
2019,370630014001,21
2015,370630014002,29
2017,370630014002,37
2018,370630014002,34
2019,370630014002,35
2015,370630015021,34
2017,370630015021,25
2018,370630015021,27
2019,370630015021,43
2015,370630015022,14
2017,370630015022,12
2015,370630015023,16
2017,370630015023,16
2018,370630015023,13
2019,370630015023,14
2017,370630015024,19
2018,370630015024,13
2019,370630015024,23
2015,370630016011,35
2017,370630016011,49
2018,370630016011,48
2019,370630016011,47
2015,370630016012,55
2017,370630016012,67
2018,370630016012,60
2019,370630016012,74
2015,370630016013,62
2017,370630016013,60
2018,370630016013,51
2019,370630016013,57
2015,370630016031,22
2017,370630016031,24
2018,370630016031,21
2019,370630016031,17
2015,370630016032,58
2017,370630016032,66
2018,370630016032,60
2019,370630016032,81
2015,370630016033,57
2017,370630016033,54
2018,370630016033,46
2019,370630016033,50
2015,370630016034,41
2017,370630016034,52
2018,370630016034,53
2019,370630016034,54
2015,370630016041,50
2017,370630016041,64
2018,370630016041,64
2019,370630016041,67
2015,370630016042,90
2017,370630016042,96
2018,370630016042,92
2019,370630016042,110
2015,370630016043,51
2017,370630016043,52
2018,370630016043,49
2019,370630016043,61
2015,370630017051,45
2017,370630017051,56
2018,370630017051,49
2019,370630017051,37
2015,370630017052,69
2017,370630017052,77
2018,370630017052,72
2019,370630017052,92
2015,370630017053,20
2017,370630017053,23
2018,370630017053,23
2019,370630017053,27
2015,370630017061,46
2017,370630017061,55
2018,370630017061,47
2019,370630017061,55
2015,370630017062,35
2017,370630017062,31
2018,370630017062,28
2019,370630017062,34
2015,370630017071,37
2017,370630017071,37
2018,370630017071,37
2019,370630017071,34
2015,370630017072,42
2017,370630017072,46
2018,370630017072,46
2019,370630017072,59
2015,370630017073,17
2017,370630017073,21
2018,370630017073,17
2019,370630017073,20
2015,370630017074,51
2017,370630017074,55
2018,370630017074,52
2019,370630017074,68
2015,370630017075,70
2017,370630017075,90
2018,370630017075,84
2019,370630017075,113
2015,370630017081,101
2017,370630017081,115
2018,370630017081,104
2019,370630017081,144
2015,370630017091,20
2017,370630017091,32
2018,370630017091,30
2019,370630017091,32
2015,370630017092,31
2017,370630017092,32
2018,370630017092,24
2019,370630017092,24
2015,370630017093,85
2017,370630017093,107
2018,370630017093,101
2019,370630017093,127
2015,370630017101,51
2017,370630017101,60
2018,370630017101,51
2019,370630017101,65
2015,370630017102,23
2017,370630017102,22
2018,370630017102,24
2019,370630017102,27
2015,370630017111,23
2017,370630017111,22
2018,370630017111,18
2019,370630017111,23
2015,370630017112,16
2017,370630017112,22
2018,370630017112,17
2019,370630017112,24
2015,370630017113,20
2017,370630017113,26
2018,370630017113,22
2019,370630017113,28
2015,370630018011,39
2017,370630018011,51
2018,370630018011,46
2019,370630018011,47
2015,370630018012,14
2017,370630018012,12
2019,370630018012,17
2015,370630018013,54
2017,370630018013,62
2018,370630018013,59
2019,370630018013,64
2015,370630018014,20
2017,370630018014,20
2018,370630018014,18
2019,370630018014,37
2015,370630018015,34
2017,370630018015,37
2018,370630018015,24
2019,370630018015,27
2015,370630018021,44
2017,370630018021,45
2018,370630018021,36
2019,370630018021,41
2015,370630018022,20
2017,370630018022,27
2018,370630018022,25
2019,370630018022,31
2015,370630018023,43
2017,370630018023,47
2018,370630018023,41
2019,370630018023,47
2015,370630018024,14
2017,370630018024,23
2018,370630018024,19
2019,370630018024,25
2015,370630018061,64
2017,370630018061,65
2018,370630018061,63
2019,370630018061,76
2015,370630018062,65
2017,370630018062,78
2018,370630018062,70
2019,370630018062,85
2015,370630018071,56
2017,370630018071,58
2018,370630018071,51
2019,370630018071,70
2015,370630018072,61
2017,370630018072,81
2018,370630018072,80
2019,370630018072,87
2015,370630018073,33
2017,370630018073,39
2018,370630018073,38
2019,370630018073,52
2015,370630018081,48
2017,370630018081,48
2018,370630018081,45
2019,370630018081,68
2015,370630018082,76
2017,370630018082,106
2018,370630018082,95
2019,370630018082,125
2015,370630018091,41
2017,370630018091,48
2018,370630018091,41
2019,370630018091,55
2015,370630018092,57
2017,370630018092,63
2018,370630018092,54
2019,370630018092,56
2015,370630019001,71
2017,370630019001,114
2018,370630019001,96
2019,370630019001,127
2015,370630019002,38
2017,370630019002,46
2018,370630019002,42
2019,370630019002,34
2015,370630020071,61
2017,370630020071,77
2018,370630020071,67
2019,370630020071,74
2015,370630020072,46
2017,370630020072,59
2018,370630020072,54
2019,370630020072,58
2015,370630020073,21
2017,370630020073,24
2018,370630020073,20
2019,370630020073,19
2015,370630020081,32
2017,370630020081,37
2018,370630020081,32
2019,370630020081,47
2015,370630020082,67
2017,370630020082,59
2018,370630020082,55
2019,370630020082,70
2015,370630020091,50
