id,y_2015,y_2016,y_2017,y_2018,y_2021,y_2022
370630001011,8,13,14,8,19,16
370630001012,4,4,4,5,3,24
370630001021,5,5,6,3,7,57
370630001022,6,7,10,4,12,63
370630002001,7,16,3,14,20,13
370630002002,13,12,11,6,25,8
370630002003,7,21,26,29,25,31
370630003011,8,1,9,6,12,8
370630003012,6,5,6,8,21,29
370630003013,10,16,6,12,25,17
370630003021,9,7,23,23,27,13
370630003022,19,21,24,24,20,16
370630003023,14,4,6,17,21,4
370630004011,6,5,5,7,7,42
370630004012,6,6,10,8,22,20
370630004013,14,11,11,9,25,41
370630004021,9,8,7,4,9,68
370630005001,16,15,18,17,13,27
370630005002,8,14,2,8,17,9
370630005003,10,5,4,13,12,14
370630005004,6,6,4,3,18,6
370630006001,5,4,5,5,11,17
370630006002,6,9,12,13,20,27
370630006003,17,13,16,15,34,27
370630007001,10,13,16,13,11,11
370630007002,8,18,9,8,21,11
370630007003,2,10,12,12,27,31
370630009001,4,5,8,9,21,7
370630009002,2,3,7,7,13,5
370630010011,6,6,4,6,11,18
370630010012,3,4,3,3,29,25
370630010013,7,9,5,5,15,10
370630010021,10,3,2,3,30,12
370630010022,9,5,5,9,58,9
370630010023,1,1,1,1,37,15
370630010024,15,13,9,14,31,18
370630011001,6,6,6,5,11,29
370630011002,4,4,5,5,13,7
370630013011,3,2,2,2,17,26
370630013031,3,3,4,4,3,17
370630013032,4,5,3,6,8,6
370630013041,2,3,1,1,12,15
370630014001,2,2,3,3,23,32
370630014002,0,2,2,1,17,1
370630015011,7,8,8,5,9,7
370630015021,4,6,5,6,15,29
370630015022,17,16,13,13,1,23
370630015023,6,6,7,7,12,18
370630015024,6,29,23,23,25,11
370630015031,8,6,7,7,11,8
370630016011,6,3,6,21,23,17
370630016012,9,12,12,12,10,43
370630016013,24,23,9,12,15,26
370630016031,18,5,5,4,20,43
370630016032,11,12,10,8,17,67
370630016033,14,13,30,6,26,51
370630016034,5,4,5,4,24,73
370630016041,7,11,9,9,19,67
370630016042,4,4,6,5,11,30
370630016043,11,9,11,9,12,11
370630017051,9,9,2,12,14,36
370630017052,6,7,16,16,12,39
370630017053,19,13,12,14,14,34
370630017061,4,6,5,6,11,45
370630017062,10,9,7,6,11,20
370630017071,13,8,8,20,26,4
370630017072,13,12,10,14,22,36
370630017073,10,13,12,9,37,58
370630017074,11,8,6,7,36,53
370630017075,7,5,7,9,19,45
370630017081,2,4,4,4,6,30
370630017091,16,0,0,0,27,9
370630017092,1,1,1,1,1,1
370630017093,5,4,4,5,14,30
370630017101,4,5,6,6,10,24
370630017102,4,6,10,10,24,3
370630017111,12,16,11,4,4,32
370630017112,6,5,4,5,10,11
370630017113,7,5,5,4,13,41
370630018011,8,19,15,17,15,41
370630018012,3,6,26,13,41,8
370630018013,8,7,8,8,14,25
370630018014,13,24,8,8,25,19
370630018015,16,9,42,44,15,23
370630018021,5,5,5,6,23,16
370630018022,4,4,3,3,17,16
370630018023,5,3,3,5,12,4
370630018024,25,13,4,5,54,9
370630018061,7,19,2,9,38,32
370630018062,7,7,9,7,11,25
370630018071,5,4,6,7,14,20
370630018072,6,7,5,4,5,49
370630018073,6,6,8,6,8,66
370630018081,11,13,10,9,16,21
370630018082,5,5,7,4,7,34
370630018091,5,10,8,9,12,79
370630018092,9,15,4,17,19,31
370630019001,12,10,6,7,15,55
370630019002,6,7,7,7,11,35
370630020071,6,7,8,9,20,65
370630020072,11,10,15,15,14,83
370630020073,18,14,11,13,26,20
370630020081,9,10,10,10,44,18
370630020082,8,8,5,4,13,19
370630020091,1,0,0,2,16,3
370630020092,4,4,4,4,13,4
370630020093,1,1,1,1,11,2
370630020131,8,5,6,7,13,28
370630020132,2,7,9,9,12,24
370630020133,3,6,6,8,14,24
370630020151,6,5,8,10,9,66
370630020152,10,5,17,19,12,54
370630020153,20,18,11,6,27,57
370630020161,6,7,7,7,17,26
370630020162,7,7,6,8,19,24
370630020171,6,6,1,4,12,27
370630020172,13,20,5,11,18,54
370630020173,8,8,5,4,8,57
370630020181,5,3,6,3,22,91
370630020182,8,6,6,4,20,31
370630020183,8,8,8,5,16,50
370630020191,26,21,20,9,13,7
370630020192,13,8,7,11,13,10
370630020193,20,18,3,20,20,12
370630020201,13,15,12,11,15,6
370630020202,7,5,8,7,10,50
370630020211,8,9,8,12,13,33
370630020212,24,17,30,11,22,11
370630020221,12,9,6,5,4,17
370630020222,4,6,5,15,10,26
370630020231,6,2,8,4,12,12
370630020232,4,5,8,2,12,28
370630020241,4,5,6,6,12,58
370630020242,10,14,14,11,19,8
370630020243,11,10,11,18,20,41
370630020251,7,8,3,6,7,4
370630020252,8,9,8,6,6,12
370630020253,13,9,11,14,1,11
370630020261,9,9,6,10,18,9
370630020262,4,7,4,4,21,4
370630020271,12,15,17,6,12,37
370630020272,4,6,6,6,8,49
370630020273,15,9,9,5,16,42
370630020281,12,9,6,8,9,58
370630020282,23,8,10,5,10,58
370630020283,10,9,6,5,8,23
370630021001,9,7,20,6,18,67
370630021002,6,5,5,6,9,57
370630021003,7,7,8,6,19,25
370630022001,14,7,5,4,11,17
370630023001,4,4,3,8,12,5
370630023002,1,2,9,5,12,5
