id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
370630011001,27779667,27006392,26729225,27288057,29880924,29468464,36955899,37517183,37189123,36990327,37763188,37820217,39533389,36648258,68259805,64113789,69347713,155734274,92244622
370630011002,21223933,20046759,19855285,19826998,19583968,23152622,28231748,27794190,27713637,27938868,27828551,29809664,30025175,26048770,33325374,30764714,31158193,68123992,35252204
370630013011,36211845,36133456,36111405,35996697,36229027,36242348,40277064,40169259,39701349,39229638,39308331,38655804,39099815,38625055,38465302,38254895,39108135,104945871,68058658
370630013031,33236660,33113024,32550142,31702947,31623220,31669756,36114342,36052471,35941104,35846301,35765496,35576243,35358106,35387325,36485450,36272870,36427073,92154565,58481179
370630013032,20896399,20928239,20900402,20944628,21054668,21235421,27242404,27100815,27047737,27057704,27000565,27103387,27115300,26563763,25155830,25078385,25348534,64732362,39786533
370630013041,54939587,54997342,55128284,55128552,55189579,55294284,70854020,70440683,70699964,70768559,70719911,70641427,70492230,69757258,70402385,70170818,70439279,161756821,90921985
370630014001,25754824,22792928,22777635,22887614,22876077,22978062,24193427,24193427,24351112,24344198,24369366,24370414,24368307,24328880,23179796,23191519,23207274,46007776,22853293
370630014002,32571818,31868510,32099976,31547072,32101812,31572598,34323346,34767642,34796730,34605874,34589663,34312340,34236660,33759571,34806282,34455320,34532798,64341619,30122601
370630015011,3997513,3997513,4103386,4103386,4103386,4103386,5433262,5433262,5433262,5433262,5433262,5433262,5433262,5433262,5048966,5048966,5918153,14121422,860331
370630015021,33918681,33917757,33968581,33968581,33968581,33260404,39671414,39671414,39671414,54075515,99026718,99011571,99011571,98425120,104495850,104775993,100921722,226528455,125625510
370630015022,23985327,23985327,23985327,23985327,38806495,53731709,87433390,87433390,87433390,87433390,87433390,87433390,87433390,83130146,86602591,79418932,121815948,289078523,167262575
370630015023,40989081,39804665,39588625,43555106,43649449,43580993,53761222,52830300,48406314,48406314,48406314,52124917,75306448,75306248,103790230,99959521,109173552,242198739,133025187
370630015024,362076,362076,6812671,6812671,6812671,6812671,9025473,9025473,9025473,9025473,9025473,9025473,8940819,8940819,7759009,7759009,7759009,14899331,7140322
370630016011,45856636,51782860,53620690,73764840,69279608,85463149,107985553,111350001,110817095,111736389,108452542,109603548,111248027,110239934,114939419,114060973,118892391,249168442,132394053
370630016012,166646238,171208220,174512452,179431198,178570051,177680325,197488345,197750411,198328024,198364612,198206128,198522232,199655803,198897626,210450393,209292934,210383045,457159232,255598451
370630016013,90987252,90865514,91073226,91592853,91833006,92747423,99149386,99699088,99639169,99713250,99885685,99793004,100022214,99863661,107450683,106986973,108161440,246675061,139596627
370630016031,36431761,36017536,36293569,36736024,36763792,37043551,40864837,40781687,40583555,40646184,40572436,40622262,40607450,40566989,46304539,45962915,46364143,104256615,57909215
370630016032,106243905,109828652,115424491,119398050,123478758,141630600,180314245,188708078,195615456,212274979,217777283,221233635,224710939,226912395,235410756,235084279,235206066,511877468,277895650
370630016033,70354255,68247277,69377199,69621549,69905361,70444823,87374794,87979827,88131877,88145292,88175767,88255218,88483709,88335539,86552615,86430810,87359103,196093613,110029545
370630016034,136731546,142107376,144504777,145472422,147048108,155389533,182651635,181333305,181026975,180970188,178752233,178986768,178888278,178685952,178160803,177740080,178261416,377030765,206385578
370630016041,109836775,120836538,130900348,137250543,142293527,148437529,172411873,172690497,173079094,172947591,173042335,173348999,173274029,173099245,188565875,187618250,188190992,399011658,212119263
370630016042,202554254,209740306,216411099,219066581,221584046,225379312,268301717,266861237,266465149,267007809,267248457,267593500,267418018,266325845,284066782,281469152,284805415,597112416,312478515
370630016043,85201605,92998597,98409282,104874636,115420496,123011899,149198287,146407786,146776586,146818703,146323903,146863024,146828599,146547717,156294879,155615836,156974383,338902925,183547367
370630017051,84256472,84337780,84316110,84674047,84871836,84830702,102107847,102042745,102011572,102094789,102354792,102323790,102432551,102066205,99734245,99500425,100923315,235655221,135974453
370630017052,113504690,112798322,115151566,118794224,120721216,122647208,159974637,158044081,157830486,161550794,177263468,177134091,177003855,176722274,186117394,185810025,198510851,453726117,259033878
370630017053,41611440,56917381,57833046,38395820,38399181,38789398,45739706,45688499,45613696,45525940,45442603,45484810,45433136,45112875,44321469,44058591,75072836,178604887,102720843
370630017061,88674603,88585896,88744591,91942639,93251151,109158100,138156040,138290065,140685980,148015020,158044126,169516714,180845889,181103033,221995962,225960602,226104165,501934859,276006248
370630017062,96402915,98612445,100057372,100183842,100482358,101007151,116013166,116138084,116490813,116465387,116573146,117611669,117568230,117202440,126667373,123670163,122330537,283206536,174749239
370630017071,61946505,66880771,73327741,75338022,79574844,84853898,103517199,103873707,103929984,104256182,104703036,105390165,105704481,105504007,111002432,110520235,112812954,253417768,141144752
370630017072,94753897,94700164,95524067,95722883,96540014,102519494,123641540,123831242,125104155,125202266,125408953,125533538,126014347,125586737,142973498,141389364,144074581,316133790,172889754
370630017073,50814594,51135058,51512857,51680994,52061753,52324396,63251785,63161665,63040629,62959067,62980952,63038411,63069601,63025126,65873496,65692579,65736214,141448106,75741217
370630017074,103681217,103246983,103176639,107242548,114309171,131021026,149834418,151269980,152596648,152708085,153308884,155778912,160057963,159539125,175493097,175199202,183755722,419025031,245460402
370630017075,93283609,103690254,121405354,124862941,134788401,145495527,175772130,177719458,178090077,181993708,182514197,196469019,199905585,204869055,236642231,233509098,271311193,536950108,309018998
370630017081,86740294,87769133,88071954,95887343,107456871,135161586,174188553,184889710,197658208,204542680,207030644,210486714,216369128,216352988,209157546,210490986,211490347,472978361,261566349
370630017091,25876026,25800400,25489839,25890530,26139671,26849100,34494327,34623306,34635644,34604933,34467400,34373693,34232399,33484114,30643843,30496928,30531790,75963815,45514141
370630017092,25668643,25544440,25854367,26184589,26290476,26296720,31543261,31999192,31941848,31886951,31877131,31885141,31883849,31204411,28990162,28913194,28902187,74207677,45414673
370630017093,67900774,68948407,73371432,80730379,87137342,113712532,133134989,137710698,144539431,144991752,148123510,147012277,146916747,141169440,150513283,147955927,170261336,379747526,258062185
370630017101,81030819,86871454,96557176,101438235,106004287,113308565,135061837,136638563,139854562,140611011,140575776,140360985,140336399,140155469,137579778,137805532,139004176,312677058,173805057
370630017102,44049413,43982580,44043002,44088777,46622798,48667444,55639735,55539540,55482886,55681617,55633369,55614461,55626760,55603275,56495614,56475321,56490373,135833824,79724345
370630017111,34721360,34823143,34855360,35005569,36132486,38493391,44273201,44211869,34504632,34567435,34570909,36482051,45144952,48606442,49403597,49904198,58290430,156416382,110928896
370630017112,36500312,36941575,38229092,39905296,39516525,39672178,45681028,44707704,44659862,44635641,44641880,44654216,44900001,43127615,46605040,44917412,45013013,105634584,60660038
370630017113,61950960,61927172,61538624,61784139,61965156,62397685,68251394,68196459,58416258,57967797,57946892,57946892,57842492,57862273,57429916,57423073,58282992,135401628,77177241
370630018011,57716570,59266873,61248755,63256486,69736589,79002098,99505384,100307451,104614330,108523684,108821355,109264791,109863519,109595177,107816762,107488525,107676855,238855455,131214725
370630018012,25833971,26020315,26280891,26275667,27544938,26385122,30165549,30257255,30225671,30149376,30210619,30064637,30066616,30005940,31334041,31107722,32213175,77388079,45221561
370630018013,65784232,65837306,70640156,76000422,75773797,92110372,119626471,124045276,125141017,128532827,132429496,135795816,137329115,138005538,129690704,129494855,130200644,306637339,176831884
370630018014,22802221,24716431,27859558,28932202,37229791,37999267,45464027,49667767,50536822,51904228,52021062,51958525,51972584,51746892,52246497,52006819,58916536,129165263,71066259
370630018015,34354446,34736908,36186603,39819272,37634919,37574169,46223227,45844602,45213508,45205639,45433652,45399782,46038135,45871800,47117447,46656311,46978563,105068262,59028065
370630018021,56202046,57729767,58372682,58610614,58670287,59507428,72387274,73733453,75558609,75518498,74947430,74920781,74935778,74222708,75267497,79844969,80377844,175693710,95230338
370630018022,42925847,43246397,43487648,43451467,43594990,43707339,49642479,49569245,49917914,49841450,49869130,49687054,49681951,49365905,49602021,47584465,47671135,108747433,61611742
370630018023,51396292,51941681,53371860,57627581,61502608,72772516,83463148,83388951,78038928,77411306,77430885,77493323,77571612,77271656,75058763,74324061,73904011,170448881,97530166
370630018024,23231217,23880470,23714695,24055306,24869037,25278334,31567631,30875304,30761681,30691936,30725983,30656643,30148935,29312025,30819134,30741972,31056707,67124245,36788654
370630018061,79156951,79259613,80306248,82041760,82430305,83248924,99388525,99243983,99049125,98701284,98783351,98554017,99757006,98196033,109471283,106394775,106727573,235412509,130285149
370630018062,73952746,75693541,83969141,99673519,122226651,172328997,222292374,234655517,234599766,242345233,251946381,255551312,260427284,260288399,265813088,264576434,282984654,618741735,380495902
370630018071,45235692,44955127,46385083,48198871,56603134,77711574,102574979,115250313,118672581,121470987,122405306,122329246,121836868,121591715,117815111,118961660,122581583,276351310,159415713
370630018072,135176844,147994299,162630857,173770430,181957651,184579132,209099870,209544244,210904066,209577577,209760162,209747493,209961868,209869824,206590346,206397236,206643420,459373386,252470529
370630018073,90149941,101396793,110842793,113035783,112979799,125006180,150749945,153858426,153452801,153516251,153581560,153084689,153032930,152778320,152793875,152620925,152660149,331415002,178645120
370630018081,115361994,135539760,123617591,125113132,129370370,133534928,151038722,151208594,151325624,151318089,151138235,153034048,154571473,152292344,154424219,154278717,154247729,338173123,184412060
370630018082,58694560,60349947,59252779,59293825,67587813,110215102,229796789,273566049,292080587,312732733,362709543,436792682,501593085,508699911,635162116,630868356,789532631,1736317638,999333747
370630018091,59847898,84076738,91499930,97112295,102972300,114090197,140146177,140064249,139949749,139619852,139680746,142546518,159649387,159731228,172499877,173013522,220830323,534997060,391182071
370630018092,100552687,113068429,126093192,138055936,143327701,144715002,178489539,182635652,184200798,185796273,186949402,189574787,193101758,191761573,195176080,194222527,194740299,420067837,288123775
370630019001,37321264,37314797,39016320,39679492,39793839,44377114,85516224,88435699,77805748,77820630,77676561,85066699,132005198,141806265,313226967,307350391,512823865,1247622110,882070725
370630019002,54502505,68171722,88976558,104682762,117745009,135748978,186448507,194635698,196189691,199430073,204918427,208320073,211409152,211133811,228508820,226124202,232891897,516301361,290141573
370630020071,116351222,116741366,117248671,117951036,119914317,123950496,162548172,163300977,163965741,164830068,164897832,164974486,165185597,164995456,181040563,179338579,181533337,408177938,228736916
370630020072,135971411,135746956,137176473,139157579,140347676,147084331,188385868,190379129,188255195,188286975,189379981,190419114,190532514,189674805,207937969,205797709,206722510,456289095,250172967
370630020073,51689747,52490928,52792405,53779228,54779197,58810549,78399382,79219694,79045041,79938817,80129558,80561819,80747259,80868554,80960545,80845438,81382876,189109124,111053245
370630020081,151558608,154730498,156870691,159821884,157529013,157579761,249454294,252132933,252297001,253791772,257673388,258696039,260468221,259655135,264991656,261928455,263977445,544350652,287120570
370630020082,216688985,220853946,226062780,229418274,232934048,236890826,325348903,332752889,333564238,336000049,338868720,340513663,341866960,341455985,370234575,367231396,371120757,785149737,417419592
370630020091,62497885,62533204,62597774,62800641,63027539,63619195,71100377,71223693,71259763,71180298,71182844,71235622,71200937,71041337,72683936,72446828,72435889,166201257,93614936
370630020092,34207942,35442536,35755776,36393358,36999906,37720771,53967774,53827301,53335842,53248334,53284043,53180449,53059735,51899912,46373369,46109882,46279494,109146213,63541892
370630020093,59952114,62655495,62754622,61708561,62057434,62667090,76033015,76150122,74780786,74755618,74781116,74739000,74749641,73861222,72760152,72640296,72841234,169728464,98664303
370630020131,86187798,85694008,85850477,85390697,86011711,86242463,104194805,104198495,104257053,104408043,104438072,104526431,104512479,108185707,113825689,113366645,130860347,309203744,192295901
370630020132,44238450,44298219,44539679,44575723,44592477,44502615,50130023,50160653,50275309,51092476,51116523,51124991,51090696,50950885,52670890,52663280,56390223,129911026,73588190
370630020133,111461892,115211439,118061232,118209538,121849765,121964293,148921265,149516721,149605394,150010284,149822410,149804693,149944705,149679422,155037678,154853583,154876910,343264251,188463810
370630020151,75215983,75096254,75274502,75739764,75804465,75705450,90887550,91210070,90969997,90745883,90748695,90987895,91138931,90571460,107095862,106613419,106791528,245777426,140386703
370630020152,75406158,72548903,72711956,73348752,74262498,73997667,92806072,88812460,87951421,86840552,86880122,87764492,87674079,86499308,107050926,106130075,106943704,233622886,172381289
370630020153,15324259,15324259,15360690,15360690,15360690,15360690,19451017,14375081,14383383,14383383,14383383,14383383,14383383,14992415,20774052,20582161,20568470,113466164,93271194
370630020161,73377634,79767744,83577376,83577376,83577376,84649838,93179513,88405546,88405546,88405546,88418551,87905360,87905360,87905360,106120194,106120194,106120194,252635853,146315840
370630020162,46155365,48677670,50873320,51057575,51286924,62793400,84989405,82342808,82467546,82543032,83130989,84143601,84521748,84006114,109274615,112560415,116275342,258578337,143123989
370630020171,165999599,169243998,172912871,175650289,177668717,201300677,281564193,288571661,295355380,301768651,305247016,317383484,322151759,319427305,343063393,339618004,343378372,740237860,397354943
370630020172,96627998,101054905,107458250,110938379,111074987,116594620,153737066,160219064,165749073,166755161,168455769,167712035,168620325,169177303,195924134,198278240,199970755,439423267,281361820
370630020173,151723200,172753617,180955733,188206638,196001302,202149047,249588898,239903306,258454975,264788773,264484909,264460267,266841209,264833816,324248402,317523690,319215788,682428376,407229462
370630020181,159830305,163967812,169053404,224814273,189239860,195925524,315903617,318806247,325211164,337655258,338555752,344119169,348063660,342599332,351663852,348600645,482276102,1019979228,541524019
370630020182,113933160,112069262,120522641,134178343,138750431,155189646,198923564,202497277,203896768,205443611,207123729,219205373,235699014,255638223,278195861,276900928,282601595,645168304,447717039
370630020183,164991501,170483259,184347509,197128705,200463848,212244653,290302209,295182809,299792479,298424244,300391969,305022547,310401342,317865292,366015856,379506598,407586719,951111193,591968527
370630020191,51696402,51708502,50036441,50440873,55226488,81982882,114222129,125819651,113749815,113841045,113347825,113417962,113717125,113828356,119469349,119250128,129734462,289263343,162485819
370630020192,60629500,60840740,62526903,63098504,65362424,73544524,93669698,94048286,96636161,103115603,106196340,116823627,132477679,132916717,165412916,175765612,233498621,506882552,273387964
370630020193,142773784,142252037,142361116,142439175,142494300,142673987,196015409,196366412,196580288,196587657,196612563,196616476,196664439,196607591,198883986,198541401,199123073,421513599,221679258
370630020201,35941920,60025575,78718963,99011012,134238595,171357315,249451770,252741776,249533521,250366179,251009700,252526485,255578608,255264272,267638200,267537589,285630272,637967512,419559487
370630020202,171079181,191542825,212617644,227829402,249944838,298680985,410261089,432450683,474013856,505934820,515918301,526246271,551602478,558721449,625738766,623153311,698943937,1503342447,848227689
370630020211,106687605,125631376,128140636,129655393,139928183,153925255,201270760,202203870,202159526,202218685,202191886,201825771,199477665,199031794,218349685,218131047,226895449,517318321,290416435
370630020212,45119457,51686745,63204416,71399659,75497317,75849556,93471879,93317228,93451246,93449148,93454832,93452493,93447293,91674014,95650673,95077354,95951957,205595803,118022197
370630020221,89614722,90646177,91579167,92484646,92151098,89609442,102447155,102457261,102378306,102382307,102385219,102387496,102387496,102391031,108828052,108785323,109212634,259499609,161230539
370630020222,137730765,140949922,143743741,147094886,147605530,146292156,181341856,181486331,181462769,181463818,181393822,181475154,181348474,181542576,191837881,191099950,191427319,432547756,241140029
370630020231,65342041,65066951,65111943,65111943,65219820,66367187,82156037,82083075,81991357,78869752,78920899,78938928,79003648,78952940,89000759,88990842,89107529,197574123,108531575
370630020232,88964180,88917045,89397795,89568706,90036628,90252970,110312253,110202848,110066181,110133698,110336346,110292078,110418201,110321988,116338304,115984602,115865653,265018786,149321767
370630020241,204200431,216675216,223171661,247776629,246715762,266126586,349199770,349328200,346485727,346424321,349042543,354906670,364471553,365861553,411778212,411000384,432066209,922519999,491356837
370630020242,64184149,64119893,64163910,64163910,64173082,64208556,78039798,77993771,77933252,78056570,78081172,78094732,78109221,78047879,79120655,78942315,87931775,189289269,101367587
370630020243,90445004,90965402,91694046,91694046,92501520,93081252,111223658,111109926,111126393,111164230,111081621,111040711,111060374,111035708,117904242,115180084,115247436,248494478,133231494
370630020251,73925086,75210234,81363188,89156965,102028922,119804880,158172027,163677919,168839192,174464343,177544979,178806331,180227848,182194600,193341943,193068158,199740976,427503082,229682581
370630020252,76969581,81350697,84753659,88265405,97044628,122464292,151595221,148473330,148374958,148697058,148653589,148844485,148807247,144582356,155867654,155227240,154750808,342942509,208554282
370630020253,62103783,62235985,62708674,63146544,63145433,62818495,74292526,72700363,72843269,72951179,73052444,73520720,73446317,72754687,80235049,80114909,80133570,178220499,99713782
370630020261,37234295,47158939,54756058,62420068,67165597,66297612,90165600,92626193,96573288,101305054,102709911,106843412,108635612,106324343,114427462,110870778,110900511,245898406,147791106
370630020262,76357805,81943401,84161038,89725259,103161595,136397965,180301971,170156670,172516426,175997303,179240120,183971452,185009575,184383697,190621837,187477456,197402176,464625425,310030328
370630020271,51758806,52789391,52721813,52846708,51777611,55021383,76019435,78072480,84596075,89745760,94887227,97121465,103451276,106616214,140502709,137217807,172202393,400363076,258743909
370630020272,50851090,119268673,180328640,194977780,208633590,228074005,258664320,247810535,247825474,247766635,247580247,246938160,271717641,281511501,307302369,304558282,324744656,727585107,413358721
370630020273,68883693,65990443,65990243,65990243,65990243,65987470,69954897,63771281,64861405,64861405,64861405,64861405,64835024,64028585,92029608,86479713,137598523,329277004,194856716
370630020281,29196915,32621277,38358590,48275088,75103060,131551810,163017051,162561699,161920625,172603800,179040648,186913758,191928850,205320058,230474987,231355514,322665597,735901890,562376870
370630020282,32839681,38171811,48069774,55196122,59478104,59372418,62090102,61693083,63441863,71432599,80670973,86457257,97078225,96769170,117376793,116874976,121893781,300060165,205336212
370630020283,28245217,28310693,43984029,49873659,54179063,78515996,136229629,159184455,164255282,175512323,195846159,227295403,236087113,242372096,328588927,338495883,504414355,1167482720,810948971
370630021001,223589636,239477755,247509048,365843011,286105269,295975433,339800872,343785795,346267868,347946011,349480119,349341823,353748469,352621847,328487067,324067645,329628921,686896789,362506305
370630021002,114232394,115448914,121914496,128530525,129621777,135269892,165421214,164973335,165496140,166322066,166701741,167659350,167835828,167058133,169218248,170706243,172628658,372012000,202221198
370630021003,108850671,113408604,112447987,115068521,118899394,126884857,160558670,159221849,158695426,160717846,161792810,161780190,163267166,162122294,172643115,171198100,172414305,372825951,204346234
370630022001,50603147,57339523,58022271,58420869,58887123,20262328,39402788,38925538,38493928,37640901,37754803,39021659,47829581,46388094,100626864,110512597,187568213,850664959,569231296
370630023001,18778012,18254826,18215328,18276818,18281558,17785700,18733634,17939987,17939394,17695382,17558212,16813086,15779628,16645781,27962430,28129745,40059212,152720888,153372885
370630023002,17799561,17727964,17649031,16184403,9775173,9698532,13234829,13186613,7976903,7821729,5556122,4633693,9130590,9125230,12610883,17038606,69340414,166000917,97791379
370639801001,100,100,100,100,100,100,,,,,,,,,,,,5285525,2
