id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630013041,1241161,1177557,1236882,1824820,6574589,6566990,7342099,7701799,7316999,7383944,7750654,7652884,7828057,8285771,8566564,8652328,10989794,26564031
370630014001,668780,611877,743928,689917,861045,807017,829598,863642,881103,1271577,1308264,1390388,1641997,1524709,1232710,952544,1727893,4203760
370630014002,754448,845546,904689,988896,1185037,1008222,2035080,1807791,1435463,1649247,1615609,1511101,1257444,1758735,1758756,2118953,2595296,5674587
370630015011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370630015021,27190734,27234145,25652974,25709464,25763113,63402292,124771223,125304313,121395875,132316323,177217076,177169287,177169287,177278960,148800526,144527591,158305692,371798703
370630015022,21645327,21645327,21645327,21773598,21922894,48879980,79899288,79899288,79899288,79899288,79899288,79899288,79899288,75596044,80207557,73023898,149479165,344173044
370630015023,25032840,15309150,15309150,16065959,16433441,17813534,22760997,22596205,22678601,40308672,39903754,40482231,63750666,63672978,89210080,79544917,102738927,216940639
370630015024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370630015031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370630016011,3471695,3471695,3576749,265678,688225,1554007,1971386,2395372,2164185,2836855,2844288,3024021,2326525,2635335,3064369,7814255,10569324,25678336
370630016012,1247652,1569134,1880077,1864629,1897421,2489381,2458275,2782912,2197071,3302582,3553496,4477479,4534767,4777894,5460798,5235465,11039907,22165379
370630016013,550334,653215,535004,1255325,916840,1403031,1102058,959669,742658,1025522,1344420,1793421,2086212,1494667,1217042,1271760,1657885,3793035
370630016031,86775,254916,340972,234055,147999,0,0,0,119843,346983,260987,264730,131388,212392,318139,627128,737278,1876288
370630016032,849286,1064963,770401,1546888,1804289,1812449,3151017,4248452,3533589,4960810,4771474,4839673,5294285,5606804,5822604,5636996,9064068,18484439
370630016033,540697,559928,719604,572256,923334,631453,898783,1086722,1420584,1041213,928497,1317786,1217251,970124,814854,899935,1671811,3749343
370630016034,457045,1225736,1481640,2740443,2527977,2250516,2931507,2435000,3412765,3290429,4140562,4172726,3998665,2937917,2776507,2163646,2661117,6365859
370630016041,305202,351464,359762,802989,911767,696556,1787003,2125860,1588472,2419757,2249405,2764946,2261950,1729005,2117491,2217701,2785095,4980285
370630016042,788427,1488479,2090930,2560914,2362381,1257060,1890769,1994241,1612566,3569238,2736974,2842915,2001720,2209090,1936022,1482719,1709436,5621701
370630016043,409167,631177,493350,701499,505761,962602,893848,1821749,1936098,2242893,2068340,2397221,3575049,2322521,2064499,1676111,3768862,6296519
370630017051,639532,652825,774174,978769,1273639,1322601,23661248,24411562,24126857,23929708,24297184,24294357,23522255,23599996,7380211,5943587,14923016,33158741
370630017052,11524672,12404188,10400710,11482071,7218195,7492024,12508970,26719066,27575667,22469116,37849312,38092039,60377235,57393225,76227345,60953378,73885021,160329973
370630017053,18719562,41617343,28404793,11433289,12184491,9632307,12672895,12900121,14412345,13024455,13361114,12942158,13983019,26859501,46580210,39378574,89946361,190505836
370630017061,20917921,21292974,21639531,21117794,21039889,21948108,25063431,23081712,23210851,23633227,23035828,23204854,25222294,27084995,28845040,29233759,39652607,95587008
370630017062,5010190,5007091,5084805,5691122,5070011,5889650,6794112,6586191,6352662,5479142,5722169,5282438,5143149,5142280,4568637,4120405,5767289,13897746
370630017071,1086492,847508,939293,1196391,771391,1400184,2009277,2355226,1417447,1464843,976783,1086343,901569,901569,993309,1271355,1731039,4013082
370630017072,13689269,15304103,15601298,16379947,20777049,12192607,15119068,30321335,30694403,28025613,28248511,28836042,29721042,29641371,39701354,40364917,53247523,107860976
370630017073,1675216,1675216,1790086,1790086,1895511,1630333,2132827,2373936,1765658,2237923,1987111,1891218,1891218,1891218,1697870,2135508,2368298,5749338
370630017074,637961,884958,763374,1085715,993049,1613751,2405154,2650973,2416218,2116532,1889629,1932309,1712636,2148604,2058575,2170937,3509980,8522115
370630017075,402690,411402,536951,774415,703764,978876,3471114,5712116,4095542,3687976,5952623,5986056,6562472,7178539,8013231,7585411,10995600,21242301
370630017081,21559123,21557983,21486970,16713321,21543105,24909914,31610910,32756193,33565191,33770228,34317798,35103632,36884819,37778177,39496565,39680820,54580833,115541869
370630017091,545477,633311,654474,639740,472863,512581,925668,778815,677429,1063017,1276893,1047620,1022461,1203784,1078846,923373,1401038,4170932
370630017092,604304,453913,457926,471153,488610,650273,836357,764750,954474,743627,1173149,763868,840955,1407571,1141047,958270,1456779,5369138
370630017093,56617017,57188399,62593613,64265427,62971554,61760952,101257344,105501819,98040848,109479427,131166057,130383238,136221956,133297598,181917015,164676148,231261112,535077205
370630017101,7720450,7583732,7614906,7801722,8133406,8107813,10074011,10025402,10905831,11594794,11778843,17950344,19647972,20145248,19940690,19853349,29284867,64443950
370630017102,9484509,9341109,9602721,9877107,9826520,9956898,9346058,9321005,9286882,9227346,9447700,9280035,9846561,9832523,13017184,12762462,16895352,44248828
370630017111,17139210,17139210,17139210,17295506,12176093,12101756,13243164,13595143,5813920,6023511,6113545,6033938,5322084,6038145,6196252,6206045,19325751,68343530
370630017112,17462424,17462424,17914903,18054629,18054629,18895899,18522920,17616174,17616174,17806974,17904359,18195722,17907481,17748029,22692630,21658939,28318127,67926602
370630017113,18016150,18151101,17934056,18376701,18518207,17947492,17981130,23004371,11874799,12732844,12725174,12876266,13128922,13133996,14911196,18668650,24782165,56767716
370630018011,674237,748409,1120865,1385479,1584115,1856201,1810389,1695766,2641106,3822123,3104079,2462700,3649383,5182789,4825569,3982462,5427223,13089915
370630018012,203453,258691,99238,182865,337137,307814,550890,458336,667850,793453,658648,874611,961460,882915,598951,480998,857456,1818519
370630018013,2715419,2668846,2973504,2976927,3285197,4755524,4147560,3847388,3000698,3962907,3180776,3634738,4275430,5585010,4845171,4669638,7162384,17606200
370630018014,732136,732136,732136,904412,1343192,1488385,2106611,11053308,14631832,15795649,16135663,17619347,18090916,18234027,21263233,21450923,35320646,71799088
370630018015,15684597,1444719,1297436,1253488,1262899,23154767,26021721,26021721,26110461,6143924,5972584,6023204,428210,15225144,17035078,17147322,45509981,88291325
370630018021,4115428,2300449,2786833,3228072,2092223,5931750,8527592,2650663,3330305,8304587,8353892,9539321,9506739,8690441,9927756,10225287,11643073,40861845
370630018022,201251,612454,193862,917143,924081,1332429,1765705,2231851,2284662,2276783,2116964,1982472,2330098,2414705,1812572,2296858,3040252,5579436
370630018023,2542426,2152606,2543997,6983828,6897172,11962063,14917249,14482759,11147922,10356407,10029709,9617659,9826956,9442524,9647156,9477274,12175872,26076865
370630018024,2347023,2393835,2334160,2628408,2414796,2581205,2679991,2723194,2854188,3080381,3219645,3326085,3407526,3274316,3125844,3331485,4241066,4949260
370630018061,1165715,1233871,1446801,1605268,1711222,505060,890453,2084242,2178181,2196384,2160990,2256560,2111539,2034110,3250074,3486991,6995386,6983867
370630018062,810169,736361,1043163,2011848,3239821,5058169,6750312,8705513,7171594,8582536,7678446,8687719,8913124,10666286,10700033,10431763,12104235,28706157
370630018071,3831390,3976370,3953332,4234145,4209993,5401498,3425634,4808713,5083508,4865072,5003381,4605899,5309724,6526885,8217268,7526721,9800973,22554864
370630018072,4915028,4852358,3607344,5179841,4651697,5873451,5346443,5384007,6303194,6533726,5907480,5059053,5803908,7572209,7663683,7975381,9900032,22344062
370630018073,669164,2753265,2937380,3266960,3676875,3762289,3921869,4128131,4872076,5006704,3196045,3677745,3880813,5808794,5903220,6183282,7632147,17377851
370630018081,2001572,1953118,2210324,2513361,2542897,2855425,3205517,3395276,4267028,4626053,4441451,4492326,4820061,6441815,5854427,6039226,10898050,26978636
370630018082,818109,691259,863252,1240353,1499590,5374624,11142280,11761461,12581825,16341919,19640819,42587283,44924699,44311958,47041017,48043204,71650780,159844247
370630018091,8979918,7172974,8797657,9551104,14871843,37325774,41418064,40501770,38908871,39168921,55890735,57454943,73760581,74531482,88535657,87810284,168182744,402963877
370630018092,16799021,16143479,16057599,16383819,20685086,20827802,21217518,21472463,21470882,22257798,21687377,22446198,23511545,24064243,31366704,30559316,39187534,90662122
370630019001,2734274,2792430,2792430,2980587,3187148,676318,1104766,1113014,1265114,1166316,2222321,2366640,3143275,2831693,6339243,6135944,20940052,93774559
370630019002,304025,362181,284432,453622,791901,3206224,4674535,5722850,6418634,6317269,5838806,5788873,6095827,3832153,4473211,4136435,5202464,12463685
370630020071,1475642,1438806,1747147,2108400,1966122,1826398,3827213,3675912,3947777,4276238,5194927,4268417,3502551,3995422,3637259,3829628,4736025,11393597
370630020072,9233080,9593167,9968619,10502577,9969355,10215536,14263683,14283892,12701970,14475872,14405755,28045097,27989023,26347597,30931320,30991856,44196100,104960573
370630020073,1579272,1590591,1272983,1809041,1803284,1388858,951787,1663969,1152343,1245175,1558926,1420163,1308315,879011,935711,861400,1834876,4189365
370630020081,1375732,3719216,3507653,5707345,5078056,2797199,3742606,5742710,4080454,4786250,4522097,3849174,3853612,4769307,3685515,2216714,2775189,6831057
370630020082,3402103,3127232,2787572,3027780,4532477,4333938,6851951,7106496,8264480,9342175,9185576,9351023,8406430,8388694,8901194,9725633,10653564,26667428
370630020091,8566848,7395634,7595407,7917745,12626273,13986584,14149583,14092769,14200988,12308848,12515731,12315251,12277551,12473847,17219255,17019870,28835166,57960068
370630020092,762058,629612,877479,1219080,1345352,1364692,2014773,1291555,1881181,2060879,1911504,1947591,2327182,2365422,1911949,1971562,3246982,7060894
370630020093,918480,1048628,6635893,7715095,7433530,8941617,15172824,15520203,15377842,15318124,19081670,19748773,20062103,19925740,23266540,18326606,27500222,56959608
370630020131,1216392,1216392,1549684,1459133,1420776,1457985,1948578,2542680,1953358,3084017,2394277,2153668,2260830,2434500,2066157,2489716,3681965,10269715
370630020132,866643,865862,976687,946697,935535,889336,1411740,1222767,1248121,1130125,1487204,1409652,1167315,1066043,825860,1392218,6826809,14051912
370630020133,1739440,1205505,1321761,2026093,1431206,1400055,1663795,1862940,2257343,3249851,2965503,2181726,1875957,1782467,1888360,1803648,2303348,6779223
370630020151,15567553,15641730,15536811,15808153,15633763,15598458,15591942,15629353,15805295,15647262,16007991,15782771,21016136,21311360,26050135,26088007,33637250,75162487
370630020152,37851572,34103016,34262227,27767534,27859386,33591393,38583780,32115560,33429737,31319905,30768489,30927540,30290737,47549242,64977256,64957833,83063157,178381708
370630020153,44543046,44313357,23419114,28532586,35026957,40582098,59146700,53283856,51972826,51875604,50945304,51003199,49747297,50154961,58584043,56221883,116834663,243382924
370630020161,39927806,38012773,49079952,49079952,59470073,60123451,76023602,71249835,72784387,74607120,70745432,68409508,77693695,77749136,104133481,104133481,124985803,290564078
370630020162,30790434,35644908,36542591,36451244,41419101,52245109,66432110,75392167,68314280,68554737,67548985,57602253,48042431,47759577,70834580,63460303,86097833,223235594
370630020171,1785761,2215617,1709245,1258179,1005660,1492220,3496662,3208754,3257999,4313299,4504643,4560742,5112498,4605942,4161846,4206717,6885589,16075470
370630020172,1656464,1468449,1912898,2236947,2182476,1867186,4351866,4612850,4704394,5082635,5399577,5243746,4303262,4495313,4512348,4281590,5318844,11916073
370630020173,84227603,97669618,98798970,87016261,84344604,86247890,161776441,152602763,111037016,111975956,133362703,134152860,134544639,151151660,200817871,184366314,232162491,498713343
370630020181,20186036,20290883,19961391,19014765,12560650,12438883,19767034,25522326,20174305,15102849,23579657,49724704,48591450,51622159,48931909,20626128,32619185,86035942
370630020182,40264767,39631679,39257704,39528553,63347814,71799866,103351241,100669879,107070566,110037014,115284038,116167267,116284626,137616817,159812247,156151953,193241239,448208530
370630020183,2074119,1820229,1660514,1549457,1709848,2192923,3907354,4887757,30280668,30018629,31511866,31205072,32882995,31378823,47760940,47756128,63586133,203282021
370630020191,42812974,42737805,41260687,38239306,38239306,62782205,83551342,83921846,83820321,84261819,83489918,84103583,84498419,84040810,103326877,59098267,116264044,268745893
370630020192,22270301,29242125,29294617,29337314,29284822,22301841,28692096,24816043,25719875,25705988,25752354,27846560,33765227,33543942,38086476,37826076,50975906,111062848
370630020193,5202526,5346791,2340781,5171829,5796137,5048445,9524685,7271993,7579553,8292647,9946267,9008348,8239644,7925345,11694067,12320447,16095837,35762406
370630020201,86936,209929,387044,613336,596458,2546128,3735201,3181500,4184234,5060829,4308556,5009306,6153374,6926643,7003548,6178329,12557598,20272369
370630020202,511608,895128,1128831,2110394,2240878,2294088,3387976,6944607,6077439,10055923,12272347,7137208,6050704,5996901,5658839,5748925,11250565,24244939
