year,fips,value
2015,370630001011,55
2017,370630001011,66
2018,370630001011,61
2019,370630001011,63
2015,370630001012,155
2017,370630001012,158
2018,370630001012,131
2019,370630001012,159
2015,370630001021,127
2017,370630001021,109
2018,370630001021,100
2019,370630001021,118
2015,370630001022,123
2017,370630001022,107
2018,370630001022,85
2019,370630001022,92
2015,370630002001,55
2017,370630002001,57
2018,370630002001,48
2019,370630002001,55
2015,370630002002,52
2017,370630002002,47
2018,370630002002,39
2019,370630002002,38
2015,370630002003,29
2017,370630002003,24
2018,370630002003,16
2019,370630002003,17
2015,370630003011,71
2017,370630003011,58
2018,370630003011,38
2019,370630003011,54
2015,370630003012,40
2017,370630003012,36
2018,370630003012,30
2019,370630003012,30
2015,370630003013,17
2017,370630003013,16
2018,370630003013,16
2019,370630003013,16
2015,370630003021,26
2017,370630003021,16
2018,370630003021,11
2019,370630003021,12
2015,370630003022,32
2017,370630003022,29
2018,370630003022,25
2019,370630003022,33
2015,370630003023,43
2017,370630003023,39
2018,370630003023,35
2019,370630003023,35
2015,370630004011,33
2017,370630004011,31
2018,370630004011,26
2019,370630004011,32
2015,370630004012,17
2017,370630004012,12
2019,370630004012,15
2015,370630004013,23
2017,370630004013,21
2018,370630004013,19
2019,370630004013,21
2015,370630004021,37
2017,370630004021,37
2018,370630004021,25
2019,370630004021,36
2015,370630005001,18
2017,370630005001,14
2015,370630005002,20
2017,370630005002,17
2018,370630005002,15
2019,370630005002,16
2015,370630005003,65
2017,370630005003,60
2018,370630005003,56
2019,370630005003,69
2015,370630005004,77
2017,370630005004,75
2018,370630005004,68
2019,370630005004,83
2015,370630006001,109
2017,370630006001,106
2018,370630006001,80
2019,370630006001,112
2015,370630006002,87
2017,370630006002,69
2018,370630006002,58
2019,370630006002,70
2015,370630006003,18
2017,370630006003,13
2015,370630007001,54
2017,370630007001,55
2018,370630007001,48
2019,370630007001,57
2015,370630007002,31
2017,370630007002,21
2018,370630007002,19
2019,370630007002,20
2015,370630007003,47
2017,370630007003,36
2018,370630007003,36
2019,370630007003,42
2015,370630009001,57
2017,370630009001,57
2018,370630009001,53
2019,370630009001,57
2015,370630009002,80
2017,370630009002,82
2018,370630009002,60
2019,370630009002,62
2015,370630010011,81
2017,370630010011,80
