id,y_2015,y_2016,y_2017,y_2018,y_2019,y_2021,y_2022,y_2023
370630020232,7,6,5,4,4,7,4,4
370630020241,5,4,4,4,4,4,4,3
370630020242,7,7,6,5,6,9,8,7
370630020243,7,7,5,6,5,6,4,1
370630020251,7,6,6,6,6,8,9,9
370630020252,9,10,10,9,11,15,11,7
370630020253,9,9,8,8,8,10,2,8
370630020261,8,8,7,9,9,8,10,11
370630020262,7,7,9,8,7,5,9,9
370630020271,7,9,5,7,7,5,8,2
370630020272,6,7,7,6,6,6,4,4
370630020273,8,8,7,6,6,7,2,0
370630020281,7,5,6,6,5,7,3,3
370630020282,8,9,11,9,8,4,4,3
370630020283,5,5,4,4,4,5,3,3
370630021001,7,6,6,5,6,5,4,4
370630021002,4,4,3,3,2,3,1,1
370630021003,8,7,7,6,7,6,5,6
370630022001,4,4,3,4,3,3,1,1
370630023001,7,7,7,5,5,5,2,1
370630023002,24,25,25,32,12,5,2,1
