year,fips,value
2015,370630001011,290
2017,370630001011,300
2018,370630001011,270
2019,370630001011,342
2015,370630001012,456
2017,370630001012,456
2018,370630001012,416
2019,370630001012,505
2015,370630001021,542
2017,370630001021,554
2019,370630001021,601
2015,370630001022,434
2017,370630001022,416
2017,370630002001,274
2017,370630002003,241
2015,370630003011,232
2019,370630003022,294
2015,370630006001,693
2017,370630006001,657
2018,370630006001,559
2019,370630006001,712
2015,370630006002,588
2017,370630006002,598
2015,370630007001,290
2017,370630007001,383
2018,370630007001,327
2019,370630007001,411
2015,370630007002,264
2017,370630007002,300
2015,370630009002,277
2017,370630009002,306
2019,370630009002,281
2015,370630010011,257
2017,370630010011,280
2018,370630010011,239
2019,370630010011,283
2015,370630010012,302
2017,370630010012,332
2019,370630010012,324
2015,370630010013,385
2017,370630010013,376
2018,370630010013,336
2019,370630010013,386
2015,370630010021,644
2017,370630010021,710
2018,370630010021,600
2019,370630010021,780
2019,370630010023,228
2019,370630010024,345
2015,370630011001,770
2017,370630011001,862
2018,370630011001,446
2019,370630011001,538
2015,370630011002,457
2017,370630011002,520
2018,370630011002,463
2019,370630011002,644
2015,370630013011,407
2017,370630013011,392
2019,370630013011,441
2015,370630013031,376
2017,370630013031,361
2018,370630013031,291
2019,370630013031,326
2015,370630013032,161
2017,370630013032,160
2018,370630013032,159
2019,370630013032,189
2015,370630013041,586
2017,370630013041,614
2018,370630013041,527
2019,370630013041,633
2015,370630014001,226
2017,370630014001,203
2019,370630014001,182
2015,370630014002,329
2017,370630014002,364
2018,370630014002,321
2019,370630014002,364
2019,370630015021,687
2015,370630015023,499
2015,370630015024,285
2017,370630015024,280
2019,370630015024,312
2015,370630016011,275
2017,370630016011,318
2018,370630016011,296
2019,370630016011,344
2015,370630016012,712
2017,370630016012,762
2018,370630016012,692
2019,370630016012,832
2015,370630016013,418
2017,370630016013,457
2018,370630016013,420
2019,370630016013,473
2015,370630016031,158
2015,370630016032,711
2017,370630016032,785
2018,370630016032,715
2019,370630016032,838
2015,370630016033,342
2017,370630016033,368
2018,370630016033,338
2019,370630016033,377
2015,370630016034,485
2017,370630016034,511
2018,370630016034,487
2019,370630016034,558
2015,370630016041,498
2017,370630016041,549
2018,370630016041,520
2019,370630016041,591
2015,370630016042,721
2017,370630016042,791
2018,370630016042,741
2019,370630016042,852
2015,370630016043,439
2017,370630016043,474
2018,370630016043,454
2019,370630016043,542
2015,370630017051,394
2017,370630017051,417
2018,370630017051,386
2019,370630017051,458
2015,370630017052,547
2017,370630017052,563
2018,370630017052,519
2019,370630017052,662
2015,370630017053,319
2017,370630017053,337
2019,370630017053,350
2015,370630017061,758
2017,370630017061,776
2018,370630017061,710
2019,370630017061,822
2015,370630017071,319
2017,370630017071,305
2018,370630017071,275
2019,370630017071,351
2015,370630017072,453
2017,370630017072,451
2018,370630017072,421
2019,370630017072,528
2015,370630017073,182
2019,370630017073,205
2015,370630017074,440
2017,370630017074,511
2018,370630017074,480
2019,370630017074,598
2015,370630017075,426
2017,370630017075,511
2018,370630017075,478
2019,370630017075,606
2015,370630017081,924
2017,370630017081,1047
2018,370630017081,973
2019,370630017081,1139
2017,370630017091,288
2018,370630017091,263
2015,370630017092,270
2017,370630017092,275
2018,370630017092,222
2015,370630017093,754
2017,370630017093,833
2018,370630017093,750
2019,370630017093,955
2015,370630017101,542
2017,370630017101,608
2018,370630017101,552
2019,370630017101,685
2015,370630017102,352
2017,370630017102,377
2018,370630017102,351
2019,370630017102,415
2015,370630017111,234
2017,370630017111,260
2019,370630017111,380
2019,370630017112,330
2015,370630018011,448
2017,370630018011,491
2018,370630018011,465
2019,370630018011,549
2015,370630018013,609
2017,370630018013,683
2018,370630018013,626
2019,370630018013,761
2015,370630018014,275
2019,370630018014,398
2015,370630018015,211
2017,370630018015,215
2019,370630018015,231
2015,370630018021,450
2017,370630018021,496
2018,370630018021,428
2019,370630018021,536
2018,370630018022,343
2019,370630018022,398
2015,370630018023,501
2017,370630018023,500
2018,370630018023,438
2019,370630018023,527
2015,370630018061,457
2017,370630018061,457
2018,370630018061,419
2019,370630018061,537
2015,370630018062,804
2017,370630018062,922
2018,370630018062,858
2019,370630018062,1028
2015,370630018071,566
2017,370630018071,620
2018,370630018071,568
2019,370630018071,713
2015,370630018072,755
2017,370630018072,778
2018,370630018072,718
2019,370630018072,891
2015,370630018073,549
2017,370630018073,620
2018,370630018073,557
2019,370630018073,670
2015,370630018081,472
2017,370630018081,510
2018,370630018081,464
2019,370630018081,538
2015,370630018082,1112
2017,370630018082,1486
2018,370630018082,1359
2019,370630018082,1822
2015,370630018091,587
2017,370630018091,661
2018,370630018091,528
2019,370630018091,807
2015,370630018092,564
2017,370630018092,572
2018,370630018092,503
2019,370630018092,599
2015,370630019001,388
2017,370630019001,631
2018,370630019001,472
2019,370630019001,787
2015,370630019002,433
2017,370630019002,470
2018,370630019002,416
2019,370630019002,463
2015,370630020071,452
2017,370630020071,484
2018,370630020071,439
2019,370630020071,481
2015,370630020072,506
2017,370630020072,545
2018,370630020072,492
2019,370630020072,557
2015,370630020073,194
2017,370630020073,224
2018,370630020073,208
2019,370630020073,229
2015,370630020081,297
2019,370630020081,321
2015,370630020082,527
2017,370630020082,544
2018,370630020082,502
2019,370630020082,586
2015,370630020091,460
2017,370630020091,482
2018,370630020091,416
2019,370630020091,475
2015,370630020092,301
2017,370630020092,292
2018,370630020092,272
2019,370630020092,327
2015,370630020093,500
2017,370630020093,489
2018,370630020093,431
2019,370630020093,494
2015,370630020131,357
2017,370630020131,391
2018,370630020131,329
2019,370630020131,437
2019,370630020133,471
2015,370630020152,508
2019,370630020152,491
2015,370630020153,195
2017,370630020153,219
2018,370630020153,202
2019,370630020153,231
2019,370630020162,419
2015,370630020171,676
2017,370630020171,712
2018,370630020171,626
2019,370630020171,761
2015,370630020172,429
2017,370630020172,429
2018,370630020172,387
2019,370630020172,459
2015,370630020173,788
2017,370630020173,827
