id,y_2010,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
370630018092,2664,3270,2667,2769,2514,2362,3077,2094.184
370630019001,729,663,659,966,1493,1806,3856.154,3625.6
370630019002,2118,2348,2443,2487,2635,2612,2344.846,1985.4
370630020071,1732,2001,1827,2006,1737,1752,1893,1663.253
370630020072,2306,2133,2529,2388,2546,2328,2272,2591.747
370630020073,816,730,725,778,646,775,915,929
370630020081,960,859,921,896,870,958,1057,1837
370630020082,1947,2210,2180,2207,2195,2111,2121,1947
370630020091,1904,1692,1601,1494,1771,2249,1940,2487
370630020092,1119,1019,1151,1220,1115,1126,1053,1490
370630020093,1662,1692,1807,1842,1802,1677,1807,1062
370630020131,1553,1375,1387,1316,1373,1569,1915,2086.63
370630020132,898,957,1018,999,1181,1016,984,966.262
370630020133,2030,2351,2145,2132,2023,2094,1906,1718.108
370630020151,2253,2865,2595,3038,3489,3471,2331,2937.124
370630020152,2183,1845,2153,2062,1783,1693,2148.961,1641.6
370630020153,691,736,757,682,666,637,784.039,600.312
370630020161,3228,2825,2982,3323,2870,3081,3300.331,2684.657
370630020162,2156,3008,2749,2618,2592,2223,2201,2443
370630020171,2308,2318,2352,2415,2550,2652,2687,2687.7
370630020172,1339,1474,1466,1283,1312,1425,1731,1358.263
370630020173,3007,3658,3797,3808,3943,3583,3774,4018
370630020181,2327,2397,2422,2489,2723,2570,2585,2578.702
370630020182,2701,3358,3610,3799,3730,4033,3981.303,3195.672
370630020183,2455,2447,2642,3193,2956,2984,3798.366,4725.968
370630020191,1399,1434,1372,1345,1061,1539,1586,1621
370630020192,1536,1812,1784,1783,1622,1860,2013,1723.303
370630020193,1473,1504,1688,1711,1865,1665,1519,1311
370630020201,2032,2585,2102,2258,2040,2168,2552.999,2462.411
370630020202,3862,4317,4869,4635,5117,5277,5782,6805
370630020211,3016,2938,2807,3173,2971,3007,3099,3415.227
370630020212,1416,1538,1711,1237,1405,1278,1505,1420.773
370630020221,1822,2244,2427,2366,2529,2388,2026,1950.609
370630020222,2485,2372,2261,2272,2366,2431,2498,2299.391
370630020231,1195,1156,1446,1412,1577,1491,1139,1219
370630020232,1613,1988,1862,1785,1696,1796,1698,1712
370630020241,3582,3872,4070,4247,4229,4184,4542,3793.021
370630020242,1033,970,928,1169,1093,1125,1067,1233
370630020243,1233,1297,1190,1059,1099,1052,1449,800.979
370630020251,2114,2873,2681,2765,2694,2671,2614,2536
370630020252,2464,2283,2553,2841,2990,2719,2131,2553
370630020253,1360,1427,1664,1424,1478,1356,1665,1563
370630020261,2265,2368,2538,2531,3342,3504,2575,3462
370630020262,3548,4017,3896,3860,3652,3792,4256,5721
370630020271,1473,2408,1481,1201,1397,2510,2911,2860.727
370630020272,4164,4751,5679,5872,6329,5388,5274,4547.273
370630020273,1635,1783,1939,2225,2269,2669,2804,1676
370630020281,2246,2917,2778,2699,2698,2955,3687,3640.267
370630020282,1183,1372,1676,1774,2111,2404,1775,1941.761
370630020283,2572,2794,3150,3546,4383,4842,7021.586,5219.743
370630021001,2270,2047,2152,2204,2234,2280,2453,2662.962
370630021002,2193,5487,5549,5336,5324,5110,4574.999,4390.703
370630021003,1899,1713,1583,1609,1838,1810,2028,2038.333
370630022001,1946,1758,1835,2153,2054,2091,3177,2410
370630023001,1154,962,1058,1062,1007,1102,1551,1277.631
370630023002,177,403,426,284,590,531,883,727.369
370639801001,4,0,0,0,0,0,10.414,0.92
