id,y_2015,y_2016,y_2017,y_2018,y_2019,y_2021,y_2022,y_2023
370630020232,10,8,7,8,9,11,19,17
370630020241,6,7,5,7,7,11,51,60
370630020242,16,8,10,8,9,12,9,7
370630020243,5,6,8,9,11,10,29,29
370630020251,17,14,17,15,14,18,25,22
370630020252,15,12,14,13,18,18,46,44
370630020253,16,12,13,13,17,23,24,18
370630020261,10,11,11,14,12,14,15,14
370630020262,3,7,12,11,15,18,47,61
370630020271,17,14,17,20,28,21,36,41
370630020272,14,12,11,9,12,13,86,86
370630020273,21,22,21,24,25,14,46,52
370630020281,9,12,12,12,12,13,75,70
370630020282,12,19,22,20,18,13,75,70
370630020283,11,11,10,9,10,10,25,32
370630021001,9,9,10,9,11,10,46,39
370630021002,2,3,3,4,6,4,31,32
370630021003,4,4,4,4,13,14,26,29
370630022001,10,7,11,11,11,7,12,23
370630023001,11,9,5,11,11,12,7,7
370630023002,11,7,18,17,28,12,7,7
