"id","y_2010","y_2015","y_2016","y_2017"
"370630003022","",3.12074748017094,3.045289461776,4.67788704583199
"370630003023","",2.62101660215048,3.35629279292193,3.6244082376664
"370630004011","",5.5968012101792,6.79195137122269,6.0360053119538
"370630004012","",5.45766403469916,5.2328004128742,5.48296626138828
"370630004013","",4.44639731810789,4.53362630486964,4.49536110957944
"370630004021","",2.54346773581942,3.56559599336817,2.74857361234917
"370630005001","",10.3195384192995,7.67907188160511,7.31204376376341
"370630005002","",5.95628340458894,6.85095709286013,6.91323630233808
"370630005003","",2.53609296249692,2.51552966639262,1.96933589393366
"370630005004","",3.08968571329982,4.20434998939643,3.60066138546632
"370630006001","",3.17571878922702,3.55938036678164,3.73829479100097
"370630006002","",2.65422815817084,2.39041917292719,2.35655132198967
"370630006003","",6.81723918585852,6.94822479731211,6.86771430950542
"370630007001","",9.21926134742338,8.55462119584572,6.51366956286705
"370630007002","",5.29775631790167,4.62293150048449,5.94296137712277
"370630007003","",4.39681683331653,4.66600574329179,5.21501037450805
"370630009001","",2.52419139466896,3.38716652114476,4.02823168855766
"370630009002","",10.4893033556728,10.1823083091366,8.08956851836952
"370630010011","",3.82217529586774,2.92417148518037,5.32737525490783
"370630010012","",5.54872223139723,5.05320544143601,3.86660882173079
"370630010013","",2.62495289814854,2.0520878473337,3.34143983374512
"370630010021","",3.46366212851716,2.47695643473494,2.73305503425067
"370630010022","",4.77061220017226,4.7276360190254,2.09181108033605
"370630010023","",9.82278003810613,11.9862319450008,8.42321238439516
"370630010024","",2.94068110805207,2.64184607283091,3.17297103308927
"370630011001","",3.37636046911057,2.39243018507799,3.41718722587215
"370630011002","",5.28116573803719,5.16400541052064,5.16736275997586
"370630013011","",2.4412571695718,3.07095027058872,3.00714287356497
"370630013031","",1.54433116240393,1.78981219226207,1.91725664114168
"370630013032","",4.04283610458644,3.78386605656096,2.86311919818226
"370630013041","",3.31433723569075,3.39775994204102,2.56034799061796
"370630014001","",3.99701942914452,4.96455413055984,6.90042194442839
"370630014002","",4.34443841755541,3.29283665561424,3.21048125071645
"370630015011","",0.423131170662906,0.41222947440742,0.407055630936228
"370630015021","",3.21214023249204,3.70551809950909,3.32842598882038
"370630015022","",1.18694362017804,1.26715945089757,1.48883374689826
"370630015023","",2.86806304799876,1.87918080298672,2.02076126896356
"370630015024","",9.92129835967988,20.2246355766642,15.7915309427396
"370630015031","",0.740283775447255,0.730816077953715,0.732600732600733
"370630016011","",7.16232509311929,6.28875086939106,6.86832815444809
"370630016012","",3.9977182223938,4.21546020460169,3.97675409831215
"370630016013","",10.7648532514936,3.21908827489482,5.15411698451066
"370630016031","",8.77095461650686,8.37856312699781,8.20084787310132
"370630016032","",3.86686905546474,4.18887402075654,4.68172354394343
"370630016033","",4.68948171578378,5.46528490323025,4.75129017190068
"370630016034","",5.0569078223841,5.338982516026,5.70463793643033
"370630016041","",6.52147911656689,7.01133273894368,6.20876340375263
"370630016042","",5.85808667199485,6.31415909591781,6.84846854220045
"370630016043","",4.45878939240001,4.59257637324959,4.85099752378979
"370630017051","",6.84435548263664,5.16602324791902,5.03488174084437
"370630017052","",5.49978778615419,5.2450506001495,5.27207656650097
"370630017053","",4.30381878994365,2.7256884476076,3.85642297511856
"370630017061","",2.90081162485835,3.04374297854944,3.14821261608284
"370630017062","",4.48755771143748,4.66025776850116,5.38663701493398
"370630017071","",8.73383283538359,7.69346096716827,8.46717914746184
"370630017072","",6.40433782882505,6.16140487723293,5.36924290770617
"370630017073","",18.317645607756,12.8360502295071,13.4806889610986
