year,fips,value
2015,370630001011,29
2017,370630001011,29
2018,370630001011,26
2019,370630001011,30
2015,370630001012,48
2017,370630001012,46
2018,370630001012,37
2019,370630001012,52
2015,370630001021,48
2017,370630001021,37
2018,370630001021,28
2019,370630001021,38
2015,370630001022,44
2017,370630001022,30
2018,370630001022,27
2019,370630001022,34
2015,370630002001,21
2017,370630002001,31
2018,370630002001,24
2019,370630002001,23
2015,370630002002,17
2017,370630002002,13
2019,370630002002,12
2015,370630002003,16
2017,370630002003,18
2018,370630002003,11
2015,370630003011,21
2017,370630003011,11
2015,370630003012,11
2017,370630003012,12
2015,370630003021,17
2018,370630003021,11
2019,370630003021,13
2019,370630003022,11
2015,370630003023,11
2017,370630003023,12
2018,370630003023,11
2019,370630003023,14
2015,370630004011,15
2017,370630004011,12
2019,370630004011,13
2015,370630004012,15
2017,370630004012,11
2015,370630004013,17
2017,370630004013,14
2015,370630004021,22
2017,370630004021,15
2018,370630004021,11
2019,370630004021,21
2015,370630005003,20
2017,370630005003,15
2018,370630005003,15
2019,370630005003,22
2015,370630005004,23
2017,370630005004,25
2018,370630005004,25
2019,370630005004,26
2015,370630006001,37
2017,370630006001,33
2018,370630006001,24
2019,370630006001,31
2015,370630006002,31
2017,370630006002,27
2018,370630006002,20
2019,370630006002,20
2015,370630006003,14
2015,370630007001,31
2017,370630007001,33
2018,370630007001,26
2019,370630007001,32
2015,370630007002,20
2017,370630007002,21
2018,370630007002,18
2019,370630007002,19
2015,370630007003,21
2017,370630007003,16
2018,370630007003,13
2019,370630007003,17
2015,370630009001,19
2017,370630009001,18
2018,370630009001,16
2019,370630009001,20
2015,370630009002,34
2017,370630009002,29
2018,370630009002,19
2019,370630009002,27
2015,370630010011,27
2017,370630010011,29
2018,370630010011,22
2019,370630010011,22
2015,370630010012,32
2017,370630010012,33
2018,370630010012,29
2019,370630010012,39
2015,370630010013,34
2017,370630010013,34
2018,370630010013,31
2019,370630010013,34
2015,370630010021,63
2017,370630010021,59
2018,370630010021,48
2019,370630010021,63
2015,370630010022,20
2017,370630010022,20
2018,370630010022,14
2019,370630010022,20
2015,370630010023,20
2017,370630010023,15
2019,370630010023,22
2015,370630010024,21
2017,370630010024,17
2018,370630010024,13
2019,370630010024,23
2015,370630011001,51
2017,370630011001,46
2018,370630011001,32
2019,370630011001,35
2015,370630011002,37
2017,370630011002,37
2018,370630011002,29
2019,370630011002,40
2015,370630013011,34
2017,370630013011,27
2018,370630013011,20
2019,370630013011,41
2015,370630013031,33
2017,370630013031,29
2018,370630013031,24
2019,370630013031,33
2015,370630013032,31
2017,370630013032,23
2018,370630013032,19
2019,370630013032,24
2015,370630013041,79
2017,370630013041,69
2018,370630013041,56
2019,370630013041,72
2015,370630014001,34
2017,370630014001,28
2018,370630014001,14
2019,370630014001,24
2015,370630014002,36
2017,370630014002,30
2018,370630014002,26
2019,370630014002,30
2015,370630015021,26
2017,370630015021,21
2018,370630015021,25
2019,370630015021,34
2015,370630015022,11
2015,370630015023,23
2017,370630015023,13
2018,370630015023,14
2019,370630015023,18
2015,370630015024,22
2017,370630015024,18
2018,370630015024,16
2019,370630015024,20
2015,370630016011,35
2017,370630016011,39
2018,370630016011,37
2019,370630016011,50
2015,370630016012,68
2017,370630016012,60
2018,370630016012,55
2019,370630016012,63
2015,370630016013,68
2017,370630016013,50
2018,370630016013,47
2019,370630016013,57
2015,370630016031,24
2017,370630016031,19
2018,370630016031,15
2019,370630016031,17
2015,370630016032,57
2017,370630016032,68
2018,370630016032,66
2019,370630016032,70
2015,370630016033,37
2017,370630016033,28
2018,370630016033,25
2019,370630016033,36
2015,370630016034,40
2017,370630016034,37
2018,370630016034,34
2019,370630016034,42
2015,370630016041,44
2017,370630016041,43
2018,370630016041,43
2019,370630016041,39
2015,370630016042,63
2017,370630016042,62
2018,370630016042,55
2019,370630016042,75
2015,370630016043,45
2017,370630016043,41
2018,370630016043,39
2019,370630016043,43
2015,370630017051,56
2017,370630017051,39
2018,370630017051,36
2019,370630017051,46
2015,370630017052,65
2017,370630017052,63
2018,370630017052,57
2019,370630017052,69
2015,370630017053,29
2017,370630017053,26
2018,370630017053,22
2019,370630017053,25
2015,370630017061,35
2017,370630017061,37
2018,370630017061,31
2019,370630017061,36
2015,370630017062,29
2017,370630017062,22
2018,370630017062,20
2019,370630017062,28
2015,370630017071,35
2017,370630017071,34
2018,370630017071,28
2019,370630017071,31
2015,370630017072,35
2017,370630017072,33
2018,370630017072,33
2019,370630017072,38
2015,370630017073,23
2017,370630017073,16
2018,370630017073,16
2019,370630017073,21
2015,370630017074,42
2017,370630017074,42
2018,370630017074,37
2019,370630017074,49
2015,370630017075,69
2017,370630017075,71
2018,370630017075,71
2019,370630017075,80
2015,370630017081,112
2017,370630017081,109
2018,370630017081,97
2019,370630017081,121
2015,370630017091,27
2017,370630017091,22
2018,370630017091,19
2019,370630017091,25
2015,370630017092,30
2017,370630017092,34
2018,370630017092,25
2019,370630017092,27
2015,370630017093,94
2017,370630017093,97
2018,370630017093,95
2019,370630017093,117
2015,370630017101,62
2017,370630017101,48
2018,370630017101,42
2019,370630017101,52
2015,370630017102,29
2017,370630017102,28
2018,370630017102,25
2019,370630017102,27
2015,370630017111,23
2017,370630017111,19
2018,370630017111,15
2019,370630017111,27
2015,370630017112,19
2017,370630017112,21
2018,370630017112,13
2019,370630017112,25
2015,370630017113,24
2017,370630017113,28
2018,370630017113,23
2019,370630017113,27
2015,370630018011,42
2017,370630018011,38
2018,370630018011,34
2019,370630018011,43
2015,370630018012,15
2019,370630018012,15
2015,370630018013,56
2017,370630018013,66
2018,370630018013,62
2019,370630018013,65
2015,370630018014,33
2017,370630018014,25
2018,370630018014,24
2019,370630018014,34
2015,370630018015,30
2017,370630018015,24
2018,370630018015,17
2019,370630018015,30
2015,370630018021,36
2017,370630018021,36
2018,370630018021,32
2019,370630018021,35
2015,370630018022,23
2017,370630018022,24
2018,370630018022,28
2019,370630018022,32
2015,370630018023,60
2017,370630018023,50
2018,370630018023,42
2019,370630018023,42
2015,370630018024,16
2017,370630018024,12
2019,370630018024,16
2015,370630018061,61
2017,370630018061,55
2018,370630018061,50
2019,370630018061,59
2015,370630018062,59
2017,370630018062,57
2018,370630018062,50
2019,370630018062,66
2015,370630018071,47
2017,370630018071,47
2018,370630018071,42
2019,370630018071,56
2015,370630018072,51
2017,370630018072,49
2018,370630018072,42
2019,370630018072,63
2015,370630018073,44
2017,370630018073,35
2018,370630018073,31
2019,370630018073,47
2015,370630018081,38
2017,370630018081,34
2018,370630018081,33
2019,370630018081,37
2015,370630018082,76
2017,370630018082,76
2018,370630018082,65
2019,370630018082,81
2015,370630018091,46
2017,370630018091,45
2018,370630018091,33
2019,370630018091,42
2015,370630018092,52
2017,370630018092,47
2018,370630018092,42
2019,370630018092,47
2015,370630019001,46
2017,370630019001,60
2018,370630019001,49
2019,370630019001,75
2015,370630019002,33
2017,370630019002,30
2018,370630019002,28
2019,370630019002,37
2015,370630020071,56
2017,370630020071,52
2018,370630020071,43
2019,370630020071,42
2015,370630020072,58
2017,370630020072,43
2018,370630020072,35
2019,370630020072,43
2015,370630020073,21
2017,370630020073,23
2018,370630020073,22
2019,370630020073,25
2015,370630020081,27
2017,370630020081,23
2018,370630020081,22
2019,370630020081,24
2015,370630020082,46
2017,370630020082,34
2018,370630020082,30
2019,370630020082,44
2015,370630020091,55
2017,370630020091,48
2018,370630020091,48
2019,370630020091,54
2015,370630020092,40
2017,370630020092,37
2018,370630020092,31
2019,370630020092,35
2015,370630020093,52
2017,370630020093,42
2018,370630020093,35
2019,370630020093,44
2015,370630020131,27
2017,370630020131,26
2018,370630020131,21
2019,370630020131,24
2015,370630020132,13
2015,370630020133,21
2017,370630020133,19
2018,370630020133,17
2019,370630020133,24
2015,370630020151,24
2017,370630020151,18
2018,370630020151,19
2019,370630020151,20
2015,370630020152,28
2017,370630020152,24
2018,370630020152,19
2019,370630020152,27
2015,370630020153,44
2017,370630020153,43
2018,370630020153,45
2019,370630020153,47
2015,370630020161,18
2017,370630020161,14
2018,370630020161,11
2019,370630020161,16
2015,370630020162,19
2017,370630020162,19
2018,370630020162,18
2019,370630020162,32
2015,370630020171,45
2017,370630020171,36
2018,370630020171,26
2019,370630020171,41
2015,370630020172,36
2017,370630020172,28
2018,370630020172,25
2019,370630020172,30
2015,370630020173,50
2017,370630020173,49
2018,370630020173,47
2019,370630020173,71
2015,370630020181,36
2017,370630020181,29
2018,370630020181,24
2019,370630020181,33
2015,370630020182,31
2017,370630020182,34
2018,370630020182,27
2019,370630020182,38
2015,370630020183,44
2017,370630020183,39
2018,370630020183,37
2019,370630020183,49
2015,370630020193,20
2017,370630020193,17
2018,370630020193,15
2019,370630020193,24
2015,370630020201,13
2017,370630020201,12
2019,370630020201,18
2015,370630020202,53
2017,370630020202,51
2018,370630020202,42
2019,370630020202,56
2015,370630020211,36
2017,370630020211,29
2018,370630020211,23
2019,370630020211,30
2015,370630020212,24
2017,370630020212,27
2018,370630020212,25
2019,370630020212,23
2015,370630020221,20
2017,370630020221,23
2018,370630020221,24
2019,370630020221,25
2015,370630020222,47
2017,370630020222,38
2018,370630020222,31
2019,370630020222,43
2015,370630020231,12
2019,370630020231,11
2015,370630020232,21
2017,370630020232,14
2019,370630020232,18
2015,370630020241,46
2017,370630020241,42
2018,370630020241,41
2019,370630020241,43
2019,370630020242,13
2015,370630020243,22
2017,370630020243,19
2018,370630020243,14
2019,370630020243,19
2015,370630020251,29
2017,370630020251,32
2018,370630020251,33
2019,370630020251,30
2015,370630020252,35
2017,370630020252,30
2018,370630020252,24
2019,370630020252,32
2015,370630020253,18
2017,370630020253,15
2018,370630020253,15
2019,370630020253,20
2015,370630020261,64
2017,370630020261,56
2018,370630020261,53
