year,fips,value
2014,370630020072,1154
2018,370630020241,1843
2018,370630002003,437
2014,370630020272,2549
2018,370630020133,803
2014,370630015024,240
2014,370630014002,767
2014,370630020092,451
2020,370630011002,588
2014,370630011002,570
2014,370630022001,801
2018,370630020081,391
2020,370630018011,792
2018,370630020071,847
2018,370630020253,601
2014,370630017053,695
2014,370630016043,695
2018,370630017061,1553
2014,370630020212,573
2020,370630017073,264
2018,370630002002,648
2018,370630018014,575
2020,370630020152,1140
2018,370630017112,768
2014,370630016013,819
2020,370630017053,693
2014,370630018082,2277
2020,370630016034,690
2020,370630020153,467
2020,370630020151,991
2020,370630015021,1444
2014,370630018062,1605
2020,370630010012,559
2018,370630020211,1749
2018,370630020202,2014
2020,370630010013,591
2014,370630020283,2118
2014,370630004011,461
2018,370630020283,4551
2014,370630004013,342
2018,370630018023,798
2020,370630003022,495
2018,370630017113,1386
2014,370630020242,669
2018,370630018062,1744
2014,370630018092,1189
2018,370630020191,891
2014,370630020211,1775
2018,370630003021,385
2014,370630017112,768
2014,370630011001,867
2020,370630017072,720
2020,370630020191,4562
2018,370630018081,844
2014,370630020253,599
2014,370630020162,966
2020,370630016013,683
2018,370630020082,858
2018,370630016032,1178
2018,370630004011,463
2014,370630016041,862
2014,370630001021,1120
2018,370630017101,1163
2020,370630007003,510
2018,370630020161,1855
2018,370630003013,353
2018,370630017074,825
2020,370630020192,12236
2020,370630017092,359
2020,370630020231,606
2014,370630020271,673
2020,370630005001,1228
2018,370630005003,707
2014,370630020183,1088
2014,370630017062,1045
2018,370630002001,466
2018,370630018022,670
2018,370630020261,1035
2018,370630015031,0
2014,370630020091,799
2014,370630020182,2005
2018,370630020172,716
2018,370630018092,1203
2014,370630003022,497
2018,370630018015,327
2020,370630018014,570
2018,370630017102,722
2018,370630016042,1134
2018,370630018091,1983
2014,370630020081,386
2018,370630004021,2215
2014,370630020273,1054
2020,370630002001,464
2018,370630018011,807
2018,370630020271,1016
2018,370630015023,1667
2020,370630015011,136
2018,370630010024,521
2018,370630010021,1087
2014,370630002003,426
2018,370630023002,627
2014,370630009001,383
2020,370630020252,1048
2020,370630003012,331
2018,370630018013,1082
2018,370630014002,760
2014,370630016011,572
2020,370630020251,987
2018,370630013032,304
2014,370630020131,665
