year,fips,value
2015,370630001012,793
2017,370630001012,809
2018,370630001012,735
2019,370630001012,841
2015,370630001021,540
2017,370630001021,552
2018,370630001021,468
2019,370630001021,593
2015,370630001022,359
2015,370630005003,436
2017,370630005003,381
2018,370630005003,331
2019,370630005003,398
2019,370630005004,460
2015,370630006001,606
2017,370630006001,590
2019,370630006001,561
2015,370630007001,216
2017,370630007001,239
2019,370630007001,258
2015,370630009001,319
2017,370630009001,320
2019,370630009001,296
2015,370630009002,524
2017,370630009002,510
2018,370630009002,405
2019,370630009002,396
2015,370630010011,384
2015,370630010012,532
2017,370630010012,526
2018,370630010012,462
2019,370630010012,505
2015,370630010013,691
2017,370630010013,683
2018,370630010013,584
2019,370630010013,681
2015,370630010021,1121
2017,370630010021,1063
2018,370630010021,843
2019,370630010021,1100
2017,370630010022,311
2019,370630010022,348
2015,370630011001,1062
2017,370630011001,1098
2018,370630011001,624
2019,370630011001,689
2015,370630011002,696
2017,370630011002,774
2018,370630011002,656
2019,370630011002,828
2015,370630013011,785
2017,370630013011,755
2019,370630013011,784
2015,370630013031,842
2017,370630013031,827
2018,370630013031,668
2019,370630013031,741
2015,370630013032,364
2017,370630013032,337
2018,370630013032,333
2019,370630013032,362
2015,370630013041,1402
2017,370630013041,1407
2018,370630013041,1229
2019,370630013041,1400
2015,370630014001,605
2017,370630014001,524
2019,370630014001,463
2015,370630014002,742
2017,370630014002,762
2018,370630014002,661
2019,370630014002,720
2015,370630015021,523
2017,370630015021,596
2018,370630015021,530
2019,370630015021,624
2015,370630015024,399
2018,370630015024,263
2019,370630015024,298
2015,370630016012,679
2017,370630016012,712
2018,370630016012,660
2019,370630016012,748
2017,370630016032,499
2019,370630016032,539
2015,370630017081,1863
2017,370630017081,2043
2018,370630017081,1905
2019,370630017081,2213
2015,370630017091,549
2017,370630017091,521
2018,370630017091,471
2019,370630017091,512
2015,370630017092,639
2017,370630017092,624
2018,370630017092,506
2019,370630017092,582
2015,370630017093,1560
2017,370630017093,1701
2018,370630017093,1589
2019,370630017093,1926
2015,370630017101,685
2017,370630017101,750
2019,370630017101,790
2015,370630017102,451
2015,370630017112,453
2017,370630017112,460
2019,370630017113,574
2015,370630018013,966
2017,370630018013,1123
2018,370630018013,1038
2019,370630018013,1170
2015,370630018021,777
2017,370630018021,812
2018,370630018021,698
2019,370630018021,757
2018,370630018022,525
2015,370630018023,1100
2017,370630018023,1052
2018,370630018023,881
2019,370630018023,987
2015,370630018062,1287
2017,370630018062,1477
2018,370630018062,1405
2019,370630018062,1633
2017,370630018071,781
2018,370630018071,724
2019,370630018071,910
2015,370630018072,1199
2017,370630018072,1255
2018,370630018072,1165
2019,370630018072,1370
2015,370630018073,1133
2017,370630018073,1196
2018,370630018073,1060
2019,370630018073,1221
2019,370630018081,539
2019,370630018082,1622
2015,370630020072,443
2017,370630020072,463
2018,370630020072,418
2019,370630020072,491
2015,370630020091,1023
2017,370630020091,1017
2018,370630020091,872
2019,370630020091,984
2015,370630020092,616
2017,370630020092,603
2018,370630020092,549
2019,370630020092,589
2015,370630020093,1095
2017,370630020093,1064
2018,370630020093,922
2019,370630020093,1017
2015,370630020131,363
2017,370630020131,392
2019,370630020131,379
2015,370630020152,424
2017,370630020152,456
2019,370630020152,429
2015,370630020251,549
2017,370630020251,557
2018,370630020251,518
2019,370630020251,607
2015,370630020252,752
2017,370630020252,756
2019,370630020252,765
2015,370630020261,854
2017,370630020261,890
2018,370630020261,883
2019,370630020261,895
2015,370630020262,1381
2017,370630020262,1374
2018,370630020262,1215
2019,370630020262,1449
2015,370630020272,970
2017,370630020272,1067
2018,370630020272,980
2019,370630020272,1197
2018,370630022001,622
2019,370630022001,501
2015,370630023001,409
2017,370630023001,390
2018,370630023001,324
2019,370630023001,415
