"id","y_2018"
"370630020072",1159
"370630003013",353
"370630021003",895
"370630015022",844
"370630019002",1112
"370630019001",1542
"370630007001",1110
"370630016011",624
"370630016041",876
"370630020182",2002
"370630017072",746
"370630018011",807
"370630017081",1705
"370630020211",1749
"370630020212",565
"370630020221",1133
"370630020222",1223
"370630020231",608
"370630016043",711
"370630016034",726
"370630017111",1434
"370630016032",1178
"370630011002",604
"370630018022",670
"370630018013",1082
"370630018012",280
"370630020232",878
"370630020241",1843
"370630020242",669
"370630020243",756
"370630020251",988
"370630006002",945
"370630017102",722
"370630017051",705
"370630017113",736
"370630020171",1028
"370630020081",391
"370630016013",832
"370630020252",1048
"370630020253",601
"370630020261",1035
"370630020272",2678
"370630020273",1670
"370630020281",1412
"370630020282",975
"370630020283",4599
"370630016031",283
"370630017093",2766
"370630014002",760
"370630011001",893
"370630020172",716
"370630023001",758
"370630023002",627
"370630018024",352
"370630018071",1385
"370630018072",1303
"370630018081",844
"370630017073",264
"370630017101",1163
"370630017071",479
"370630017061",1553
"370630020152",1141
"370630015021",1507
"370630020082",858
"370630021001",1017
"370630020151",993
"370630007002",560
"370630004021",2215
"370630020133",803
"370630005001",903
"370630004013",354
"370630010024",521
"370630005002",374
"370630016012",1186
"370630003011",563
"370630004012",436
"370630001021",1122
"370630003023",907
"370630003021",385
"370630003022",497
"370630005003",707
"370630004011",463
"370630009002",468
"370630007003",513
"370630009001",433
"370630003012",332
"370630002003",437
"370630010011",392
"370630013032",304
"370630020161",1855
"370630010013",603
"370630014001",443
"370630013031",514
"370630020073",377
"370630020093",713
"370630013041",1100
"370630013011",704
"370630020132",402
"370630017091",368
"370630020071",847
"370630010012",570
"370630001011",593
"370630018014",575
"370630010021",1087
"370630018023",798
"370630010023",372
"370630010022",328
"370630017092",357
"370630020181",1425
"370630002001",466
"370630020091",795
"370630020092",462
"370630016033",551
"370630021002",946
"370630016042",1152
"370630020131",711
"370630017052",1137
"370630018015",327
"370630017112",768
"370630017053",693
"370630005004",468
"370630006001",1434
"370630001012",737
"370630018092",1203
"370630020192",1120
"370630022001",1782
"370630020202",2014
"370630020262",1848
"370630020271",1016
"370630001022",843
"370630006003",218
"370630015023",1275
"370630015024",632
"370630017062",1213
"370630017074",825
"370630017075",1201
"370630018061",760
"370630018062",1744
"370630018073",1063
"370630018082",3375
"370630018091",1983
"370630020153",547
"370630002002",648
"370630018021",813
"370630020162",979
"370630020173",1923
"370630020183",1898
"370630020191",891
"370630020193",823
"370630020201",818
"370639801001",0
"370630015011",137
"370630015031",0
