year,fips,value
2017,370630001011,14
2018,370630001011,14
2019,370630001011,14
2015,370630001012,18
2017,370630001012,18
2018,370630001012,18
2019,370630001012,21
2015,370630001021,38
2017,370630001021,39
2018,370630001021,35
2019,370630001021,44
2015,370630001022,26
2017,370630001022,29
2018,370630001022,26
2019,370630001022,22
2019,370630002001,15
2015,370630002002,15
2017,370630002002,17
2018,370630002002,12
2015,370630003011,24
2017,370630003011,19
2018,370630003011,11
2019,370630003011,11
2017,370630003012,13
2019,370630003022,18
2015,370630003023,18
2017,370630003023,14
2018,370630003023,13
2019,370630003023,14
2017,370630004021,12
2019,370630004021,14
2015,370630005004,18
2017,370630005004,21
2018,370630005004,15
2019,370630005004,19
2015,370630006001,26
2017,370630006001,18
2018,370630006001,14
2019,370630006001,17
2015,370630006002,46
2017,370630006002,45
2018,370630006002,35
2019,370630006002,41
2015,370630009001,27
2017,370630009001,29
2018,370630009001,28
2019,370630009001,36
2015,370630009002,11
2017,370630009002,15
2018,370630009002,13
2019,370630009002,14
2015,370630010011,23
2017,370630010011,27
2018,370630010011,20
2019,370630010011,18
2015,370630010012,28
2017,370630010012,24
2018,370630010012,21
2019,370630010012,25
2015,370630010013,31
2017,370630010013,33
2018,370630010013,24
2019,370630010013,27
2015,370630010021,69
2017,370630010021,80
2018,370630010021,75
2019,370630010021,92
2017,370630010022,11
2018,370630010022,17
2019,370630010022,19
2015,370630010023,20
2017,370630010023,18
2018,370630010023,17
2019,370630010023,22
2015,370630010024,62
2017,370630010024,64
2018,370630010024,59
2019,370630010024,76
2015,370630011001,35
2017,370630011001,37
2018,370630011001,38
2019,370630011001,37
2015,370630011002,20
2017,370630011002,20
2018,370630011002,18
2019,370630011002,23
2019,370630013011,15
2015,370630013041,25
2017,370630013041,22
2018,370630013041,13
2019,370630013041,14
2015,370630014002,11
2017,370630014002,13
2018,370630014002,12
2019,370630014002,19
2015,370630015021,49
2017,370630015021,50
2018,370630015021,31
2019,370630015021,45
2015,370630015024,21
2017,370630015024,23
2018,370630015024,11
2019,370630015024,20
2019,370630016012,12
2017,370630016013,12
2018,370630016013,14
2019,370630016013,16
2017,370630016032,11
2019,370630016032,15
2017,370630016033,11
2018,370630016033,11
2019,370630016033,12
2015,370630017051,15
2017,370630017051,15
2018,370630017051,12
2019,370630017051,20
2018,370630017052,11
2019,370630017052,18
2015,370630017053,13
2017,370630017053,12
2018,370630017053,13
2019,370630017053,17
2019,370630017061,12
2015,370630017081,30
2017,370630017081,34
2018,370630017081,36
2019,370630017081,52
2015,370630017091,11
2017,370630017091,21
2018,370630017091,22
2019,370630017091,24
2015,370630017093,19
2017,370630017093,28
2018,370630017093,25
2019,370630017093,39
2015,370630017101,14
2017,370630017101,17
2018,370630017101,18
2019,370630017101,23
2015,370630017102,27
2017,370630017102,23
2018,370630017102,19
2019,370630017102,31
2015,370630017111,11
2017,370630017111,11
2018,370630017111,13
2019,370630017111,20
2015,370630017112,19
2017,370630017112,21
2018,370630017112,23
2019,370630017112,20
2015,370630017113,16
2017,370630017113,19
2018,370630017113,13
2019,370630017113,17
2015,370630018011,14
2017,370630018011,19
2018,370630018011,24
2019,370630018011,28
2019,370630018012,14
2015,370630018013,35
2017,370630018013,39
2018,370630018013,36
2019,370630018013,49
2015,370630018014,15
2017,370630018014,21
2018,370630018014,18
2019,370630018014,30
2019,370630018015,11
2015,370630018021,39
2017,370630018021,45
2018,370630018021,39
2019,370630018021,53
2015,370630018022,39
2017,370630018022,40
2018,370630018022,38
2019,370630018022,55
2015,370630018023,18
2017,370630018023,23
2018,370630018023,26
2019,370630018023,38
2015,370630018024,12
2017,370630018024,11
2019,370630018024,19
2019,370630018061,14
2015,370630018062,20
2017,370630018062,25
2018,370630018062,25
2019,370630018062,40
2015,370630018071,36
2017,370630018071,58
2018,370630018071,61
2019,370630018071,83
2015,370630018072,19
2017,370630018072,26
2018,370630018072,23
2019,370630018072,33
2015,370630018073,22
2017,370630018073,29
2018,370630018073,29
2019,370630018073,35
2015,370630018081,14
2017,370630018081,12
2018,370630018081,11
2019,370630018081,11
2015,370630018082,20
2017,370630018082,24
2018,370630018082,23
2019,370630018082,39
2015,370630018091,14
2017,370630018091,16
2018,370630018091,15
2019,370630018091,19
2015,370630018092,14
2017,370630018092,12
2018,370630018092,11
2019,370630018092,16
2015,370630020091,16
2017,370630020091,19
2018,370630020091,21
2019,370630020091,28
2015,370630020092,12
2017,370630020092,16
2018,370630020092,16
2019,370630020092,19
2017,370630020093,12
2018,370630020093,13
2019,370630020093,16
2015,370630020151,29
2017,370630020151,40
2018,370630020151,38
2019,370630020151,35
2015,370630020152,16
2017,370630020152,23
2018,370630020152,16
2019,370630020152,24
2015,370630020161,55
2017,370630020161,51
2018,370630020161,43
2019,370630020161,51
2017,370630020162,17
2019,370630020162,11
2019,370630020182,15
2015,370630020251,12
2017,370630020251,11
2019,370630020251,12
2015,370630020252,14
2017,370630020252,17
2018,370630020252,13
2019,370630020252,16
2015,370630020261,20
2017,370630020261,25
2018,370630020261,29
2019,370630020261,34
2015,370630020262,11
2017,370630020262,20
2018,370630020262,15
2019,370630020262,19
2015,370630020271,21
2017,370630020271,19
2018,370630020271,19
2019,370630020271,23
2019,370630020272,13
2019,370630020281,12
2017,370630022001,13
2019,370630022001,12
