id,y_2021
370630018015,75700
370630017092,0
370630009001,47700
370630004013,370200
370630003012,24800
370630003023,114500
370630020152,802900
370630018011,0
370630003011,559100
370630009002,80000
370630003021,16300
370630018012,0
370630018014,9200
370630014001,43500
370630002003,39500
370630002002,135800
370630003022,2200
370630004011,200600
370630020082,107300
370630013011,195600
370630018021,383600
370630016012,0
370630018022,100
370630001012,40200
370630003013,12300
370630005004,60700
370630001021,388200
370630015022,134800
370630004012,17300
370630005002,145600
370630014002,854000
370630011001,596000
370630018013,84200
370630011002,571600
370630018023,433800
370630020081,33400
370630002001,337600
370630001011,261400
370630020093,523100
370630004021,864300
370630010021,271300
370630005001,402400
370630005003,180600
370630006001,508900
370630015031,227200
370630010022,171200
370630010023,73000
370630010024,46800
370630013031,662800
370630013041,419800
370630015011,1435900
370630020073,503600
370630015021,870000
370630013032,79700
370630010011,124100
370630020261,581600
370630010012,40000
370630017052,707000
370630017053,600100
370630017113,329800
370630010013,380100
370630022001,1504700
370630015024,125800
370630020071,660900
370630017101,395600
370630023001,495400
370630017102,0
370630017111,113100
370630023002,535900
370630017112,40000
370630020072,147900
370630020262,878700
370630020151,607100
370630020161,294000
370630017081,461100
370630017051,132000
370630017091,0
370630017093,1738700
370630020091,654600
370630020092,138000
370630006002,268600
370630007001,820300
370630007002,64100
370630007003,247000
370630015023,818400
370630018073,6500
370630001022,888100
370630006003,284500
370630017062,7900
370630018062,69600
370630020153,1001900
370630020162,1180200
370630020271,647500
370630020251,21200
370630020252,79700
370630020253,6000
370630018024,201300
370630018071,4700
370630020172,188100
