year,fips,value
2001,370630001011,825586
2001,370630001012,1248323
2001,370630001021,1089549
2001,370630001022,1393212
2001,370630002001,523395
2001,370630002002,621194
2001,370630002003,483855
2001,370630003011,817081
2001,370630003012,906386
2001,370630003013,592073
2001,370630003021,899981
2001,370630003022,951685
2001,370630003023,4645923
2001,370630004011,826023
2001,370630004012,1225489
2001,370630004013,971295
2001,370630004021,607598
2001,370630005001,1500
2001,370630005002,3502622
2001,370630005003,7202210
2001,370630005004,1141433
2001,370630006001,10667888
2001,370630006002,5555410
2001,370630006003,573583
2001,370630007001,123751
2001,370630007002,2929895
2001,370630007003,824960
2001,370630009001,820936
2001,370630009002,962775
2001,370630010011,972353
2001,370630010012,618428
2001,370630010013,729634
2001,370630010021,9793700
2001,370630010022,445191
2001,370630010023,405685
2001,370630010024,378283
2001,370630011001,722387
2001,370630011002,4450065
2001,370630013011,2353285
2001,370630013031,2114924
2001,370630013032,2319856
2001,370630013041,1661451
2001,370630014001,843580
2001,370630014002,1054454
2001,370630015011,0
2001,370630015021,26707048
2001,370630015022,23985327
2001,370630015023,13505838
2001,370630015024,0
2001,370630016011,552959
2001,370630016012,1088049
2001,370630016013,903463
2001,370630016031,407175
2001,370630016032,1356492
2001,370630016033,672255
2001,370630016034,790530
2001,370630016041,469002
2001,370630016042,1032974
2001,370630016043,1057350
2001,370630017051,857132
2001,370630017052,1891002
2001,370630017053,3057159
2001,370630017061,24708121
2001,370630017062,3177467
2001,370630017071,1368292
2001,370630017072,1160735
2001,370630017073,508295
2001,370630017074,858761
2001,370630017075,1306690
2001,370630017081,12977104
2001,370630017091,821817
2001,370630017092,1122968
2001,370630017093,12751771
2001,370630017101,5452744
2001,370630017102,12592009
2001,370630017111,16421247
2001,370630017112,21611564
2001,370630017113,20608094
2001,370630018011,1074033
2001,370630018012,321953
2001,370630018013,1264379
2001,370630018014,639349
2001,370630018015,603431
2001,370630018021,1171313
2001,370630018022,325471
2001,370630018023,3338926
2001,370630018024,638474
2001,370630018061,959126
2001,370630018062,1222237
2001,370630018071,4866488
2001,370630018072,1060386
2001,370630018073,639570
2001,370630018081,1865560
2001,370630018082,730365
2001,370630018091,1615120
2001,370630018092,19042745
2001,370630019001,1110806
2001,370630019002,1040132
2001,370630020071,2002742
2001,370630020072,3787086
