"id","y_2018"
"370630020072",264
"370630003013",186
"370630021003",0
"370630015022",844
"370630019002",0
"370630019001",4
"370630007001",178
"370630016011",0
"370630016041",0
"370630020182",799
"370630017072",181
"370630018011",34
"370630017081",374
"370630020211",1263
"370630020212",35
"370630020221",896
"370630020222",461
"370630020231",0
"370630016043",0
"370630016034",0
"370630017111",1251
"370630016032",15
"370630011002",12
"370630018022",232
"370630018013",135
"370630018012",2
"370630020232",654
"370630020241",65
"370630020242",0
"370630020243",68
"370630020251",15
"370630006002",502
"370630017102",25
"370630017051",65
"370630017113",134
"370630020171",0
"370630020081",24
"370630016013",0
"370630020252",0
"370630020253",0
"370630020261",464
"370630020272",468
"370630020273",1594
"370630020281",188
"370630020282",832
"370630020283",556
"370630016031",0
"370630017093",1146
"370630014002",485
"370630011001",514
"370630020172",7
"370630023001",758
"370630023002",627
"370630018024",3
"370630018071",368
"370630018072",33
"370630018081",19
"370630017073",79
"370630017101",370
"370630017071",0
"370630017061",0
"370630020152",974
"370630015021",1315
"370630020082",10
"370630021001",0
"370630020151",797
"370630007002",11
"370630004021",2018
"370630020133",0
"370630005001",607
"370630004013",69
"370630010024",135
"370630005002",233
"370630016012",92
"370630003011",480
"370630004012",34
"370630001021",658
"370630003023",349
"370630003021",112
"370630003022",4
"370630005003",252
"370630004011",267
"370630009002",200
"370630007003",135
"370630009001",231
"370630003012",259
"370630002003",192
"370630010011",309
"370630013032",189
"370630020161",863
"370630010013",296
"370630014001",419
"370630013031",315
"370630020073",0
"370630020093",232
"370630013041",745
"370630013011",284
"370630020132",226
"370630017091",134
"370630020071",35
"370630010012",92
"370630001011",219
"370630018014",45
"370630010021",547
"370630018023",154
"370630010023",147
"370630010022",191
"370630017092",59
"370630020181",0
"370630002001",16
"370630020091",57
"370630020092",31
"370630016033",0
"370630021002",23
"370630016042",0
"370630020131",131
"370630017052",440
"370630018015",38
"370630017112",72
"370630017053",450
"370630005004",131
"370630006001",1175
"370630001012",104
"370630018092",305
"370630020192",0
"370630022001",1626
"370630020202",3
"370630020262",204
"370630020271",18
"370630001022",253
"370630006003",0
"370630015023",700
"370630015024",0
"370630017062",247
"370630017074",135
"370630017075",0
"370630018061",64
"370630018062",37
"370630018073",64
"370630018082",149
"370630018091",206
"370630020153",492
"370630002002",512
"370630018021",0
"370630020162",764
"370630020173",1017
"370630020183",30
"370630020191",761
"370630020193",168
"370630020201",0
"370639801001",0
"370630015011",137
"370630015031",0
