id,y_2010,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
370630020273,894,992,1175,1344,1035,1184,1256,385
370630020281,756,1204,830,806,715,696,1145.449,1446.013
370630020282,459,437,837,1000,1161,1274,684.652,789.898
370630020283,902,853,899,989,1471,1591,1921.435,1575.083
370630021001,303,246,342,357,525,537,493.278,539.561
370630021002,325,2219,2174,2123,2037,1829,1609.321,1417.995
370630021003,248,77,72,77,73,290,271.4,398.444
370630022001,628,461,495,767,588,584,489,377
370630023001,965,712,818,704,684,701,713.689,581.147
370630023002,116,274,278,185,175,205,406.311,330.853
370639801001,1,0,0,0,0,0,0.311,0.265
