year,fips,value
2017,370630015023,11
2015,370630016032,12
2017,370630016032,16
2018,370630016032,16
2019,370630016032,22
2015,370630017101,12
2017,370630017101,11
2018,370630017101,11
2019,370630017101,13
2017,370630018082,17
2018,370630018082,14
2019,370630018082,27
2015,370630020173,12
2017,370630020173,15
2018,370630020173,14
2019,370630020173,18
2015,370630020182,12
2017,370630020183,12
2018,370630020183,11
2019,370630020183,15
2015,370630020202,25
2017,370630020202,28
2018,370630020202,25
2019,370630020202,32
2015,370630020222,12
2017,370630020222,12
2018,370630020222,11
2019,370630020222,12
2015,370630020241,25
2017,370630020241,31
2018,370630020241,25
2019,370630020241,33
2015,370630020251,25
2017,370630020251,24
2018,370630020251,26
2019,370630020251,26
2015,370630020272,14
2017,370630020272,20
2018,370630020272,17
2019,370630020272,19
2017,370630020281,11
2019,370630020281,12
2015,370630020283,15
2017,370630020283,19
2018,370630020283,15
2019,370630020283,28
