id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016
37063000101,2829,2654,2705,2738,2895,3026
37063000102,3848,4225,4517,4380,4445,4506
37063000200,2998,3139,3307,3096,3190,3239
37063000301,2206,2482,2672,2563,2552,2578
37063000302,3478,3418,3571,3388,3478,3593
37063000401,2751,2911,3031,2882,2882,3035
37063000402,1917,1851,1961,2044,2021,2054
37063000500,3027,2792,2834,3076,3477,3770
37063000600,4929,5532,5652,5628,6148,6017
37063000700,2647,2859,2977,3291,3480,3731
37063000900,1700,1537,1729,1904,2176,1999
37063001001,3392,4266,4621,4231,4330,4377
37063001002,5216,5154,5437,5643,5925,5776
37063001100,2185,2469,2825,2963,3335,3617
37063001301,1058,1022,1008,1087,1292,1408
37063001303,3315,3338,3284,3303,3465,3591
37063001304,2418,2563,2772,2694,2798,3006
37063001400,2992,2984,2921,2573,2460,2542
37063001501,2729,2854,2929,2849,2836,2911
37063001502,5918,6070,6423,6655,6441,6292
37063001503,1894,1842,1836,1792,1621,1642
37063001601,6068,5994,6326,6580,5838,6114
37063001603,5987,6131,6267,6151,6255,6277
37063001604,6704,6726,6794,6474,6777,6599
37063001705,4454,4334,4317,4764,4735,5202
37063001706,4130,4150,4453,4645,4808,5033
37063001707,7039,7075,7075,7072,6914,7042
37063001708,4271,4403,4612,5005,5414,5260
37063001709,6040,6185,6462,6404,6489,6477
37063001710,4035,4179,4146,4392,4244,4348
37063001711,4414,4499,4327,4536,4700,4620
37063001801,6357,7204,7372,7716,8008,7852
37063001802,7124,6845,6979,7165,6857,7452
37063001806,5313,5303,5460,5375,5674,6004
37063001807,9283,9425,9411,9516,9292,9153
37063001808,4419,4732,5300,6124,7118,7954
37063001809,6555,6287,6334,5979,6096,5448
37063001900,2163,2218,2376,2662,3011,3102
37063002007,4838,4893,4856,4869,4864,5081
37063002008,2943,2975,3099,3093,3069,3101
37063002009,4890,5037,4632,4415,4403,4559
37063002013,4470,4642,4636,4717,4683,4550
37063002015,5357,5277,4997,5376,5446,5505
37063002016,5538,5405,5815,5967,5833,5731
37063002017,6596,6637,6701,6879,7450,7615
37063002018,7627,7564,8126,8344,8202,8674
37063002019,4644,4806,4895,4625,4750,4844
37063002020,5401,5803,6150,6635,6902,6971
37063002021,4208,4519,4490,4766,4476,4518
37063002022,4598,4551,4627,4562,4616,4688
37063002023,2890,2849,2813,2837,3144,3308
37063002024,5784,5684,5699,6037,6139,6188
37063002025,5857,6116,5901,6250,6583,6898
37063002026,5589,5510,5612,5977,6385,6434
37063002027,7557,7388,7672,8179,8942,9099
37063002028,5346,5816,6010,6995,7083,7604
37063002100,8744,9051,9308,9162,9247,9284
37063002200,1743,1584,1795,1867,1758,1835
37063002300,1366,1422,1547,1455,1365,1484
37063980100,73,102,90,75,0,0
